报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),1739,3639,2454,1851,2419,971,1555,2269,2770,3844,5072,5153,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),4337,1350,914,722,1167,2275,1394,3253,3333,3918,5140,5940,
应收账款(万元),7198,8364,8959,8434,7622,7231,6151,5538,5369,4597,3540,3743,
预付款项(万元),4397,4901,3980,4709,2898,3011,3789,3948,3628,2249,1813,2282,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),128,151,186,107,190,177,157,207,149,66,111,136,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),10410,10397,8986,7263,7882,7813,8050,7251,6943,5603,5761,5198,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),519,241,4,4038,6016,2,1,0,--,26,--,--,
流动资产合计(万元),28727,29042,25483,27125,28193,21480,21097,22468,22192,20303,21439,22452,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1339,1339,1339,1339,1545,1545,1545,1545,1545,1095,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),8500,2000,--,--,--,--,--,--,--,--,1330,1330,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,32018,--,31468,--,28974,28767,28656,27144,24657,--,--,
累计折旧(万元),--,11771,--,10859,--,10043,9635,9228,7655,6174,--,--,
固定资产净值(万元),--,20247,--,20609,--,18932,19132,19428,19489,18483,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),20012,20247,20189,20609,18720,18932,19132,19428,19489,18483,11539,11652,
在建工程(万元),4740,2907,1884,1451,2680,1936,714,298,307,1034,6481,1386,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3387,2930,2947,2965,2982,2999,3017,3034,3103,3173,3243,2410,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),269,156,41,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),301,309,335,323,334,336,323,434,448,466,516,578,
其他非流动资产(万元),5642,6137,5297,2637,1603,753,1096,761,316,678,354,1158,
非流动资产合计(万元),44190,36025,32033,29324,27865,26502,25826,25501,25208,24928,23463,18515,
资产总计(万元),72916,65067,57516,56449,56058,47981,46923,47969,47401,45231,44902,40967,
短期借款(万元),12500,5500,--,--,--,3000,3000,2000,2000,2000,3000,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
