报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),248267,262943,320656,364571,404037,342568,316647,338194,333069,360851,370677,300695,199167,191073,190063,135453,69591,71535,75822,90650,101357,109123,67974,76137,73871,92498,73089,80783,88728,94043,106583,110527,105805,116302,92270,74275,57667,50093,49539,47145,36760,36856,43076,24738,24708,24826,22785,25464,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9,8,8,9,9,9,9,9,72,72,72,67,7,7,7,111,11,11,11,10,20,20,20,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),14829,13681,12857,14539,13635,10766,8767,8577,8491,5689,5657,8122,6398,5607,5360,6622,6641,6438,6671,7830,9482,7298,5874,6430,6493,5835,5847,7646,7689,6998,7535,9108,8131,6512,7713,10003,1976,8856,3268,2878,5366,7966,7304,4885,4054,4993,3183,2517,
应收账款(万元),19877,19887,22347,22284,22424,24607,26102,25234,24530,27149,24154,18735,22798,24542,25779,17800,21468,18686,17013,13018,14041,13546,12956,9914,13293,11958,13543,7085,11544,11158,10552,6359,14430,11997,12372,6090,14539,13582,12668,8406,13972,15159,9285,14971,13805,14743,16434,12679,
预付款项(万元),5687,5402,4671,3156,4949,5325,4508,3832,4247,5335,1300,3303,3386,3966,5861,3179,11606,8987,10013,7953,15068,14074,13758,10325,32504,29658,20999,14574,17767,12864,16455,10619,7219,5474,4882,4720,3056,2812,6887,5426,8680,10643,11000,9346,4995,7911,8625,5796,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,386,--,--,391,391,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,1786,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
其他应收款(万元),22012,21770,24350,24521,27106,27196,48743,26901,17662,47427,16579,13845,15803,22253,23050,20132,28945,28122,27771,23282,23555,21288,19854,17455,17093,19010,17607,15516,12497,8770,10439,10438,11942,13330,8237,9540,12170,13111,11726,8862,23243,21278,21917,20113,16923,16408,16268,16080,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
存货(万元),2037,1886,1982,2794,3800,4397,4284,4405,4582,4851,2667,3111,5598,4725,4103,3983,3044,4496,2884,3223,3129,2519,2234,2550,2150,2145,2696,3017,3838,4093,4613,2594,3914,3531,3955,2675,3734,2983,3141,2397,6924,6911,3075,1659,2880,2720,3226,1521,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,6,11,23,23,--,--,0,33,
其他流动资产(万元),43987,43850,5846,5169,3078,2198,4680,7042,6726,6640,5774,20249,21800,28706,30258,46557,2424,3385,1852,3602,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,7,--,
流动资产合计(万元),356697,369420,392709,437420,479028,417058,414122,414577,399307,457942,426808,369846,274949,280871,284474,233725,143718,141648,142026,149559,166632,167848,122651,122811,145404,161112,133789,128629,142072,137936,156186,149655,151451,157218,129501,107375,93209,91445,87236,75121,95062,98835,95690,75748,67375,71620,70547,64110,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,16,16,16,16,16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,100,100,100,100,100,100,100,250,250,250,250,250,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,4787,4787,4787,4787,7578,7629,7680,7732,7630,7681,7732,7783,
长期股权投资(万元),156036,156756,156065,155310,128446,112422,90361,83206,44742,14222,13890,13607,21719,21364,19799,19850,9466,9497,9348,9374,9494,9405,9356,9380,10319,9281,9109,9132,8545,8545,8491,8491,7527,7527,8530,8530,7776,5448,5448,3448,1330,1330,1622,1844,1782,1782,3186,1751,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
固定资产原值(万元),--,729510,--,729169,--,668429,--,668321,--,593860,--,591867,--,514246,--,511287,--,455634,--,453547,--,374520,--,370291,--,323832,--,322160,--,268104,--,267353,--,229936,--,229321,--,215343,--,178524,--,124061,--,156776,--,147517,--,146237,
累计折旧(万元),--,226702,--,210492,--,194200,--,180439,--,167364,--,155107,--,143212,--,132152,--,122985,--,113095,--,103578,--,95526,--,87994,--,80087,--,74804,--,68436,--,52662,--,47352,--,36456,--,32632,--,38665,--,38715,--,35195,--,31862,
固定资产净值(万元),--,502808,--,518677,--,474229,--,487882,--,426496,--,436759,--,371033,--,379135,--,332649,--,340452,--,270941,--,274766,--,235838,--,242072,--,193300,--,198917,--,177274,--,181969,--,178887,--,145892,--,85396,--,118062,--,112322,--,114376,
固定资产减值准备(万元),--,2099,--,2099,--,2099,--,2099,--,2099,--,2240,--,2099,--,2099,--,2099,--,2099,--,3129,--,3129,--,3129,--,3129,--,3129,--,3129,--,3129,--,3129,--,1869,--,1869,--,225,--,225,--,225,--,225,
固定资产(万元),492765,500710,508193,516578,464594,472131,479159,485783,417895,424397,428489,434519,363458,368930,371833,377036,325657,330551,334916,338353,274372,267813,269302,271637,230773,232710,225862,238944,187540,190172,193476,195788,190588,174145,176563,178840,174770,177018,141162,144022,101526,85171,88039,117837,113574,112097,112941,114151,
在建工程(万元),221939,181640,161787,118953,158731,136815,117784,95108,136374,108372,81906,60360,99356,83822,73202,46406,69688,49506,35760,24295,72566,72232,67129,60354,64437,47317,44269,28015,48915,39938,26714,22022,11977,11588,10373,8463,5267,3087,2979,2383,31100,30074,18385,9526,16079,16770,16245,16591,
工程物资(万元),--,14887,13904,13760,11768,10483,11299,10794,10813,11345,8375,8377,8097,6562,4678,3866,5753,5666,5001,3037,4099,1745,2422,3059,4697,1845,2739,2651,2833,4884,4090,3780,6060,2144,1486,1205,302,250,250,250,2310,2030,1183,--,29,54,83,83,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
