报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),5264,3422,2528,4537,34002,8533,4744,7471,5112,1403,3604,1304,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),20565,17146,9541,10805,9629,12603,12253,9634,6073,5115,5478,2659,
应收账款(万元),13636,9505,12623,6310,9450,4008,4231,5528,4921,3199,2476,1571,
预付款项(万元),3853,3430,4563,4046,5144,3045,3374,1570,1218,2710,10841,8634,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),305,394,297,376,420,491,630,821,386,431,368,33,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),10666,18830,21421,12341,9786,9427,11528,11215,12332,9770,6526,7069,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),5000,5068,8290,15836,--,--,--,--,--,--,--,--,
流动资产合计(万元),59290,57795,59263,54252,68430,38107,36761,36239,30042,22629,29294,21270,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,87832,--,84427,--,79400,76300,--,73112,65449,43449,31998,
累计折旧(万元),--,31294,--,28111,--,25014,22259,--,16623,11467,8443,6291,
固定资产净值(万元),--,56538,--,56316,--,54386,54041,--,56489,53982,35006,25707,
固定资产减值准备(万元),--,3,--,3,--,4,4,--,8,8,101,--,
