报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
货币资金(万元),1325,2310,6066,7011,8376,10499,10618,8553,8857,9312,16505,16935,16577,21526,18010,21695,11960,30869,14457,18124,12640,5282,2140,2272,18352,36995,81660,147390,134245,120955,42243,35488,79868,71911,26956,33358,62826,65341,72454,44645,32250,43336,30383,20230,23922,34505,53714,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,132,115,115,115,115,86,86,86,86,84,84,100,100,100,100,--,80,80,280,--,0,--,5,5,5,5,5,5,10,10,10,10,10,10,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
应收票据(万元),1972,2451,4665,3060,2763,3122,1896,1115,1803,483,1797,3017,5849,1407,4758,3580,8238,9620,3433,4859,1898,930,1278,700,3665,3283,5342,8308,17457,5577,8771,9342,5536,7368,4538,6069,7610,4915,6072,6674,5885,5396,8289,9897,6842,8824,3908,
应收账款(万元),15652,12601,13165,12915,11758,10323,12461,12529,10932,10435,13208,12966,14535,14780,14311,15902,13709,13806,18950,21684,16169,1800,16549,16666,24303,35458,31716,34420,36053,30128,20669,19879,21990,18970,19356,17550,16145,17795,20069,18364,17892,13526,13133,14713,13281,14674,12423,
预付款项(万元),2486,2775,5162,3907,2672,2412,1660,1384,799,1184,6694,6522,7078,7002,6891,9440,5488,6547,16718,16403,19988,3997,17467,9078,21618,25239,38252,28618,34432,23436,31654,37274,36042,35574,23064,22724,29094,22384,24372,36604,27974,24818,19510,15804,14754,14010,13167,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,0,0,
其他应收款(万元),251,326,244,304,241,188,1002,1625,439,209,6274,6664,10543,9103,17292,17573,16242,16488,29103,21030,21010,41339,2537,4333,8804,8026,11069,7926,9617,9731,13260,9834,10854,8353,5306,10142,10669,9119,8963,5683,7428,6898,5802,5463,5498,7248,9213,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
存货(万元),7458,6663,5792,5774,6989,5832,4579,4739,6173,5724,19721,22708,24439,22997,18892,16804,18169,23388,34679,30743,33204,17549,36701,32538,47430,57124,112359,138380,129930,109972,101484,120712,89277,85926,84776,83118,82319,93125,98051,78736,63607,44579,42633,42344,38483,43586,30443,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
其他流动资产(万元),518,1280,248,335,249,477,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
流动资产合计(万元),29661,28405,35342,33306,33049,32853,32215,29945,29003,27348,64199,68813,79021,76947,80269,85109,73921,100833,117426,112929,104996,70984,76756,65673,124272,166225,280498,365142,361733,299879,218159,232809,243568,228102,163997,172966,208668,212684,229986,190711,155040,138562,119759,108461,102790,122858,122877,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
可供出售金融资产(万元),110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,0,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,110,110,110,110,110,110,26759,1370,1370,1370,1370,8806,9677,9677,9646,8460,8048,6787,6787,4584,4584,4150,4150,6870,5070,5956,5956,7983,1383,1440,1440,2525,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
固定资产原值(万元),--,97291,--,96179,--,96132,--,95284,--,95200,--,346458,--,344562,--,332439,--,360726,--,455540,--,368357,--,514271,--,525142,--,--,--,517303,--,483753,--,482172,--,404227,--,388086,--,285514,--,282967,--,267323,--,264602,251954,
累计折旧(万元),--,58341,--,56307,--,54040,--,51775,--,49513,--,166082,--,157307,--,149727,--,169436,--,181969,--,135410,--,171863,--,162211,--,--,--,136961,--,122674,--,111411,--,99770,--,92632,--,86509,--,79900,--,75584,--,69650,58952,
固定资产净值(万元),--,38951,--,39871,--,42092,--,43510,--,45688,--,180376,--,187255,--,182712,--,191291,--,273571,--,232947,--,342408,--,362931,--,--,--,380342,--,361079,--,370761,--,304457,--,295454,--,199006,--,203067,--,191739,--,194952,193002,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,1185,--,1185,--,266,--,286,--,6648,--,286,--,14283,--,18190,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,615,--,615,829,
固定资产(万元),37831,38951,38809,39871,40998,42092,42396,43510,44772,45688,175595,179191,181373,186070,176172,182446,186528,191005,261908,266922,267923,232662,300632,328126,338198,344741,383919,389731,372460,380342,355826,361079,366357,370761,301228,304457,293017,295454,196206,199006,199906,203067,189304,191124,191790,194337,192172,
在建工程(万元),7357,4850,1344,19,2,--,272,22,15,15,5527,4124,4398,2198,14532,6921,5710,5346,10806,7557,6504,5748,23817,23731,23025,21852,29721,28497,46114,35871,43969,32497,26265,21810,94756,66202,41195,37151,105293,77770,53314,44127,35428,32713,31382,25493,15748,
工程物资(万元),--,--,26,26,26,--,26,26,26,26,93,108,213,120,208,399,164,107,529,330,449,388,693,241,262,262,441,148,877,2972,418,1167,1105,1521,5004,4902,607,134,2241,2024,372,193,456,445,227,237,210,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,-17,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,--,0,
无形资产(万元),8372,8442,8510,8580,8650,8720,8788,8858,8992,8998,29671,29939,30207,30475,30743,31014,31287,31558,24543,24758,25124,24103,39927,40629,41474,41787,55221,55568,55998,56257,39715,34294,34371,34578,33984,34185,34204,34333,26191,26246,26279,22779,20050,20121,19144,19202,11389,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,3673,3585,3585,3503,3238,2973,2708,--,--,0,--,--,--,--,--,0,
