报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),211580,81894,77162,68462,95714,69545,94544,60914,100739,103880,97293,129273,156025,95125,54437,56452,95977,60071,53036,50432,43625,57206,92693,75957,99082,131601,73007,116533,112784,222402,88355,73612,63939,66132,58220,53998,34528,72640,67063,7973,27785,82426,59486,68363,18870,2715,14534,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4904,11829,15751,21350,18456,18537,7144,--,--,--,4351,358,358,1426,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),14632,2872,882,1523,9731,4852,5197,5548,2736,16570,3882,43594,12769,48251,43203,7138,4780,6750,3035,14209,3984,5925,711,11944,13786,2046,--,21317,20074,5592,3596,2379,3594,2934,3363,4589,2098,2546,2000,852,427,2097,2849,1499,1795,862,868,
应收账款(万元),6946,10395,10213,7372,9493,10488,4288,6329,2526,2921,7005,3684,316,575,3715,1860,793,3896,846,504,328,911,469,606,467,515,90,477,747,297,160,103,145,322,274,277,244,162,139,86,145,906,7976,782,947,975,1078,
预付款项(万元),24753,43125,23876,42591,33745,42804,34265,19815,22641,15256,15685,35673,20867,29732,25783,47337,46754,30087,23578,62362,64991,39038,37615,63125,59637,48346,39008,38520,52308,56310,38342,54731,50036,69121,50124,67042,58953,28166,26362,40301,38448,63526,50116,19986,17090,21682,20874,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),2506,2417,1311,1796,2728,2292,1198,1406,1683,2849,1650,1014,1150,1076,1004,1137,1536,1115,1020,1147,1225,1084,946,1700,1222,1334,1096,1151,1100,867,2286,1005,943,1538,1177,2067,2223,806,1302,2297,1876,1970,1942,2616,1479,1357,1308,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),131665,156499,151188,148426,142761,161327,154743,148073,145803,168150,148466,153527,125640,145702,149512,196373,187845,196871,174266,181080,160273,135371,144482,139151,142702,167342,164134,162349,147401,132266,144983,75585,75161,75099,77801,78259,59578,50903,121425,159850,133393,79119,79678,68310,61724,42770,61121,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),58527,71478,75967,66780,67504,66984,71279,61015,61964,68905,67156,26469,33378,23987,32468,24343,22175,21352,22518,173,655,480,646,539,493,473,477,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
流动资产合计(万元),450610,368680,340599,336951,361677,358294,365514,303101,338091,378532,341136,393233,350145,344449,310121,334640,359860,320143,278299,309907,275080,240016,277563,293021,317389,351657,277812,340346,334414,417734,282625,219244,209570,236495,209414,224770,164768,155224,218292,211359,206424,230402,202406,162982,101905,70362,99783,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),19876,20059,20284,20152,20200,20239,20147,19139,19161,18584,18584,20646,20612,15884,15884,15363,13193,11653,9632,9079,8482,8043,8014,5522,5082,3047,3013,2869,2797,2854,2918,3018,3008,3013,3005,1910,1966,117,117,61,61,61,61,10,297,322,47,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
固定资产原值(万元),2879167,--,2684165,--,2315866,--,2355736,--,2235983,--,2192836,--,1994456,--,1968274,--,1643522,--,1613930,--,1400177,--,1355369,--,1166151,--,1130174,--,974087,--,931677,--,737768,--,668526,--,616038,--,575959,--,532797,--,523232,--,503663,--,373700,
累计折旧(万元),969810,--,894044,--,792810,--,824669,--,759843,--,700868,--,641318,--,582419,--,535747,--,488154,--,452984,--,416065,--,385820,--,352608,--,322964,--,243088,--,265775,--,243088,--,225595,--,203472,--,182590,--,163238,--,151846,--,134632,
固定资产净值(万元),1909356,--,1790121,--,1523055,--,1531068,--,1476140,--,1491967,--,1353138,--,1385855,--,1107775,--,1125776,--,947193,--,939305,--,780331,--,777566,--,651123,--,638698,--,471993,--,425437,--,390443,--,372487,--,350207,--,359994,--,351816,--,239068,
固定资产减值准备(万元),3080,--,3080,--,80,--,80,--,80,--,80,--,80,--,80,--,4385,--,4585,--,3505,--,3675,--,5150,--,5150,--,1212,--,1212,--,0,--,0,--,19,--,781,--,839,--,839,--,839,--,839,
固定资产(万元),1906276,1939564,1787040,1480998,1522976,1519726,1530988,1485322,1476061,1459789,1491888,1383327,1353058,1404136,1385775,1103818,1103390,1107517,1121191,962021,943688,956522,935630,820283,775181,774249,772416,637738,649912,655159,637487,513456,471993,418751,425437,379075,390424,387238,371705,365009,349367,351046,359155,354147,350977,232552,238228,
在建工程(万元),367805,306267,403190,582155,488072,401391,372697,323002,269662,207758,179133,229701,226859,118163,118127,338660,288640,207834,219753,324258,316744,334880,314117,320034,317146,259142,199979,270832,198521,177241,147245,198303,203794,226058,179656,142927,100864,73490,86264,50484,52568,35382,21159,21904,24415,119226,97504,
工程物资(万元),34844,40461,34826,21431,23649,34573,29880,50830,53477,38265,57375,13045,12484,10128,21694,15750,12780,17977,21177,8164,8064,8882,6427,13090,6684,3068,13926,10624,14303,9464,9943,8086,8324,977,1369,4844,241,175,144,634,207,591,1790,267,278,1535,498,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
