报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-03-31,2008-12-31,2007-12-31,
货币资金(万元),77888,84302,60459,55284,46048,56107,62816,56062,49129,21418,26472,28572,20626,19554,26219,33047,32969,35396,25402,41214,53407,51019,58652,60992,65165,60047,61372,54493,58498,55514,54365,55750,60963,65360,7685,5577,3548,3112,221,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,1300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收票据(万元),20,103,290,242,40,78,38,--,--,--,--,--,--,--,--,--,--,--,--,--,50,13,260,140,160,0,145,345,30,330,--,200,400,0,0,100,0,0,0,
应收账款(万元),41277,32533,20663,18182,30882,26127,24917,22730,30615,22816,20810,18754,24782,23528,21522,17720,18484,18769,17772,17157,15418,15392,13414,13265,7489,7795,8087,7446,7649,6505,7925,6399,5632,5050,5665,6183,6276,6995,3219,
预付款项(万元),17393,16031,7584,8525,5550,7969,6175,2612,2916,2134,1692,1647,1951,1761,1364,630,766,744,17498,573,10422,11944,2300,1336,4064,3656,2969,3113,3173,3146,3647,2749,4419,4398,3562,3310,3245,3232,1055,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
