报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),50014,55289,71611,87243,52517,53799,31216,33816,39180,38366,55468,57408,43788,60004,10649,10970,10296,10585,15867,15700,14314,15607,14961,13712,13955,13179,10548,9080,8109,10119,8523,8080,14584,20460,17208,15004,18780,22684,21021,23262,26033,26739,27858,2286,2941,3467,3050,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,
应收票据(万元),49585,60553,16295,19169,40756,67785,11618,9734,11088,21419,12005,5880,24421,36143,2608,2576,2740,4439,3777,2587,3787,4228,4348,3008,3195,4467,4163,3252,2496,3700,2138,1588,450,1158,361,924,315,845,130,955,1102,1406,251,378,450,643,265,
应收账款(万元),125233,110310,124678,109724,96752,90462,104283,106978,65854,57349,59996,58314,34725,26746,7915,8226,8656,9308,9770,9951,10013,9702,9022,8588,7696,7259,7755,7626,8660,8515,7998,8188,7779,7454,8562,8046,8428,7822,8044,6678,6160,5800,6775,5784,4628,4153,3798,
预付款项(万元),7668,9473,9508,7792,4547,7382,20971,20031,21459,8624,1332,843,2486,697,729,435,276,232,297,298,384,400,529,791,635,688,700,710,757,627,1036,1131,2085,2886,3922,3932,4670,3981,5327,4999,5100,2708,1394,1543,1451,621,229,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,0,--,--,
