报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),54908,46616,50271,53903,64944,68061,47943,57274,61991,61913,73565,64252,61404,60887,55708,97288,78603,78363,72125,75304,79082,78051,73163,95501,96603,123938,84870,110204,108229,97509,102096,92917,100335,108604,74162,130570,147083,88605,87408,71921,76743,92953,92335,92061,85947,80724,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
交易性金融资产(万元),3207,3617,3594,3906,3840,3737,3708,4143,4335,4891,4329,6003,5957,5089,6856,5321,5302,5283,5564,5143,5977,5901,4895,5284,5237,5084,6533,6747,7352,6477,5865,4747,5889,4863,4820,5703,5439,3516,3099,4173,4419,4798,6785,4043,2534,2277,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收票据(万元),9872,17458,4003,6954,1060,769,3083,2460,1812,7004,12803,19025,23343,17240,10627,5732,3974,2778,4405,5826,4450,5213,3127,828,1486,2487,1310,1111,1280,1987,1394,2063,1528,2017,2786,2116,2193,2421,785,1248,2207,604,301,726,874,430,
应收账款(万元),37288,37555,34603,24485,31824,29417,32667,30077,30603,31961,35201,30760,23957,32164,40640,33560,27669,31908,43333,35554,34924,41325,40181,35942,44524,41531,42624,41319,32604,36490,40605,32756,29854,21033,32523,33295,15983,22952,25252,21333,29267,27741,29033,30970,28064,30404,
预付款项(万元),51359,72684,68439,85713,75045,79232,81522,93382,75069,72390,89396,114863,125246,112657,119641,106280,93269,110588,116611,104203,118678,101088,141196,134897,104372,89727,83700,85184,88346,75033,63556,67943,52587,56118,29330,45052,38923,43580,58201,63014,49768,60058,52702,75245,69940,49429,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,30,33,33,38,38,137,137,125,125,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
应收股利(万元),228,388,388,507,307,307,307,387,387,387,70,70,70,70,70,70,70,70,70,--,239,239,239,278,239,239,295,295,280,280,239,239,199,239,--,0,--,--,--,--,0,0,--,--,0,0,
其他应收款(万元),7701,6874,18224,15243,15045,15324,7085,9190,7164,7460,11885,13887,12798,13306,17632,16572,15473,11479,18262,16466,26602,21180,17281,15442,12881,16349,21322,27130,23514,25512,25215,34686,34408,30121,44595,33218,44697,41215,30482,37743,38717,30718,36436,28512,29764,31380,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
