报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),6123,8225,29656,48610,40938,38127,39314,37857,37508,37801,37130,40217,56336,54805,52460,81167,80611,78911,77173,75703,75036,73517,70622,68702,69717,67987,68070,11671,8747,10480,5813,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,84,62,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),923,395,752,1303,580,743,287,879,1841,1849,1161,1674,2503,2815,2220,2952,1363,1044,1867,2042,2526,2424,1681,1360,511,3124,3975,2216,1888,2766,363,
应收账款(万元),2749,1685,1603,1223,1692,1271,1811,1711,1641,1617,1836,1990,1365,1471,1567,1633,1464,1498,1836,1870,1759,1279,1400,1800,1349,1379,1580,1326,1175,957,1488,
预付款项(万元),1097,894,1002,1348,1673,1155,1006,1287,1217,833,896,629,597,416,761,960,748,505,464,593,649,385,305,268,2057,1839,1480,2490,7459,176,1937,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),290,332,207,188,8303,4,7,8,34,15,10,28,23,12,26,27,20,70,47,21,25,18,17,21,8,50,23,68,161,102,81,
