报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),154006,152638,128554,143087,131108,123320,152232,142388,138791,114899,146894,218655,183312,210408,259694,262054,248625,394732,430157,413607,108905,112951,124479,73601,96597,69528,84191,90675,108521,102455,108092,147221,162197,153774,158761,168702,14572,5283,5748,10525,3839,1828,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,--,--,
交易性金融资产(万元),517,821,838,868,775,820,655,877,890,729,679,955,1144,1154,1298,1281,1209,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,--,--,
应收票据(万元),65279,45456,40179,41103,33247,27028,25393,29382,33599,15833,13043,27007,31688,21704,18069,28757,42408,17989,11048,38760,22432,16689,10025,10146,17998,3165,2349,3685,3132,1439,2880,3865,4816,1701,3407,2905,1532,2469,959,1619,1780,786,
应收账款(万元),249397,234482,217228,185575,200035,182815,180891,180755,172257,167131,176500,176944,183309,190210,187694,199581,204391,211619,191750,164042,160509,209292,170013,107678,92497,105594,80205,53844,52496,48269,41299,24473,21449,32782,21904,13600,10110,10449,11737,9119,7731,3678,
预付款项(万元),27813,56137,39866,27838,16052,19061,14719,18809,14936,18451,17321,19795,19547,32580,33835,30330,24047,37881,33696,30631,19442,29764,27155,23001,21986,25302,17809,21439,15952,12465,13439,16537,6964,8323,7352,4519,2930,3437,2383,2196,2396,2815,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,--,--,
