报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),13542,10355,9470,12140,9679,7542,6712,9053,8000,5755,5595,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),952,550,559,342,423,451,348,571,494,120,187,
预付款项(万元),11556,9296,8266,8906,9249,8237,7929,6749,6526,5229,3947,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1015,871,988,1110,1477,1196,1131,1353,1581,2043,1417,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),32813,28495,29788,34414,28742,26220,30777,31716,32029,28632,18805,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,0,--,--,--,--,--,--,--,--,
流动资产合计(万元),59879,49567,49072,56911,49569,43646,46897,49444,48632,41778,29951,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1000,1000,1000,1000,1000,1000,1000,1000,1000,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,0,--,--,--,--,--,--,1000,1050,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),18157,17732,11704,11795,10757,10840,11007,10421,3364,4473,4603,
固定资产原值(万元),--,73166,--,78499,--,64847,63922,55469,46275,--,--,
累计折旧(万元),--,14106,--,13515,--,12068,10698,8078,5859,--,--,
固定资产净值(万元),--,59060,--,64984,--,52779,53224,47392,40416,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),58778,59060,64659,64984,56757,52779,53224,47392,40416,28274,26154,
在建工程(万元),3249,3219,3165,3096,2081,4095,3246,3194,10279,1958,1319,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),11485,11505,12456,12549,12844,10620,10772,10871,12123,8392,5621,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),950,396,421,404,437,474,490,595,506,130,279,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),660,589,552,517,308,331,320,369,224,275,318,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),94280,93501,93958,94347,84183,80140,80059,73840,67912,44501,39344,
资产总计(万元),154159,143068,143030,151258,133753,123786,126956,123284,116543,86279,69295,
短期借款(万元),36000,34000,28700,32800,29600,48500,48000,41600,39429,27859,17249,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,0,--,--,--,--,--,--,--,--,
应付票据(万元),21296,13721,13700,18022,13823,8335,9682,17936,11041,3825,7967,
应付账款(万元),27189,27050,32726,33154,25544,23359,25348,20071,24220,15511,7168,
预收账款(万元),7084,5178,5549,4961,4721,3134,3075,3764,5536,5310,6463,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),865,671,695,916,630,668,845,786,694,759,1280,
应交税费(万元),605,308,679,1372,655,961,1414,1335,1191,1852,2419,
应付利息(万元),7,6,5,4,3,2,5,2,3,18,25,
应付股利(万元),--,1368,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),922,1125,1041,860,1372,880,811,1140,1342,1648,671,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,0,--,--,2000,4000,3400,900,650,--,
其他流动负债(万元),--,--,0,--,--,--,--,--,--,--,--,
流动负债合计(万元),93968,83427,83095,92090,76348,87838,93181,90035,84356,57433,43242,
长期借款(万元),--,--,0,--,--,--,--,4000,6500,8350,9550,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,1170,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,200,--,
长期递延收益(万元),707,671,688,706,388,390,395,439,486,--,--,
递延所得税负债(万元),--,--,0,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,424,181,
非流动负债合计(万元),707,671,688,706,388,390,395,4439,6986,8974,10901,
负债合计(万元),94675,84098,83784,92796,76736,88228,93576,94474,91342,66406,54143,
实收资本(或股本)(万元),8000,8000,8000,8000,8000,6000,6000,6000,6000,6000,5000,
资本公积(万元),24486,24486,24486,24486,24486,5958,5958,5958,5958,5958,6149,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),594,594,594,594,438,438,438,328,202,87,281,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),26404,25890,26166,25382,24093,23162,20984,16525,13042,7829,3723,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),59485,58970,59246,58463,57017,35557,33380,28810,25201,19873,15152,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),59485,58970,59246,58463,57017,35557,33380,28810,25201,19873,15152,
负债和所有者权益(或股东权益)总计(万元),154159,143068,143030,151258,133753,123786,126956,123284,116543,86279,69295,		
  
