报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),305696,215381,208730,240047,260167,229549,271156,314771,378922,222491,259232,299688,333785,309791,306677,334076,364411,333028,331021,337460,385026,349130,208053,236193,268621,184152,203442,187967,218165,132105,139657,170920,197976,153195,174403,194545,192057,115135,130295,148747,155581,102011,116750,129433,166426,64593,48978,56571,60348,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,0,0,0,88,56,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收票据(万元),18260,10467,17516,15281,25321,16816,15501,14399,19066,16312,16203,10814,8357,11814,15918,13138,11769,11961,4671,4481,10569,8493,4672,7909,11495,4582,3333,4605,4394,657,2757,609,444,452,331,337,462,260,291,781,1718,3024,1565,56,0,0,0,0,0,
应收账款(万元),251291,500451,449035,311360,241344,437590,365206,342733,269562,438271,377710,318876,270468,386299,364106,290960,238729,355164,331635,268267,196998,266970,234363,153361,110148,216122,174282,122418,90175,217312,173949,108452,87376,135249,116170,69535,60893,125372,86784,61883,48663,65754,46121,40735,40592,28155,21930,12138,10367,
预付款项(万元),77729,47056,51405,41120,69444,24785,38587,55733,60771,38641,40626,32831,49232,30681,30661,32619,27668,43390,44647,38871,33166,39178,43124,41473,23569,37651,40402,39641,28303,32071,29245,18223,15520,24184,18503,12937,11690,15576,14764,17310,16193,22666,26535,31427,24675,19673,14757,11635,10058,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,
