报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),11722,15167,11658,13894,5978,10073,19689,20987,27588,6836,8845,6833,6955,16839,12379,7386,7064,11622,15414,29017,22236,35468,31936,35666,44900,36290,42619,35383,45552,49239,61208,7230,4743,2362,1214,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收票据(万元),503,1404,117,1292,3365,4360,3703,1037,1473,167,245,220,303,322,510,106,356,303,149,11,546,190,287,1073,1558,1885,1051,1105,921,300,200,300,1,0,--,
应收账款(万元),4846,4193,3392,3165,5075,3185,2569,3177,2575,2468,2280,2171,2261,2251,2589,2027,1663,1206,2120,1666,1826,1146,1054,2458,1477,1932,2520,3164,1782,1401,1295,1348,1113,1039,889,
预付款项(万元),3840,2131,5020,4125,5275,5309,4021,2503,2596,2077,2308,2628,2968,2378,5289,4281,4612,2266,6722,4758,4003,4063,5653,4825,7466,4924,5797,7259,7874,7611,6339,5378,4149,1577,868,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
