报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),134990,186439,180326,203739,185470,172385,201342,193469,188211,83697,93910,96485,120226,133498,118239,128146,117185,153736,112273,96967,87748,135225,55434,54540,47349,39463,49157,43776,44144,25714,26873,29113,37030,31479,35919,21308,29260,30275,36446,31397,22407,20093,24287,27971,29019,26159,29776,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,--,--,0,
交易性金融资产(万元),--,--,--,--,--,0,0,--,--,--,--,21,155,752,367,34,--,--,--,10500,10500,--,--,--,--,--,--,--,--,21,22,21,18,22,623,21,22,20,18,19,20,24,29,23,23,16,16,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,--,--,0,
应收票据(万元),172341,134602,140259,151367,142863,125576,96344,114285,105811,93393,84863,109541,109295,111257,112083,149166,133309,96454,135178,188302,138061,78904,90769,116497,85269,98413,106580,96459,76809,76706,67268,58114,35085,34889,30031,37637,31927,14956,18739,13975,16484,17332,19360,21495,17584,14099,18259,
应收账款(万元),179962,182709,112668,146595,182019,169920,121519,143746,164366,162554,136481,137816,158953,160741,120090,134909,161439,145568,92295,126327,188911,162060,86088,130506,136280,108972,74120,107026,113487,86392,58615,88019,109355,85431,49381,74355,73550,64984,36049,52256,63136,52742,31103,42593,46981,44468,29917,
预付款项(万元),21122,31881,22992,20770,19844,26262,14195,16366,9686,11279,3847,9585,9009,10912,9946,9057,9061,11371,6590,9664,10507,8199,6805,3740,3769,4501,3716,3721,6175,7837,6401,1112,5013,3201,5244,3716,2266,2644,1828,2655,3978,3874,2821,4028,3253,2984,2368,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,--,--,0,
