报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),382142,244040,205908,213610,223946,191551,182372,199680,169240,202508,173550,162105,164472,186804,152925,228923,216021,177409,153524,179661,217026,200737,184596,187594,230445,151350,222572,303285,252522,251052,293355,282318,203637,144594,159925,138233,146667,144576,151743,179528,175320,152708,98695,102889,107773,97570,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
交易性金融资产(万元),69385,54188,34034,92749,31820,63868,38927,38477,106237,54319,42436,55565,49857,87492,112109,100293,129886,152323,79065,67812,5301,5166,161,--,--,4443,--,1146,3757,2740,989,250,219,36,0,52,82,160,18,10,22,53,19,0,0,0,
衍生金融资产(万元),1561,1375,314,227,345,221,307,291,295,316,469,645,1728,1483,1158,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,3,3,--,2,3,114,177,171,101,163,178,158,153,205,202,187,250,169,232,222,233,173,183,207,146,86,100,214,230,304,149,13,13,11,0,
应收账款(万元),56530,21731,97961,31809,40216,23427,83088,24809,29381,21400,83453,26559,30954,20036,46595,19017,34307,18561,22839,28772,32335,19459,48931,14654,19177,22506,29273,13172,21642,12366,21523,12936,16899,12841,23459,15637,13056,13188,21549,18003,19304,16924,15810,11875,13790,10838,
预付款项(万元),32628,32985,37595,28869,43563,42275,35041,36084,34126,35649,35016,33701,68403,35208,39571,38966,65604,34662,49504,41630,43185,34501,42811,29231,38514,54675,89476,22284,80012,45068,40760,39351,46649,48013,33736,26010,68576,48367,48783,37286,60875,34117,31830,20800,86391,18636,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
应收利息(万元),22,874,699,599,404,211,107,1363,1168,973,806,639,310,310,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,13,22,25,32,19,0,--,0,0,0,0,
应收股利(万元),57,69,3112,18185,15031,15040,18324,3064,119,753,730,8494,64,133,7807,7695,--,--,--,18317,--,--,--,240,--,--,--,--,779,779,779,779,1309,0,0,0,--,0,0,0,0,1670,1670,0,0,0,
其他应收款(万元),10299,9880,6269,7145,5830,10083,14353,11379,9193,4320,4352,4702,3797,4634,9924,8638,11129,5277,10099,12451,12328,10474,11888,25131,40492,23970,23678,31624,38495,30860,24426,32084,31053,29956,33985,32289,32865,31574,34272,28951,33218,30087,9280,8855,9575,8884,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
存货(万元),329168,307383,309122,279933,284469,325358,258013,225955,249991,421982,427512,394229,441048,293142,378338,357766,515025,473694,472199,413325,363703,331242,332306,284074,335622,509390,249473,189850,261979,242224,176086,148315,161993,182402,159208,119273,144155,153035,137670,124899,133373,146103,215248,193711,101145,92494,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,--,0,
一年内到期的非流动资产(万元),--,0,1755,855,1085,968,1102,1334,1654,2124,2203,2169,2213,1984,2245,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
其他流动资产(万元),36664,44184,46530,25602,44188,27880,21867,1889,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2500,2500,2500,2500,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
流动资产合计(万元),918455,716709,743299,699582,690896,700881,655064,544326,601405,744344,770527,688810,768091,636467,755916,761301,972087,862104,787400,762071,674040,601755,620850,541078,666955,769037,617158,564111,659355,585321,558139,516267,461932,418025,410519,331655,405510,391025,394280,388925,422416,381810,372564,338142,318685,228422,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
可供出售金融资产(万元),180248,180328,192479,197784,229630,202817,104522,104689,73380,73123,72337,51211,46459,46269,15056,6179,6739,7140,8759,9629,9909,9047,9503,10117,10098,5198,6167,5698,5460,458,525,427,555,519,441,470,379,4379,9555,8962,4886,8237,815,554,353,814,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,0,--,0,0,0,0,
长期股权投资(万元),412234,418195,401943,403020,388413,384787,372927,387343,393364,405787,393785,403098,399706,394592,352836,353982,354644,350180,346113,337140,358795,355337,312449,302738,313538,307776,311015,305248,298711,299584,315830,305884,320766,311112,276029,277068,227046,211848,228768,222768,188930,170704,111581,106731,103929,100146,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,--,0,
投资性房地产(万元),820931,788439,780329,776577,774249,771665,753408,751247,274132,20504,22209,22631,22905,23197,21957,22218,22479,20663,15762,15961,15692,16361,16560,16760,16960,17159,17359,17558,17758,17958,18157,18357,18557,18756,18956,19156,19355,19555,19755,19954,20154,20353,20553,20753,20581,20762,
固定资产原值(万元),--,304768,--,251426,--,244396,--,251940,--,434299,--,182304,--,183016,--,181602,--,184419,--,171791,--,172389,--,165085,--,165598,--,168643,--,168667,--,176170,--,177392,--,179713,--,180628,0,174157,--,173159,--,171738,--,169419,
累计折旧(万元),--,108541,--,105205,--,98294,--,97199,--,104178,--,89222,--,85676,--,85590,--,83003,--,80605,--,77769,--,74384,--,72514,--,73310,--,71003,--,74254,--,72441,--,72397,--,69545,0,67349,--,63292,--,59935,--,56275,
固定资产净值(万元),--,196227,--,146220,--,146103,--,154741,--,330121,--,93082,--,97340,--,96012,--,101416,--,91185,--,94620,--,90701,--,93084,--,95334,--,97665,--,101916,--,104950,--,107316,--,111082,0,106808,--,109866,--,111803,--,113144,
固定资产减值准备(万元),--,5482,--,5639,--,5635,--,5928,--,5293,--,2075,--,2075,--,2075,--,2377,--,2377,--,2377,--,2377,--,2377,--,2377,--,2377,--,2766,--,2766,--,2781,--,2781,0,2781,--,2799,--,2799,--,2806,
固定资产(万元),188872,190744,137651,140582,139446,140468,145424,148812,324555,324828,89005,91006,92933,95264,91560,93937,95568,99038,87548,88808,90912,92243,87491,88324,89881,90707,91442,92956,94193,95288,98068,99151,100411,102185,102848,104535,106124,108302,102390,104027,105318,107068,107434,109004,109272,110338,
在建工程(万元),2248,1735,26866,22335,14067,4803,4405,3722,3239,2624,153428,145285,137029,126565,1582,637,188,52,17353,17785,16871,15162,20426,16982,13380,12612,14497,13738,12107,10833,11084,12151,12342,1205,1320,647,464,548,6147,4857,3062,2705,5282,3240,2888,1727,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,0,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,0,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
无形资产(万元),52506,51325,52619,54092,55427,53649,58549,57362,57554,54538,6480,6520,6566,6606,6648,6689,6735,6784,6834,6880,6916,6973,7020,7071,7124,7171,7193,7246,7300,7353,7440,7519,7604,495,535,578,622,653,796,920,1043,1167,1292,1416,1539,1668,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,0,--,0,0,0,0,
商誉(万元),29034,28453,29046,29734,30363,29292,32448,31700,28279,26485,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,0,--,0,0,573,0,
长期待摊费用(万元),8500,9040,4498,2489,2690,386,406,508,710,1141,933,1303,1628,1917,3246,2331,2437,2614,2506,1003,952,1047,1360,1261,1102,828,518,583,750,821,1047,1436,1509,1365,1864,1912,2080,2170,2275,2326,2354,2414,1214,1135,1253,1406,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,--,0,
递延所得税资产(万元),27149,26600,29159,29569,28538,29150,32087,36007,35375,32586,25923,25266,24995,22561,20487,21078,21064,21044,21582,20998,18890,17289,16120,12874,12888,15160,12231,9753,9903,9361,11642,11431,10759,11014,10124,8343,9113,8947,9055,8349,7677,6111,15226,14431,12864,11395,
其他非流动资产(万元),--,--,--,0,--,0,0,--,29602,29602,29602,32821,29637,29653,67,84,100,116,132,149,165,181,198,214,230,247,263,279,296,312,328,344,361,377,393,410,426,442,459,475,491,507,14024,14040,13500,14073,
非流动资产合计(万元),1721721,1694860,1654590,1656183,1662823,1617018,1504175,1521391,1220191,971217,793703,779140,761859,746625,513440,507134,509954,507631,506588,498353,519102,513639,471127,456342,465201,456857,460685,453061,446477,441967,464122,456701,472862,447028,412511,413119,365609,356844,379200,372639,333914,319266,277422,271305,266751,262327,
资产总计(万元),2640176,2411569,2397889,2355765,2353719,2317898,2159240,2065717,1821596,1715561,1564230,1467951,1529949,1383091,1269355,1268435,1482041,1369734,1293988,1260423,1193141,1115394,1091977,997419,1132156,1225894,1077843,1017172,1105832,1027288,1022262,972968,934794,865053,823030,744774,771120,747869,773480,761564,756330,701076,649985,609447,585437,490749,
短期借款(万元),300000,250000,228000,178000,208000,168000,198000,168000,148000,178000,75000,25000,129000,60000,--,--,--,--,7000,7200,7200,7200,35000,--,39700,68700,48200,41677,70716,61146,86800,81500,114600,102600,110100,122244,169250,137244,127186,148548,153621,148928,151200,138080,150080,97400,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,
交易性金融负债(万元),204531,180302,202872,176165,148683,172079,184701,171161,183651,186618,166023,134947,190810,162804,151166,168459,349424,213386,180601,171008,189783,117324,113752,76335,122579,152950,90577,57899,109406,73911,73301,49436,51911,41466,43187,14594,21770,23385,14050,8515,11051,13270,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,--,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,0,--,0,0,0,0,
应付账款(万元),35476,39614,34613,36755,49312,44181,31491,31592,24993,25502,29027,28460,28169,30083,32189,29826,39259,48449,40349,42712,32260,30418,28770,33353,34192,37475,25717,25572,31011,27909,28818,28181,31089,23669,21366,15627,21961,19200,18245,18831,17255,22206,20422,14888,18255,15288,
