报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),251347,247365,242777,213112,182940,195413,240721,215610,201081,167809,177583,168195,90625,66454,69596,60883,55994,162540,144114,119066,90407,83179,67289,78332,76284,51271,88776,42346,59780,78365,80585,99706,75651,72210,42538,84361,104297,47389,44895,55116,53123,49348,49203,68336,40718,41303,44777,55754,40045,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,
应收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,--,--,--,--,--,0,
预付款项(万元),79,202,133,231,91,17,18,25,18,20,28,33,14,14,--,17,13,--,--,--,--,--,--,--,--,--,--,66,61,--,--,--,0,--,--,1,1,--,0,18,20,19,26,22,19,--,--,--,21,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收利息(万元),1283,1111,--,865,831,652,1315,993,781,563,1336,1055,855,643,478,303,201,1076,748,736,400,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,
应收股利(万元),0,--,--,--,--,--,346,--,--,--,--,1821,1821,3000,5000,--,--,--,--,10500,3500,3500,3500,3900,--,--,1030,1030,1030,1429,1429,399,399,399,399,399,399,399,399,399,399,399,399,--,--,--,--,--,0,
其他应收款(万元),--,--,23793,43665,49411,47519,33529,50048,25209,38621,35385,28618,28393,28990,27737,23000,19116,52834,37663,41679,40117,31808,31970,33015,24661,10253,9749,11542,13531,8624,7419,8933,7485,3770,2340,2438,1909,1995,2072,2073,1618,1890,1872,1873,1520,4077,2428,2065,1533,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
存货(万元),504,595,705,712,741,588,529,512,528,574,551,500,529,542,341,263,262,401,412,403,382,332,351,303,355,402,422,361,341,377,374,350,376,282,851,242,239,186,202,182,186,294,316,286,298,246,265,260,287,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,
其他流动资产(万元),354,0,8,5,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18171,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,25,19,19,0,
流动资产合计(万元),269359,270875,267417,258590,234022,244190,276459,267188,227616,207587,214883,200222,122237,99643,103151,84466,75586,216852,182936,172384,134807,118820,103110,115551,101300,80098,99977,55346,74743,88795,89806,109387,83911,76661,46128,87441,106845,49968,47569,57788,55346,51951,51815,70517,42555,45651,47489,58098,41887,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),--,--,--,--,40485,33500,33500,23500,23500,22961,22961,22113,22113,22693,22693,27693,27693,21500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14300,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,
长期股权投资(万元),12893,12230,13740,13033,12501,11246,10851,10700,10459,9823,9532,9312,9079,8004,7644,7410,7219,6459,57567,57286,57097,56196,56016,55839,55632,54600,43025,57974,32929,17285,2217,3185,3156,4589,4573,4515,4487,4268,4243,4218,4193,3994,2191,2558,2541,2463,2456,2452,2445,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
投资性房地产(万元),36487,34998,35425,32787,33188,33589,34043,33374,33839,34287,34735,35183,35401,35846,36291,36772,37217,36490,36926,37365,37801,31494,31873,31564,32610,34582,34972,36847,19678,16429,15993,16292,2897,2926,3675,3712,3372,3272,1426,2950,2978,2999,2236,2263,2284,--,--,--,0,
固定资产原值(万元),207694,--,206780,--,209365,--,196955,--,196857,--,194730,--,193862,--,176823,--,173779,--,170341,--,171256,--,131995,--,130592,--,122337,--,133441,--,110914,--,109353,--,111823,--,118866,--,123929,--,118083,--,765874,--,765014,--,762409,--,0,
累计折旧(万元),125232,--,120302,--,114914,--,113644,--,108562,--,103447,--,98807,--,94968,--,91727,--,86851,--,82947,--,71343,--,67673,--,63338,--,58418,--,52398,--,53659,--,58326,--,61726,--,62571,--,58003,--,232197,--,216079,--,205620,--,0,
固定资产净值(万元),82463,--,86478,--,94451,--,83311,--,88295,--,91283,--,95055,--,81856,--,82052,--,83490,--,88309,--,60652,--,62919,--,58999,--,75023,--,58517,--,55694,--,53497,--,57140,--,61358,--,60080,--,533678,--,548935,--,556789,--,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
固定资产(万元),82463,84069,86478,91832,94451,81046,83311,86060,88295,89013,91283,93656,95055,79544,81856,79617,82052,81059,83490,85681,88309,76611,60652,62008,62919,59171,58999,58520,75023,67721,58517,41204,55694,54062,53497,55295,57140,57927,61358,61527,60080,59438,533678,541343,548935,548276,556789,564207,76076,
在建工程(万元),--,5437,4155,5610,4815,4783,5018,5920,6255,6188,6578,6399,8536,5787,5364,5715,5564,6777,5959,5784,5783,7214,4038,4653,4615,4174,3516,3108,2133,12447,10372,27323,24151,21065,19706,18349,16097,15078,12976,13781,12228,180099,141018,107695,84093,64723,38150,19392,1723,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,
无形资产(万元),1024638,1001477,993824,990032,993527,941648,913520,904381,915614,889080,898495,906508,915512,915468,904827,905079,912205,895581,892557,891195,892286,899634,893127,877310,872638,836656,831623,829344,802508,776047,780525,765485,767328,750016,750573,751358,765726,772770,760591,729756,721327,520821,54087,54696,55224,53846,54699,54661,557225,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,44279,0,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
递延所得税资产(万元),5756,4585,4608,4597,4611,3780,3802,6361,6502,6555,6079,6205,6138,5869,5803,6037,5709,5134,5093,4891,4214,4568,3649,3922,3702,4019,3852,3439,3586,4048,4030,4002,4002,3563,2981,4058,3701,3603,3146,2528,2551,3017,3068,3102,3159,1314,1112,1547,2352,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,
非流动资产合计(万元),1208670,1183281,1178715,1178376,1183578,1109592,1084045,1070296,1084464,1057907,1069663,1079375,1091833,1073211,1064477,1068321,1077658,1053001,1081592,1082203,1085490,1090017,1049354,1035296,1032116,993202,975987,989233,935857,893976,871653,857492,857228,836222,835004,837287,850524,856919,843740,814760,803356,770368,736277,711657,696235,670622,653205,686538,639822,
资产总计(万元),1478029,1454156,1446131,1436966,1417600,1353781,1360504,1337484,1312080,1265495,1284546,1279597,1214070,1172853,1167628,1152787,1153244,1269853,1264529,1254587,1220297,1208837,1152464,1150847,1133416,1073300,1075965,1044579,1010600,982771,961459,966879,941139,912883,881132,924728,957369,906887,891308,872548,858703,822319,788092,782174,738790,716273,700694,744637,681709,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,10000,25000,25000,25000,25000,40000,9876,--,8805,15805,15805,15805,7000,6530,6530,4630,5730,4000,7000,6000,11000,12000,23000,26500,61500,98500,258500,261500,222500,222500,203500,193500,161000,139000,145100,127600,126100,126100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应付账款(万元),--,--,--,50679,76535,40011,31419,25897,44009,30553,31045,31046,42872,36874,32598,26221,41251,37823,38144,37445,47682,62478,49690,42461,56221,32267,35662,36280,43302,41309,41740,33423,42447,30064,27892,22893,49129,49763,55492,50555,51812,50707,45453,41665,39309,35303,32197,26892,29738,
预收账款(万元),389,372,445,390,733,554,605,618,623,658,703,594,770,713,767,804,928,870,15,60,105,150,195,240,285,330,375,--,--,--,154,--,0,--,--,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
