报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),140750,143358,161569,184875,132359,90609,89430,96367,111716,23688,23130,26703,13010,17230,18928,28780,16062,17369,16674,33433,23247,47454,53344,59905,59374,63010,73019,83571,94831,97311,103182,104877,108277,116064,125336,19285,16751,10695,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,0,--,51,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),340,877,1237,849,1154,196,1524,1704,268,492,530,153,174,144,203,293,512,217,174,108,200,277,357,381,183,375,595,1057,500,454,520,613,862,339,633,756,218,1876,
应收账款(万元),198795,181612,124528,132066,67706,65695,67867,57162,51170,35941,29341,29080,29435,26363,13669,16432,17098,20881,21358,23417,22669,17945,15936,16801,19803,17478,16850,17345,16390,13122,9167,8400,9721,9020,8038,8354,4454,6906,
预付款项(万元),143153,123631,159679,126804,161910,75453,9801,6845,8991,6608,7552,4356,9127,7302,6826,5129,6175,4505,4231,2669,6653,5798,6026,2845,5248,5758,3765,4381,16090,15371,13710,11577,5269,3269,1726,893,431,304,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,0,--,
