报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),252395,214231,170335,342855,300468,400410,134867,217125,71327,126888,155499,178508,199276,210336,244652,213456,163522,209579,184204,58198,51737,43452,44542,56575,33682,25132,44449,82624,99835,100016,26605,43797,39406,16941,36493,45370,40901,25871,51918,65471,63693,42469,53921,58268,58482,107146,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),837,697,230,370,787,787,23768,73537,24509,3,18680,27739,24943,19675,18228,13813,12322,623,690,631,685,666,32135,31318,27116,27808,31916,18402,17115,19389,18739,14533,16925,18904,15391,13136,3700,2520,3036,3356,--,--,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收账款(万元),36408,25979,19942,24949,22373,43597,30984,31281,38871,26954,27686,43032,37699,34889,41489,48298,52549,49373,36480,55147,55198,62842,47665,52276,42009,44370,41105,37760,43061,53801,32072,38401,31485,31070,45986,42237,39710,39548,35851,20269,19726,17628,19389,27178,32028,10097,
预付款项(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,22400,--,--,841,9983,13344,10556,7724,4742,67162,66415,77715,77974,41587,1081,721,938,351,1261,162,83,282,1109,87,2681,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,4,--,--,--,--,--,0,0,
应收股利(万元),--,--,--,2616,--,--,--,5447,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,3451,--,--,--,--,--,--,--,0,--,0,--,455,--,--,--,--,--,--,--,1000,0,0,
