报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,
货币资金(万元),20447500,21584500,23650400,22583700,27892000,26403500,28617600,22217300,26253600,31276900,27953600,26409400,29939300,27628500,28411900,29224800,28668900,29334500,26808000,26222700,22946400,23756200,21663492,22715240,22077377,19090491,19841205,17247338,14956489,15878005,14880530,14139955,10946076,11228726,10640896,9107173,13402331,8259695,8637794,12643335,8372591,10915113,7958745,8303150,6632031,7102989,5128606,6637257,3762181,4211533,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
拆出资金(万元),4433500,5479800,690700,1522000,835900,1495600,3120200,1586800,3729300,1817800,2123000,3097200,1811400,2790800,930100,1910800,201700,229900,581700,2160600,3961700,3428400,5310556,3143440,5371108,2330355,1438337,2993563,3449532,2436780,2591857,3648561,627510,941571,2497783,2288976,2763076,1059575,1107489,1616000,1089146,691321,678976,1004747,598304,248708,125552,259070,0,0,
交易性金融资产(万元),473500,506300,532800,320600,362800,591200,801800,493900,525800,934700,1254300,1187200,959500,971900,797100,906600,642500,700800,604600,869900,1037300,1118500,921897,975703,941132,989421,948986,400459,180455,85860,10655,10645,126953,193774,311151,76572,407120,317309,63713,481768,338009,242835,1026904,304219,357121,312758,171828,276875,0,0,
衍生金融资产(万元),153600,270900,594300,325600,182500,96700,55600,80300,28900,55300,39200,19100,31800,75400,70500,62500,38900,40900,21300,53100,13900,15100,11906,17092,1126,17553,643,20184,2148,3295,2146,2605,0,3210,1856,2422,484,8164,9487,44313,0,2691,0,619,61,31,0,0,0,11,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,
应收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
预付款项(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,
