报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),11676,21472,1904,2583,2758,4005,2174,3271,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),98,420,165,50,683,220,195,502,
应收账款(万元),18752,16871,17566,10518,7615,8262,5048,4457,
预付款项(万元),128,124,119,122,104,108,114,149,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),1012,1102,1010,967,845,819,898,433,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),--,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),7000,83,0,214,18,--,--,--,
流动资产合计(万元),38666,40071,20765,14454,12023,13414,8429,8813,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),25,25,25,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,43,44,47,82,119,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,5131,5098,5040,--,--,--,--,
累计折旧(万元),--,3124,2974,2882,--,--,--,--,
固定资产净值(万元),--,2007,2124,2158,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
