报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),5151,5902,5371,9671,12979,12658,10652,5189,6214,7493,4336,5191,6283,7722,7806,17710,8947,10852,11062,11227,11583,17201,12311,13211,15635,18030,20590,22888,4831,5432,5187,2205,1208,439,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,4000,4126,0,--,--,--,--,--,--,0,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
应收票据(万元),237,352,374,245,170,101,130,142,186,216,94,257,160,203,114,203,243,29,296,20,81,90,99,145,247,237,178,48,75,40,12,0,0,0,
应收账款(万元),3138,2587,3106,4032,3513,3743,4447,5385,4683,5013,4884,4312,3549,3907,3314,3526,2963,2676,2779,2828,1782,1224,1402,1483,1445,944,1049,1309,991,678,828,631,265,355,
预付款项(万元),730,818,286,604,595,717,1812,595,1958,1032,1415,847,667,519,1929,1020,1814,1093,2053,499,627,914,3105,3424,2421,1099,2948,258,280,493,384,200,77,101,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,8,--,--,25,0,7,--,10,10,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
其他应收款(万元),527,648,1028,1184,634,839,586,628,574,408,549,539,511,488,454,377,574,516,745,415,381,302,630,545,558,250,430,415,910,423,407,168,69,19,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
存货(万元),9678,9845,12142,12057,11358,11537,13435,12673,11593,11374,12553,11931,11734,12040,12392,12405,12876,12582,11026,9873,9369,9688,9245,7674,6468,5882,5569,5074,4350,4058,3628,2634,2185,2088,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
