报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),9976,15805,7940,18391,10099,17025,16197,16859,10391,23052,27066,52155,27238,29146,23747,43651,4307,12554,10727,10487,17763,24348,26400,29148,38093,47053,54461,61484,68805,78449,2810,5176,5458,7153,11512,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,1,41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),3182,5846,2052,2305,2526,3039,2330,2353,1761,1601,1022,2116,1333,932,910,1313,1815,1347,2274,1631,1762,1483,510,90,286,623,177,981,1097,1391,1782,524,1603,418,155,
应收账款(万元),58691,58458,61915,50728,43000,44561,47074,45543,46250,39819,39404,37604,18057,22782,20576,25704,21036,16743,12775,14084,12641,17050,17738,14862,10935,11461,11440,10727,6533,6226,5431,6550,4243,4918,4112,
预付款项(万元),20910,13044,20906,17858,17194,9030,12706,13163,14220,11216,12533,11423,11694,7000,10389,9912,10962,7366,11376,8150,7966,5697,23931,22529,22077,12077,13449,7335,5268,1678,7905,3392,2693,3093,1189,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
