报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),21565,25538,20166,18879,24709,36335,28125,28475,27894,34020,26726,33804,34008,38453,39024,39710,41851,46743,46522,47128,46685,49563,49657,53340,56036,65914,60456,70624,75885,81194,3038,5026,5648,3596,2762,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,9,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),--,100,241,120,383,889,345,1246,4242,3110,2662,2466,271,785,1130,724,700,785,1120,246,464,512,150,4,37,51,120,342,110,182,1044,76,376,39,156,
应收账款(万元),37789,36280,46182,46955,38596,30343,37114,33606,32463,31594,27916,27708,24397,23692,23778,23305,20654,19051,19742,19081,13950,16710,16659,18050,18171,15683,17438,19120,16664,14179,13916,15256,10324,8757,7962,
预付款项(万元),4119,5001,4138,3158,2216,1594,5229,2288,2616,1165,2507,1565,419,626,560,579,792,3812,1901,519,1662,706,290,3342,1070,336,1063,1128,1769,764,861,560,331,611,310,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),1273,1356,1272,1178,1070,1757,2547,2372,2003,1355,1222,908,728,782,630,652,738,791,570,849,847,373,882,1225,734,595,925,910,793,429,673,437,352,918,543,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),28801,30661,31720,34456,30700,24263,40653,38407,27458,20690,29261,22531,19540,20137,22928,18902,15588,12150,12681,13917,16012,17574,23280,21098,24037,23280,20179,11942,9403,7048,7189,7237,9653,8975,8573,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),176,154,106,111,147,140,323,320,320,284,64,68,26,28,28,28,28,28,32,--,35,35,35,35,35,35,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),1489,1937,1168,1191,1097,1045,136,149,303,579,152,105,--,--,--,--,--,--,--,32,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),95212,101026,104993,106049,98919,96365,114473,106861,97299,92797,90511,89155,79388,84503,88078,83900,80351,83361,82568,81771,79655,85474,90953,97093,100121,105894,100182,104066,104625,103796,26721,28592,26685,22905,20306,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1365,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),22,49,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),21670,21384,20539,15304,15549,15349,14575,14150,14253,14068,13120,9024,15493,10670,11550,9386,8193,8083,7988,7899,7808,7683,7643,7622,3078,3058,2994,--,--,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),--,21637,--,20384,--,23262,--,24261,--,22410,--,16434,--,15121,--,15022,--,14421,--,1190,--,1184,--,1143,--,1064,--,1004,--,909,0,650,633,0,0,
累计折旧(万元),--,5417,--,4771,--,4136,--,3603,--,2580,--,1998,--,1470,--,1154,--,718,--,644,--,579,--,521,--,453,--,378,--,335,0,321,289,0,0,
固定资产净值(万元),--,16220,--,15613,--,19126,--,20658,--,19831,--,14436,--,13651,--,13868,--,13703,--,546,--,605,--,622,--,611,--,626,--,574,0,329,344,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),16337,16220,15412,15613,18535,19126,19926,20658,19391,19831,15764,14436,13485,13651,13833,13868,13947,13703,658,546,571,605,613,622,622,611,606,626,545,574,346,329,344,280,292,
在建工程(万元),5542,4044,3160,2916,2022,1261,561,129,75,53,48,42,29,16,16,12,--,--,9123,7533,7417,6490,5822,5433,4027,4026,2545,2023,43,13,7,4,0,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),4113,4136,4149,4173,4196,4219,4734,4776,4819,4839,4881,4921,4309,4332,4360,4382,4405,2021,1381,1389,1399,1404,1411,1419,1426,1433,1441,1448,1456,1463,1471,1478,0,0,0,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
商誉(万元),--,--,--,--,--,--,2517,2517,2517,2517,2517,2517,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期待摊费用(万元),440,425,261,274,371,412,830,903,970,874,341,136,95,99,106,113,120,127,133,142,147,156,165,173,182,191,--,--,--,--,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税资产(万元),1873,1612,1439,1417,1189,1043,1515,1192,948,807,669,875,514,507,477,447,399,393,329,346,293,299,328,324,271,246,287,293,254,221,248,251,204,195,158,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
