报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),8177,14658,31973,14081,15102,12868,9155,16879,16880,15301,8406,15340,16945,46345,21654,23440,22717,24979,22885,19957,21109,23142,20496,22575,26565,27874,32895,37133,48010,46770,5595,5756,6775,6390,2421,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收票据(万元),--,378,--,3732,4060,2617,983,2012,5188,5972,6321,5328,4469,4059,2379,3319,4830,5474,4235,2542,4635,5092,5023,5333,2601,2993,1171,3128,4117,2566,1503,2007,2350,1229,241,
应收账款(万元),67865,63941,6730,19364,17942,17913,16780,16328,17072,18434,19561,17981,18965,18225,20215,21888,21165,21915,23568,27488,25842,23639,19044,14577,13894,14941,14065,11840,10560,10290,7355,8388,4591,3689,3021,
预付款项(万元),14109,14001,33836,42983,9097,2029,1135,590,469,260,1470,537,678,704,1359,1545,908,526,1334,1717,1440,1470,3543,11248,8461,7469,9010,2127,1300,1264,1510,715,2463,1096,901,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他应收款(万元),33310,27715,14313,1659,13734,365,595,681,1174,662,914,579,738,701,467,627,530,543,939,995,1283,663,1622,744,846,385,550,3876,1075,358,-129,226,247,1243,63,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
存货(万元),13818,10047,84250,78072,21374,7588,7745,7335,7729,8838,9288,9864,10988,11616,11649,11105,10816,11507,11767,10627,10798,12871,11849,11410,12841,12519,10951,7963,8241,6768,5133,6084,6103,12559,10890,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他流动资产(万元),6931,4540,4122,13350,15972,18655,20112,14480,13750,11388,13100,8600,2000,160,--,200,--,--,--,--,--,800,--,0,--,19,--,1,8,10,0,--,--,--,--,
流动资产合计(万元),144210,135280,175224,173241,97282,62035,56505,58304,63501,62093,59059,58235,54783,81809,57722,62125,60966,64944,64727,63326,65107,67678,61577,65886,65207,66200,68642,66067,73311,68026,20967,23175,22528,26205,17537,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期股权投资(万元),2020,2033,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
固定资产原值(万元),--,22146,--,36895,--,36654,--,36668,--,36861,--,37651,--,38761,--,33130,--,32913,--,31898,--,30787,--,10213,--,10010,--,9607,--,9180,0,8759,8419,--,--,
累计折旧(万元),--,1250,--,14109,--,13232,--,12293,--,11466,--,10502,--,10146,--,9561,--,8699,--,7897,--,7142,--,5703,--,5392,--,5088,--,4794,0,4517,4263,--,--,
固定资产净值(万元),--,20896,--,22786,--,23421,--,24374,--,25394,--,27149,--,28615,--,23569,--,24214,--,24001,--,23644,--,4511,--,4619,--,4519,--,4386,0,4243,4157,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
固定资产(万元),20213,20896,133,22786,22986,23421,23899,24374,24694,25394,26710,27149,28173,28615,23400,23569,23885,24214,23734,24001,23397,23644,5056,4511,4494,4619,4395,4519,4409,4386,4419,4243,4157,4278,4608,
在建工程(万元),--,364,--,7108,7150,7069,2903,2903,2432,683,586,569,321,251,3711,3298,2757,2624,3042,1493,1915,921,12317,11622,10024,8144,5294,2889,1565,576,140,102,91,105,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,1,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
无形资产(万元),5,6,8,10449,10519,10597,10658,10736,11934,12012,12009,12096,12316,12405,12902,13494,13608,13722,13818,13911,13380,13345,11596,3677,4028,3707,3740,3772,3670,3682,3668,3524,1404,1412,573,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
商誉(万元),158,158,158,158,158,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期待摊费用(万元),1466,1034,177,196,--,--,--,--,--,--,--,--,--,--,--,321,321,321,321,321,365,409,471,--,--,--,--,--,--,--,0,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
递延所得税资产(万元),443,429,216,2219,1847,1902,1782,1703,1683,1691,1583,1575,1548,1568,1620,1673,1699,1663,1329,1364,1351,1334,1072,1051,1112,1110,254,217,240,238,128,146,215,175,237,
其他非流动资产(万元),650,150,12368,12368,--,--,1223,--,--,620,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
非流动资产合计(万元),24955,25069,15059,55285,42661,42989,40466,39717,40743,40401,40889,41390,42358,42839,41633,42356,42271,42544,42244,41090,40408,39653,30513,20860,19657,17579,13683,11397,9884,8882,8355,8014,5867,5970,5418,
资产总计(万元),169165,160349,190284,228526,139942,105024,96970,98021,104244,102494,99948,99625,97141,124648,99355,104481,103237,107489,106971,104416,105514,107330,92090,86747,84865,83779,82326,77464,83195,76908,29322,31189,28395,32175,22955,
短期借款(万元),6634,19990,19990,19990,10800,--,--,--,--,--,--,--,--,24700,--,494,356,956,1328,971,971,372,--,--,--,--,--,--,5500,2000,3000,3000,2000,5200,1900,
向中央银行借款(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
