报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),371089,321194,320471,301353,204763,307250,267757,409976,334058,307583,223337,193458,180170,153034,157838,163138,145674,149665,101490,109228,166169,108525,100668,97789,83173,81708,62418,82353,83283,90169,67046,63201,59783,46783,41508,53701,45060,39261,43212,44265,40293,50687,49832,52332,70212,70526,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14,314,14,14,14,14,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,10,10,11,11,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,0,
应收票据(万元),82606,78286,65256,66186,59940,66174,58654,63708,57928,54924,53507,53028,47928,37283,14546,13314,11985,12337,12864,23775,13170,17003,11230,10046,12127,19082,7428,6096,8172,11889,6205,4429,5744,4890,2306,2914,2813,2138,2089,2846,1990,2351,1753,1869,645,1091,
应收账款(万元),1511361,1401180,1113590,928727,844897,720805,679938,609674,563313,537325,536201,495655,481134,413772,416475,386806,366672,322149,292933,272555,252616,216359,232968,225123,213290,173537,169851,146210,133932,97806,109547,100557,86777,70028,71128,58724,53234,44849,58395,60283,61186,56703,62307,59441,62878,58234,
预付款项(万元),141331,101007,103294,91589,69204,31137,65730,27847,33441,17888,28596,28739,30017,24217,31356,28102,23138,26008,41385,23173,23363,17408,13723,11905,16397,11487,21670,11516,8619,8759,12642,7799,7237,9738,8837,10171,20323,17781,13400,14951,22579,21789,18773,19365,28736,33631,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
应收利息(万元),684,428,227,194,318,428,532,821,991,825,693,570,582,463,468,505,390,364,254,177,134,190,--,0,--,249,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,0,
其他应收款(万元),254427,250589,142692,143223,149190,152278,88291,98249,103018,82105,140987,78237,68653,58976,73458,74778,60706,65969,43008,23185,54378,42773,29880,28768,27768,34487,34540,35693,35917,37741,26905,28425,22918,26750,33910,38627,47478,50789,55254,49548,58081,58068,36190,34320,38762,48167,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
存货(万元),362613,332870,291851,229661,156210,148495,132145,118165,103871,106594,111549,109561,105848,100222,91524,89092,86747,85762,79638,73116,71613,70493,64556,59195,55483,66119,52859,51106,46709,49418,39170,38293,37679,33319,27741,26980,26691,24218,25620,24837,24832,24680,27698,29207,30641,32032,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,0,66,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,0,
一年内到期的非流动资产(万元),390,286,--,--,--,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,0,
其他流动资产(万元),16300,14435,6127,10364,7372,4775,2560,3239,4770,10163,4710,4701,7656,5447,1646,2612,2798,353,102,31,--,65,--,0,--,--,--,--,423,--,32,37,9,0,37,0,164,202,39,39,51,--,51,3,42,0,
流动资产合计(万元),2740802,2500274,2043509,1771297,1491894,1431443,1295608,1331680,1201389,1117407,1099579,963949,921988,793413,787311,758346,698109,662607,571688,525553,581458,472829,453038,432840,408251,386681,348779,332987,317068,295795,261560,242754,220159,191520,185480,191131,195776,179250,198020,196779,209026,214290,196614,196613,231928,243693,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
可供出售金融资产(万元),17042,17042,17042,17042,17075,17076,2166,2169,2165,2181,2658,3112,3093,2974,2987,242,1477,5125,4959,212,204,206,213,233,231,199,312,356,448,417,436,23,36,36,--,0,0,0,0,0,--,4396,0,0,203,3482,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,0,
长期应收款(万元),6928,10081,1690,442,442,442,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,0,
长期股权投资(万元),26609,25454,24165,24173,4426,4426,3172,1672,1672,1672,1690,1876,1882,1890,326,3306,3306,3306,3336,3286,3286,3064,3060,3060,3036,3041,29001,29849,30221,30580,35679,36888,39464,37708,2749,1745,2561,2561,2143,2205,2214,2214,6444,7027,11152,2774,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,0,
投资性房地产(万元),20346,20671,20873,21091,21306,21517,21751,21964,21971,22184,22975,27281,27540,27799,21659,21872,17140,22293,14870,15016,15158,15300,17788,17948,17848,18006,18137,18296,19105,19143,19937,20107,20273,14325,10652,8751,4027,4039,2284,2284,3041,3063,--,0,0,6792,
固定资产原值(万元),--,121984,--,98415,--,81780,--,71186,--,75442,--,117931,--,116859,--,105938,--,104278,--,85721,--,84632,--,80800,--,80267,--,78600,--,76962,--,75983,--,78108,--,79247,--,74003,--,73991,--,71956,--,86030,--,79227,
累计折旧(万元),--,47353,--,40683,--,33089,--,31120,--,29854,--,52318,--,49222,--,48473,--,45630,--,42997,--,41376,--,40427,--,38930,--,37461,--,35639,--,34275,--,33515,--,31471,--,28989,--,27390,--,25633,--,27183,--,22713,
固定资产净值(万元),--,74631,--,57731,--,48691,--,40067,--,45588,--,65613,--,67637,--,57465,--,58648,--,42724,--,43256,--,40373,--,41337,--,41138,--,41323,--,41708,--,44593,--,47776,--,45014,--,46601,--,46323,--,58847,--,56514,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,88,--,88,--,85,--,85,--,85,--,85,--,85,--,85,--,85,--,85,--,0,--,0,--,0,--,0,--,0,--,0,
固定资产(万元),74593,74631,62349,57731,52154,48691,42752,40067,38492,45588,40032,65511,66439,67637,59483,57377,62721,58560,44529,42639,43845,43171,40131,40288,40546,41252,40590,41054,40974,41238,41167,41623,44019,44508,57072,47776,46779,45014,45950,46601,45246,46323,58155,58847,55892,56514,
在建工程(万元),17912,14348,11213,9818,9525,9345,10070,8230,6101,5273,3427,17696,16142,11872,11911,7942,5139,3997,18399,16829,14550,12883,10103,7958,4812,3497,4259,2184,901,767,612,613,972,934,17273,22797,22300,23762,23600,22413,21327,18624,21231,20437,20283,12469,
