报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),55671,31667,35274,35573,32196,26811,51455,28133,61268,48438,48042,38061,53819,52537,57335,41724,58518,115285,32270,39974,37570,33593,31349,41388,50488,29334,20783,33292,25689,10013,16082,18552,17022,12457,4857,5102,8116,7994,5721,5568,6892,9072,5906,4200,7070,6027,6945,6131,6572,6261,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,650,189,193,--,134,332,277,325,1187,131,205,85,61,33,5,19,20,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),4505,1949,5199,9180,9345,11143,2502,8465,4296,11965,11320,5226,8772,7474,7320,10647,7927,5599,6810,7079,6382,2643,1754,1282,4065,2573,5774,4565,3884,3410,12785,9696,9226,4302,1922,1027,1369,1978,2068,945,941,3099,189,1094,1815,5194,1915,818,2145,892,
应收账款(万元),282638,415161,456687,288778,212229,363647,262923,210859,190695,258381,199169,122067,113680,146656,169371,154629,122133,173894,142989,74074,98304,201360,78243,44139,53904,107906,60966,39408,51866,88920,49543,34433,42445,41332,41392,25797,22789,27303,28529,22613,20345,17200,31746,24067,20132,22266,23968,18085,19067,23145,
预付款项(万元),5815,3114,888,10664,6575,2506,4902,6598,1432,525,339,2881,1463,1983,349,668,1366,1223,7283,4221,1442,557,7460,5335,1472,1454,1905,1756,4103,946,799,1032,1836,582,852,911,1944,1338,694,394,1228,1136,2206,1985,2132,2155,2540,1545,1812,2259,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),8264,6884,--,2764,2240,3037,2918,3225,2515,2140,1355,796,516,814,1254,798,810,1101,1583,1220,760,825,347,123,9,629,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
其他应收款(万元),--,11272,5734,4107,7532,4189,2135,821,835,4935,920,659,788,3077,2613,1826,12249,12179,3843,4084,9571,948,962,914,644,525,728,606,949,671,337,574,1759,1777,543,632,632,426,1238,1714,2612,2494,3498,3897,3360,3351,2393,2637,1930,1791,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
存货(万元),200835,255315,237923,151287,173682,188920,147987,96611,82572,99143,87616,40524,41503,66755,82887,47111,61146,71212,70856,26927,34755,52919,51735,16528,14735,18575,23189,17006,19578,20130,22286,12885,13174,9512,10303,10344,8602,7366,9070,10567,10772,11327,13643,11704,11147,11214,13337,11081,10431,8943,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14460,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
其他流动资产(万元),29480,39446,70465,32743,45454,46565,48279,26886,28609,28298,26584,29636,17071,22309,35917,40171,51310,59254,31602,28160,28170,23954,12800,12200,15133,6300,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
流动资产合计(万元),605822,764807,812170,535095,489254,646819,523102,381598,372221,454474,375534,240043,237612,301739,357378,297849,315783,440933,297369,185945,217038,316859,184684,121913,140469,167317,127805,96633,106071,124089,101833,77172,85461,69961,59868,43813,43452,46404,47320,41801,42791,44327,57187,46948,45657,50207,51098,40296,41957,43291,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
可供出售金融资产(万元),--,3525,3525,3525,3525,3525,3525,3525,3525,3525,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,4239,4250,4124,3988,2853,2288,1974,2115,2082,885,880,1027,819,901,544,1226,806,350,--,--,--,0,--,--,706,711,384,362,409,382,382,40,217,217,241,217,203,241,217,217,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
固定资产原值(万元),--,104801,--,96795,--,92548,--,51956,--,44085,--,36964,--,35302,--,32375,--,30512,--,25716,--,22488,--,21461,--,20366,--,26099,--,22501,--,21215,--,19777,--,20266,--,17734,--,17415,--,16949,--,15754,--,15105,--,15561,--,14744,
累计折旧(万元),--,35763,--,30755,--,25826,--,23013,--,20951,--,18815,--,17137,--,15552,--,13876,--,12090,--,10203,--,8547,--,7934,--,9288,--,8145,--,6891,--,6029,--,6096,--,5508,--,5414,--,4965,--,4254,--,3608,--,3389,--,3278,
固定资产净值(万元),--,69038,--,66040,--,66722,--,28942,--,23134,--,18150,--,18166,--,16823,--,16637,--,13626,--,12285,--,12914,--,12432,--,16811,--,14356,--,14324,--,13748,--,14170,--,12226,--,12001,--,11985,--,11500,--,11497,--,12172,--,11466,
固定资产减值准备(万元),--,389,--,677,--,677,--,411,--,442,--,313,--,378,--,515,--,393,--,402,--,412,--,496,--,1181,--,1132,--,1211,--,883,--,887,--,639,--,698,--,20,--,20,--,20,--,20,--,20,--,20,
固定资产(万元),--,68649,67714,65363,65344,66045,63990,28532,22661,22693,17948,17836,17990,17788,16380,16308,15695,16244,12347,13224,11887,11873,12155,12418,13091,11251,14638,15679,13209,13145,13327,13441,12567,12861,13098,13531,12110,11528,11655,11981,11409,11964,11874,11480,11577,11477,12124,12152,13615,11446,
在建工程(万元),--,--,--,--,--,--,1254,22437,21229,15941,13759,9137,6303,2942,1007,305,81,--,4,492,514,144,284,202,71,263,244,254,271,427,559,284,290,75,112,93,93,96,296,325,311,296,345,338,226,220,699,604,1023,993,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
固定资产清理(万元),--,--,--,114,114,114,--,--,--,--,--,--,--,--,--,--,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
无形资产(万元),5531,5612,5696,5702,5744,5913,5997,6141,6204,6216,5868,5825,4885,4677,4634,4674,4656,4664,2763,2322,2353,2387,2422,2465,2492,2556,2559,2653,2620,2662,2690,2649,967,889,2138,2174,2141,2163,2117,2210,2231,2275,2204,2311,2303,2341,1373,1383,1415,2234,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,299,256,220,180,173,135,96,62,192,162,137,115,98,82,64,49,40,30,11,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
长期待摊费用(万元),18728,23592,42421,28745,26614,30537,38784,2838,4680,7221,14329,6885,6335,7204,10927,3858,2060,2048,2095,2204,2312,1824,1703,1547,1304,1097,1217,1358,1232,779,501,522,507,573,442,492,496,552,770,1005,1072,1130,1192,1043,1110,1076,476,864,730,799,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
递延所得税资产(万元),11425,11973,7565,4513,5231,5506,1752,1674,1240,1428,1187,868,916,1147,1349,956,1033,1085,2576,1767,2386,2720,2006,1530,2390,2390,868,754,800,827,822,822,580,493,230,154,184,184,342,384,218,218,240,191,115,115,173,173,173,173,
其他非流动资产(万元),9347,4038,3646,4206,4314,3449,4992,8642,3672,3081,3626,2440,1734,773,1315,615,532,472,26,26,26,276,26,26,26,26,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
非流动资产合计(万元),116509,117395,130567,112168,110885,115088,120294,73788,63211,60105,60957,47241,42288,38518,38466,29004,26232,26628,21893,20921,20357,20250,19415,19088,19918,18809,20333,21049,18132,17840,18198,17975,15131,15071,16898,17291,15503,14947,15781,16450,15760,16039,16170,15661,15636,15494,15088,15447,17185,15861,
资产总计(万元),722332,882203,942737,647263,600139,761907,643397,455387,435431,514579,436490,287284,279900,340257,395844,326853,342015,467560,319262,206866,237395,337109,204098,141001,160387,186127,148138,117681,124203,141929,120031,95147,100593,85032,76766,61104,58955,61351,63101,58250,58551,60366,73356,62609,61292,65702,66185,55743,59142,59152,
短期借款(万元),110701,112335,131637,146434,102085,111195,100586,46386,37103,45516,38479,29637,40577,24761,68054,74393,85331,166933,46549,33953,61549,60635,28111,16845,9368,21106,23665,12750,7955,13401,9213,8036,11745,6192,13260,11634,9027,8571,12685,10090,10755,6700,14264,13778,13175,13400,10881,7845,8395,6988,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,64,--,--,--,--,--,--,--,--,--,--,--,--,--,63,39,--,--,--,0,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,
