报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),12679,18720,21213,18983,28261,30170,35594,39913,26396,42189,26230,45983,62575,61849,80110,74546,134854,151238,104784,124515,205621,176972,159670,230084,68398,68872,19418,24468,35361,26350,54045,56533,61307,36320,39123,58719,92176,56676,44948,72912,84817,52384,49073,57106,87681,85794,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
交易性金融资产(万元),--,--,--,5,--,--,--,--,--,--,--,--,--,--,--,--,3300,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收票据(万元),10627,2721,3991,1929,5840,3001,2310,4962,1513,851,2095,8803,9998,7197,11398,16084,11187,10677,16922,16917,34699,30784,19683,9207,9254,9792,5946,17938,9891,11246,14087,5979,8636,9705,6256,4248,4549,12064,22536,26802,13289,13599,16272,9290,4628,9299,
应收账款(万元),2741,674,1018,1342,5645,1811,1253,1666,1641,364,93,421,8769,13461,9639,11279,5837,6522,20450,27719,25537,21725,17229,12081,9931,8754,7981,6890,8025,7739,4442,4125,20394,13274,4916,3616,4537,6327,923,5522,14926,13525,1979,5998,3663,118,
预付款项(万元),16982,8476,22775,11849,9738,8826,3393,9284,9128,7820,12410,17257,20392,13701,32910,42915,64563,52732,160802,156908,163177,147049,133488,123455,204205,131241,132740,152279,114545,109923,101493,74841,58014,64545,38558,39202,51459,47415,56359,59317,52322,40014,48057,19793,38824,27251,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收利息(万元),--,--,13,31,59,37,95,79,56,53,126,441,297,256,250,82,436,--,--,--,--,--,--,0,71,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,1800,0,0,
