报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
货币资金(万元),237546,180798,199834,193046,155368,173050,344800,119974,115090,161948,89478,369033,93646,167171,216179,205498,158966,177578,173254,250877,209415,57180,96976,203338,28306,94261,69321,166450,31335,52096,92205,190511,27280,46467,34606,31090,48129,55707,163324,259516,15265,49153,14686,11451,5722,18813,21123,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
应收票据(万元),210,130,20,--,200,--,--,50,163,100,--,256,333,--,130,332,372,197,251,300,--,295,--,--,100,904,104,--,12300,11800,--,0,0,0,27726,22817,99,20,60,180,1080,1040,180,0,952,580,1880,
应收账款(万元),42359,59631,44454,41004,32246,43594,32165,38018,40527,48875,47365,44265,35488,56035,65032,43946,27564,33672,38922,33841,29417,40212,35857,36220,23884,27928,35911,33532,24223,30577,33829,28542,30879,31881,25890,28954,25117,17574,13918,16275,13520,14987,12647,13662,13419,17107,19202,
预付款项(万元),6316,4759,5174,2764,2555,3482,3601,3029,2794,1916,2329,2892,2528,2704,2582,2661,2268,2215,2684,3129,3041,2276,2328,2789,8752,3936,4234,4363,153,3356,90,3115,634,1393,5673,6005,3574,1421,2617,521,8713,223,306,526,1070,981,138,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
应收利息(万元),2090,1637,4248,4360,3792,2901,3421,7095,12505,5774,15660,10509,15625,6069,5272,3723,15771,5912,3949,2094,12727,6679,5865,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
其他应收款(万元),6586,6538,6024,17108,6083,7277,4403,4244,4133,4149,23508,4108,2979,3430,3760,3541,3349,3432,3948,4391,3380,2564,2394,1939,1389,1438,1654,1747,3808,1425,1762,1407,1921,1676,2333,2884,2378,1714,1508,1929,1518,1480,3073,1102,937,929,1997,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
存货(万元),220152,224190,223807,217442,216016,237449,217019,220824,218161,209489,207847,210610,200403,183823,177565,76031,70138,61349,62937,61673,58910,47699,79490,73770,70163,65385,75660,72221,67619,62008,94995,93995,89356,81857,88514,76783,68593,65297,72658,65229,56636,56895,61004,57953,44986,42580,27270,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
一年内到期的非流动资产(万元),30976,30717,47597,185787,202520,220365,168894,181295,174894,181356,192233,235615,220797,183808,187901,187377,197337,194910,187494,187098,183092,178510,164375,162465,157076,152033,147660,149846,138022,141710,--,0,0,0,28,13,20,47,--,--,--,--,0,0,--,0,0,
其他流动资产(万元),299907,360753,328840,227029,165688,162535,117683,21060,10039,10047,4,35330,51700,22700,63100,51300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,12,0,0,
流动资产合计(万元),846142,869154,859998,888540,784469,850653,891985,595588,578307,623653,578423,912618,623501,625740,721524,574408,475765,479265,473441,543402,499983,335414,387286,480521,289670,345884,334545,428159,277461,302972,222882,317570,150071,163275,184770,168546,147909,141780,254085,343650,96733,123778,91895,84694,67097,80989,71609,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
可供出售金融资产(万元),1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,0,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1048115,1041761,39674,41638,44458,46101,45073,45539,48458,37146,36516,34103,19052,16784,16784,22994,22365,
长期应收款(万元),117255,100335,69921,67428,142608,116799,156307,464051,575806,578111,615169,547498,844499,782661,780421,767659,910578,880674,801634,785886,900286,907264,844001,802345,927427,897859,851870,842790,980263,936331,27992,31953,930565,888927,821854,760723,671654,611848,477039,415899,246374,163340,43481,34643,30727,25175,40730,
长期股权投资(万元),63936,61490,60256,58460,58643,57212,55151,53045,54355,53180,51491,50633,50783,49005,47922,43576,44346,43075,42049,42827,41657,40855,40176,39436,40585,39391,38852,37857,37742,39339,38983,37468,37153,37823,37298,36738,36215,37371,22749,22397,20716,19549,24967,19292,19337,15360,14088,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,0,
投资性房地产(万元),9148,9212,9276,9340,9404,9468,9532,9596,9614,9724,9834,9944,250,255,259,264,269,273,278,283,288,292,297,302,306,311,316,320,325,330,334,339,344,348,353,358,362,367,372,376,381,386,0,0,--,404,0,
固定资产原值(万元),--,28044,--,27952,--,28075,--,28098,--,28126,--,29414,--,39991,--,41920,--,41963,--,42016,--,42114,--,31373,--,34065,--,33362,--,19613,--,19557,0,20712,--,22673,--,21962,--,22118,--,23131,--,23439,--,23316,22363,
累计折旧(万元),--,14854,--,14538,--,14308,--,14171,--,13710,--,14084,--,14708,--,16048,--,15079,--,14379,--,13506,--,12456,--,12250,--,11688,--,10824,--,10099,0,10583,--,12017,--,11229,--,11252,--,11417,--,10816,--,10100,8892,
固定资产净值(万元),--,13190,--,13415,--,13766,--,13927,--,14415,--,15329,--,25282,--,25872,--,26884,--,27637,--,28608,--,18917,--,21815,--,21675,--,8789,--,9459,0,10129,--,10655,--,10733,--,10866,--,11714,--,12623,--,13216,13471,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,--,0,0,
固定资产(万元),12987,13190,13258,13415,13586,13766,13781,13927,14131,14415,14727,15329,24735,25282,25434,25872,26371,26884,27289,27637,28100,28608,18463,18917,19349,21815,21012,21675,22089,8789,9111,9459,9729,10129,10391,10655,10385,10733,10518,10866,11323,11714,12265,12623,13096,13216,13857,
