报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),20005,19748,41469,57019,15235,12658,28028,44517,21040,25932,29891,42342,27783,32827,36511,41392,25695,30826,37814,48603,42402,43399,47906,47259,49211,53436,57039,56398,56196,59471,64912,68218,7260,6642,8996,4173,3756,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收票据(万元),77,183,25,20,--,--,--,--,40,--,15,50,25,--,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收账款(万元),55262,48798,32362,29084,41541,40396,36370,27719,37603,36678,30678,24447,31704,31848,28613,20776,25993,23472,20128,18471,21825,19575,17151,16743,19758,19102,17104,16626,16174,13430,9382,9019,8539,6578,4474,2471,1167,
预付款项(万元),8412,13139,9504,10857,12119,12540,16451,9850,13683,10652,10756,9164,15774,14577,13291,6828,11934,10100,11182,8652,9965,9912,8482,8114,7083,4816,3147,2387,2392,2417,2336,1826,1921,2761,1849,1715,1953,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收利息(万元),--,--,--,--,13,56,81,86,218,211,238,216,294,259,88,122,52,56,28,28,--,577,381,191,35,346,211,93,795,520,37,37,0,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他应收款(万元),16984,13538,11251,9740,10889,7300,7609,6705,8102,6459,7413,6925,7367,5589,4961,3336,3933,3351,3035,2394,3052,2080,2675,2239,1878,1518,1186,928,582,878,808,685,813,782,616,862,650,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
存货(万元),58704,49912,45474,41553,38556,31223,27228,27460,32787,28913,27224,25178,27045,24497,24901,18894,18860,18102,13622,11607,10290,9156,8008,7630,7195,4967,4480,4103,3926,4240,4797,4228,4837,5075,5898,4872,4462,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他流动资产(万元),815,6490,13054,4303,4000,12500,3000,3185,492,--,--,--,--,--,88,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
流动资产合计(万元),160258,151808,153139,152576,122353,116672,118766,119523,113965,108845,106215,108323,110493,109597,108468,91349,86467,85906,85809,89755,87534,84699,84603,82176,85161,84185,83167,80535,80066,80955,82272,84013,23370,21838,21834,14093,11988,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
固定资产原值(万元),--,34423,--,34015,--,33027,--,31300,--,29843,--,29480,--,23818,--,22179,--,21399,--,21149,--,17640,--,16957,--,5432,--,5331,--,5127,--,5065,0,4917,4685,3874,3027,
累计折旧(万元),--,10503,--,9287,--,8559,--,7143,--,5939,--,5000,--,4414,--,3462,--,2970,--,2435,--,2010,--,1630,--,1485,--,1353,--,1220,--,1091,0,971,872,702,545,
固定资产净值(万元),--,23919,--,24729,--,24468,--,24158,--,23904,--,24481,--,19404,--,18718,--,18429,--,18715,--,15630,--,15327,--,3947,--,3979,--,3907,--,3973,0,3946,3813,3172,2482,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
固定资产(万元),25615,23919,24215,24729,24008,24468,24222,24158,23278,23904,24081,24481,19683,19404,19088,18718,18444,18429,18535,18715,15584,15630,15629,15327,14161,3947,4004,3979,3908,3907,3925,3973,3933,3946,3813,3172,2482,
在建工程(万元),570,570,385,372,849,975,1148,1245,1078,567,284,264,4443,3978,3820,3768,2337,2122,443,92,505,457,342,342,297,9054,7463,5996,4903,2966,82,--,0,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
无形资产(万元),2646,2734,2581,2655,2095,2198,2293,2392,2433,2554,2629,2674,2535,2535,2664,2686,3087,3135,3202,1370,1389,1416,1432,1457,1438,1457,1446,1462,1479,1460,1472,1451,1459,465,473,489,491,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
商誉(万元),29371,29371,29371,29371,29311,29311,29311,29311,29313,29313,25323,25323,23645,23645,23645,1808,1607,1607,1640,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,25,
长期待摊费用(万元),266,366,369,431,400,377,307,286,278,282,368,430,399,392,160,246,11,11,14,13,14,15,16,17,18,16,17,18,19,--,--,--,0,--,--,--,138,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
递延所得税资产(万元),2305,2111,1960,1965,1911,1865,1738,1626,1541,1719,1651,1397,1445,1431,1507,956,718,716,597,585,392,383,350,338,281,258,234,230,171,149,122,118,100,83,78,71,44,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
非流动资产合计(万元),60773,59071,58880,59524,58574,59194,59018,59018,57921,58340,54337,54568,52149,51386,50885,28181,26204,26019,24430,20774,17884,17901,17769,17482,16194,14733,13164,11685,10480,8482,5601,5542,5491,4495,4364,3732,3180,
资产总计(万元),221031,210879,212019,212100,180927,175866,177784,178540,171886,167185,160552,162891,162642,160983,159352,119529,112671,111926,110239,110530,105418,102599,102372,99658,101356,98918,96331,92220,90546,89437,87874,89556,28861,26333,26199,17825,15168,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5000,5000,5000,--,4000,4000,4000,--,--,--,--,--,4930,3000,3000,2000,800,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付票据(万元),--,1894,1310,3666,2113,1130,130,50,12,259,259,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付账款(万元),--,18088,18200,14253,8589,8581,11910,8478,14441,13177,7926,6955,10705,10641,8088,6139,4671,4457,4405,4665,1055,839,2043,3022,3825,2256,1876,1515,1679,1677,1970,2180,1858,1654,2632,1811,1522,
预收账款(万元),14712,10224,16217,15633,8045,8128,8335,10595,6113,4896,4751,6751,9437,8841,14007,3812,2862,4193,4358,3769,1063,1114,1552,1291,1604,1563,725,1133,332,453,392,367,779,567,1510,1779,2999,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付职工薪酬(万元),740,1119,1058,798,803,877,919,992,842,757,737,855,609,786,519,968,172,384,283,455,341,344,339,338,194,120,147,289,390,92,25,417,138,200,494,305,230,
应交税费(万元),4446,3657,4623,8915,2639,3194,2855,5989,1669,1631,2626,4261,1739,1887,1598,2280,604,-300,511,2241,752,233,401,799,357,671,707,938,768,609,427,1085,269,695,407,768,273,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付股利(万元),--,--,--,--,427,427,--,--,360,360,--,--,--,--,--,--,--,--,--,--,--,--,160,160,407,780,--,--,--,--,--,--,0,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他应付款(万元),2501,1863,1821,1908,892,869,706,1113,392,493,798,1849,1497,1232,754,596,1562,1780,588,633,496,641,406,1590,312,94,629,236,125,385,56,99,314,391,381,111,397,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
