报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),162159,118854,140730,125796,157491,126454,173032,69597,25188,61782,33601,28644,31589,29330,35239,36872,54061,39955,49616,43981,45767,74670,16376,10261,13340,21584,26535,24121,25662,28879,31670,35209,34130,35027,8664,1076,2562,1896,5196,1162,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收票据(万元),4945,3130,3426,6676,11759,3058,3520,4304,3846,4164,2244,5894,4230,1250,1724,3704,3711,2976,3542,1658,1547,991,2439,1098,1457,864,410,622,585,612,--,1004,177,221,46,146,28,6,0,0,
应收账款(万元),157274,104266,109653,115420,105506,113563,103431,106459,87118,72691,77524,82315,82674,86087,85391,95794,87743,82882,86317,77168,75604,71347,71190,70962,65625,39992,38747,29517,29036,19589,15468,12751,13876,9987,7237,8749,6301,4610,4391,1629,
预付款项(万元),24682,20624,14011,16140,12886,19333,12360,9664,6758,7550,4649,4510,4387,5115,5551,15677,14105,20205,10832,19647,12973,16333,10057,16511,11409,11681,7293,10870,6937,6262,2769,4245,2423,3870,1960,4398,1006,1503,1137,1307,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收利息(万元),779,644,320,567,303,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应收款(万元),6767,7062,5588,7590,4741,5045,5643,9929,3519,3502,2948,3681,2397,3032,1875,3192,2912,2809,2220,4857,4483,3148,2090,2445,2140,5606,1852,3007,1756,3561,1444,1269,910,2315,934,1280,361,399,430,329,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
存货(万元),67152,53090,42728,45217,37448,40609,38068,38221,27704,26857,24269,29917,27600,28606,27544,29298,27169,27664,27613,29558,24503,24749,19528,27751,25477,23373,17148,24479,22069,17308,16174,14320,11023,9078,7482,7707,6184,4574,3158,2128,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,60,--,60,--,--,--,0,--,--,100,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动资产(万元),8281,5702,2882,2488,2554,1100,1981,2045,3586,4183,4324,4227,3706,2885,3055,44,38,45,--,82,57,48,--,133,10,7,11,120,132,64,34,7,13,25,49,69,78,0,0,3,
流动资产合计(万元),432038,313371,319338,319893,332747,309162,338095,240219,157719,180730,149559,159189,156583,156405,160479,184581,189740,176536,180140,176952,164934,191285,121681,129161,119458,103107,91996,92736,86178,76275,67559,68804,62552,60522,26372,23426,16519,12986,14313,6559,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
可供出售金融资产(万元),350,350,350,350,350,300,300,--,2000,2000,2000,2000,2000,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期应收款(万元),2389,2444,2322,1863,1906,1928,1964,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期股权投资(万元),5499,5534,5613,5617,5637,5451,5401,5423,5442,5504,5539,5636,3712,3729,3378,5397,3404,3420,3429,2823,2186,2186,2183,1593,1590,1715,1582,1443,1068,1049,1049,1038,1030,938,768,767,767,563,382,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
投资性房地产(万元),25034,25151,15618,14976,14462,4847,4708,4147,4198,5176,6033,3598,3625,3754,3790,3663,3683,2991,3039,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产原值(万元),168541,--,173077,--,167889,--,144862,--,129666,--,109266,--,73521,--,69607,--,64674,--,59047,--,36278,--,34644,--,27850,--,25302,--,13769,--,11490,--,9884,--,8013,0,6830,5893,--,--,
累计折旧(万元),35290,--,30500,--,26027,--,22202,--,18416,--,15137,--,14289,--,11817,--,9780,--,8511,--,6932,--,5532,--,4379,--,3241,--,2483,--,1954,--,1472,--,1116,0,796,546,--,--,
固定资产净值(万元),133251,--,142578,--,141862,--,122660,--,111250,--,94129,--,59231,--,57790,--,54894,--,50536,--,29346,--,29112,--,23472,--,22061,--,11285,--,9535,--,8413,--,6897,0,6033,5347,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
固定资产(万元),133251,131231,142578,143040,141862,122131,122660,120667,111250,97816,94129,72150,59231,58742,57790,55333,54894,50522,50536,53802,29346,28896,29112,24708,23472,22404,22061,14549,11285,9860,9535,9273,8413,7468,6897,5983,6033,5347,1791,528,
在建工程(万元),61962,49083,30153,15491,12151,43954,37527,31347,30341,43069,46098,67560,75350,64450,52459,25268,18206,21940,19982,21683,32504,27542,21188,20164,19641,16526,15260,16836,16475,15381,12751,4395,2111,1210,967,619,165,275,703,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
无形资产(万元),52113,47843,47406,46755,46566,48598,46734,46205,33664,26892,26837,25305,25376,25445,25019,21638,21370,21343,14480,13881,14038,9630,9457,4839,4892,4550,4411,4254,4146,4390,4225,4058,3931,3892,3865,3750,3716,3309,18,4,
开发支出(万元),6160,4968,5185,4767,4461,3504,3087,3392,2742,2381,2004,2848,2532,2111,1875,2252,1826,1278,1174,1639,1354,1221,1135,1506,1373,1390,1357,1619,1243,762,917,1551,1268,1067,836,833,639,638,111,0,
商誉(万元),174288,48938,48938,48972,48972,48972,48972,46379,12497,12370,12370,12370,12370,12351,12336,12336,12336,12336,12336,12332,12332,2285,2221,2279,2155,496,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期待摊费用(万元),1945,1518,1538,1313,1263,1828,1277,3400,1402,1014,1166,509,604,852,683,157,182,212,252,183,259,324,342,390,448,512,569,453,510,570,624,520,566,425,461,730,773,866,6,17,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
递延所得税资产(万元),8001,7721,7537,6252,5584,5543,5447,4459,4188,3650,3666,3213,2641,2562,2290,1948,1948,1948,1906,1832,1770,1211,1083,639,584,614,619,436,362,170,170,148,148,78,78,53,53,23,17,10,
其他非流动资产(万元),23875,21372,23887,14864,16578,17206,13106,17585,29194,16171,14136,15206,15181,17593,15481,15781,17634,9588,14527,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
非流动资产合计(万元),494868,346154,331124,304259,299791,304263,291181,283003,236920,216045,213980,210394,202622,193589,177100,143773,135483,125577,121663,108175,93789,73295,66721,56118,54154,48207,45859,39590,35089,32183,29272,20983,17467,15079,13872,12735,12146,11021,3028,559,
资产总计(万元),926906,659525,650462,624153,632538,613426,629277,523222,394638,396775,363539,369583,359205,349994,337579,328353,325223,302113,301803,285126,258723,264580,188401,185279,173612,151314,137854,132325,121267,108457,96831,89787,80019,75601,40244,36161,28665,24008,17341,7118,
短期借款(万元),189008,139811,122614,109157,115136,83509,78380,127180,111930,127930,124110,118457,105930,112342,102200,96200,105200,83524,76975,72472,58615,60205,58205,52045,43950,42854,40260,32394,27200,22000,14500,12014,9514,7514,15274,7950,6160,3670,450,1125,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
