报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2007-12-31,
货币资金(万元),27694,31699,22808,23879,23447,29503,22280,37173,33412,45089,25611,64175,15378,28268,18311,19555,20364,24339,20900,19067,17815,20229,21737,22686,20969,32025,31739,7516,7780,5436,4874,4443,3571,1962,1666,946,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
交易性金融资产(万元),43974,7741,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,144,143,120,120,113,110,113,107,129,144,113,142,124,86,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收票据(万元),2503,8188,1516,1726,2013,4514,603,2164,4336,4138,624,580,227,326,349,591,473,822,1501,1426,746,1266,1182,1133,1372,1148,1339,741,1255,212,364,217,217,50,20,66,
应收账款(万元),77912,83000,70250,65524,59454,57351,52227,47219,40625,37099,35000,32167,24503,25416,10823,9029,7197,7419,7268,7173,6148,5650,4870,4791,5389,5587,4242,3430,2951,2909,2269,1761,1634,1341,1087,792,
预付款项(万元),4443,2906,5485,3619,4390,2930,6068,3573,5364,3318,4047,2936,1602,1404,5225,3156,2798,1172,1021,646,433,458,2984,573,236,138,278,184,64,143,172,201,41,15,15,1,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收利息(万元),--,--,--,11,34,51,22,17,49,53,30,24,19,153,132,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,
其他应收款(万元),--,2124,2624,4089,2903,1967,2231,2198,2022,1603,2183,1960,1622,1284,1002,376,261,305,304,265,674,201,180,206,201,170,322,356,190,165,126,229,103,655,655,767,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
存货(万元),14508,15016,15571,15215,14025,12753,12501,12877,13266,12927,10523,10006,7780,5747,4619,4752,4399,3652,4730,4490,3503,3294,2943,2369,2270,1981,2393,2972,1955,2175,1947,1210,1274,1005,816,514,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,
