报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),720895,697471,721839,854604,636695,661787,505197,581657,459282,233621,192894,224593,99984,141715,81542,117231,60622,77886,65707,73135,59613,65091,92211,99925,122765,159256,190099,18576,33416,53306,36308,58563,52013,23289,15104,12896,4281,5875,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应收票据(万元),291592,209087,176039,220557,230032,174226,180973,153319,101118,78128,41308,37261,11985,10112,10714,15760,12190,4930,4694,5508,5282,6866,5233,9517,19230,16716,28292,33451,3316,2727,2072,2812,319,7434,3420,3322,0,355,
应收账款(万元),400862,448624,428897,392576,334901,326223,260034,229970,174888,256149,174668,170842,107741,70867,70318,50748,39928,39952,35479,23612,39706,36744,44213,36958,31344,34712,35509,18734,38408,17641,17594,8184,6126,8454,15992,11803,2638,254,
预付款项(万元),96185,127003,93100,44367,54533,35966,87186,72779,31450,23754,53791,16578,14115,13475,5678,5517,9729,7025,7286,8159,3619,6468,12132,2463,3986,4726,7057,6113,6368,6360,9685,5943,8120,10279,15681,18188,23176,968,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
