报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),10030,25524,10374,11691,15126,17822,14044,11109,11772,20136,15413,3275,7588,5410,4583,3766,7910,6004,3496,5396,4197,32050,4095,4059,6233,8026,51047,55450,57720,67893,3599,5438,4709,1498,2955,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),14494,15580,12123,12630,15067,16121,6305,9053,8625,9509,10370,6649,4073,5842,9393,11923,8495,12123,4803,3412,3552,3609,1436,2376,5286,8826,4866,5290,2930,2221,357,890,3123,0,4140,
应收账款(万元),121281,119040,125493,121920,122526,125243,117047,105569,102716,102700,94105,58215,57553,57308,50166,50953,51019,48632,55485,51903,51061,50245,45904,44637,40337,38515,36706,31021,30888,29335,21667,20904,20410,20703,12498,
预付款项(万元),5244,1908,5211,5448,4645,1559,5525,2935,3513,3949,5879,5555,2057,640,2817,2455,926,552,1779,481,1011,733,1066,1263,2511,1342,1097,1163,1190,1950,1059,1128,768,1016,2325,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),445,673,602,377,207,569,552,372,223,776,764,573,359,584,416,395,582,359,507,264,211,158,878,726,378,170,710,398,335,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),3619,2849,3289,3332,2918,2299,3201,2708,2901,2345,2609,734,640,703,786,778,1062,706,1386,1749,1269,1038,1255,1622,1560,1500,4914,1418,1007,818,910,826,563,400,495,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),47192,37972,38120,34826,29960,24786,38423,36522,35484,32262,37309,17168,14721,13898,15040,14681,16486,16076,13000,16080,14401,14927,20304,18184,20712,18738,21332,18551,22175,18802,28893,20109,17198,23571,14320,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,0,2,3,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),36490,34562,38640,35616,28350,28870,28926,26929,27437,27064,30468,26501,28836,27644,28175,30170,26307,30912,33259,33489,35690,11130,40834,42086,41881,42054,--,--,--,--,--,0,0,0,0,
流动资产合计(万元),238795,238109,233852,225840,218799,217268,214023,195199,192674,198747,196917,118670,115827,112029,111376,115121,112787,115364,113715,112774,111391,113890,115772,114953,118899,119169,120673,113292,116246,121019,56485,49296,46771,47188,36733,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),24012,23901,31637,8228,6428,6428,2228,2228,2228,2228,2228,2228,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
