报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),32890,25817,36551,22806,20774,43224,32901,36726,55298,43307,38202,28197,44807,37986,18603,23703,38826,39101,51891,47504,39962,46661,86241,102372,107189,102260,98791,105870,104473,96816,100118,104309,105873,102486,9905,9854,9959,6568,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
应收票据(万元),--,84,131,193,195,256,515,191,202,773,633,1075,1374,1186,328,1134,1770,444,1323,2722,2495,289,454,392,1574,518,108,198,98,190,306,170,--,70,0,0,0,221,
应收账款(万元),17636,15229,16134,14958,11936,15114,14726,13191,11605,11317,9753,8814,8263,11690,11519,8992,7495,8886,8856,8451,5864,6232,5932,6860,4609,6518,5783,5822,4729,4952,4345,3914,2655,4729,3360,3492,4109,3982,
预付款项(万元),1855,1912,1385,1559,1050,2385,2087,2169,1173,4811,5112,4198,3851,3951,5001,5273,2297,2764,4059,3525,2118,8536,7749,6643,7496,7939,8491,4300,1299,5944,5070,3788,2360,1553,1199,1591,959,575,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
应收利息(万元),60,--,30,22,17,73,156,137,119,204,174,256,225,228,164,121,79,190,152,206,143,258,786,777,1278,837,591,225,32,1349,973,720,270,--,0,0,--,--,
应收股利(万元),961,--,961,961,1561,1561,1561,1561,1779,218,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,105,105,--,--,--,0,0,0,0,
其他应收款(万元),--,6580,5525,7213,4553,5907,5321,4976,4377,4469,3834,4670,3744,3380,3102,2599,2405,2811,2060,2407,2166,56211,15557,1927,1754,1889,1624,1267,1086,1465,791,1875,1634,762,661,695,551,954,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
存货(万元),72631,83442,77167,77194,77232,77009,72947,73487,75781,59858,59029,54007,48676,29362,27225,22683,23652,23443,20908,17563,19534,16274,13701,11748,13495,12369,13920,8214,7018,9052,7785,2993,3130,2200,2910,2231,1613,1685,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
其他流动资产(万元),45089,47832,49201,72018,82660,41943,48814,45176,23967,23077,31009,39457,34346,29505,48012,47267,44743,52497,40302,50699,63579,540,206,335,534,--,--,--,--,--,--,--,--,--,0,0,--,--,
流动资产合计(万元),193134,180897,187084,196923,199977,187473,179027,177614,174300,148035,147746,140676,145284,117290,113954,111772,121268,130136,129551,133076,135860,135001,130627,131054,137929,132329,129308,125897,118736,119874,119493,117770,115922,111800,18034,17862,17191,13986,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
可供出售金融资产(万元),4790,4790,4790,4790,4790,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
长期应收款(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
长期股权投资(万元),11714,12331,11999,11641,11469,10965,9807,9493,9466,9729,9073,8753,8720,7285,7134,7245,7229,6551,10752,6069,6004,5483,5257,4900,1841,1872,1845,1499,1515,1509,1461,1325,1216,1147,1133,827,670,399,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
投资性房地产(万元),--,4009,3911,3806,3805,1969,1879,1678,1562,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
固定资产原值(万元),6158,--,6622,--,10503,--,9701,--,9607,--,9476,--,9091,--,8694,--,8644,--,7432,--,7172,--,7842,--,7059,--,6516,--,7331,--,6392,--,6072,--,5572,4825,--,--,
累计折旧(万元),4137,--,3984,--,6846,--,6539,--,6073,--,5833,--,5297,--,4776,--,4196,--,3636,--,3093,--,3677,--,3168,--,2688,--,3639,--,3358,--,2997,--,2644,2323,--,--,
固定资产净值(万元),2021,--,2639,--,3657,--,3162,--,3534,--,3643,--,3795,--,3919,--,4448,--,3796,--,4079,--,4165,--,3891,--,3828,--,3692,--,3034,--,3075,--,2928,2501,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
固定资产(万元),2021,2480,2639,3290,3657,3024,3162,3311,3534,3496,3643,3694,3795,3802,3919,4191,4448,4605,3796,3988,4079,4162,4165,4097,3891,3711,3828,4187,3692,2985,3034,2924,3075,3115,2928,2501,1916,1566,
在建工程(万元),--,20539,18432,17799,14804,3489,1487,1294,1104,688,595,497,377,82,67,--,--,0,--,0,0,--,--,--,--,--,--,--,67,--,--,--,--,--,0,0,--,--,
工程物资(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
固定资产清理(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
无形资产(万元),14073,14716,14743,12432,12793,13024,13857,14680,12552,12199,12318,12049,12759,21373,21840,23061,22961,3153,3794,4018,4576,2384,2387,2970,2902,3688,3909,4158,4331,690,766,864,833,772,782,671,698,136,
开发支出(万元),3756,3386,2819,5138,4720,3545,2298,1498,3546,3320,3317,3489,2751,1497,877,474,0,3803,2845,2377,1812,3924,3150,2634,2026,3214,2720,2326,2040,2593,2004,1394,1349,1188,1047,985,461,402,
商誉(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
长期待摊费用(万元),427,428,487,26,33,40,46,53,60,66,92,64,--,--,2,10,40,71,1,5,9,13,17,42,81,89,90,3,3,4,5,5,6,6,0,0,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
递延所得税资产(万元),1885,2325,2234,2337,2288,2308,2337,2198,2024,2112,2128,2116,1854,1690,1604,1470,1262,1157,985,672,674,692,345,332,304,201,239,229,223,166,155,164,169,158,156,171,184,216,
其他非流动资产(万元),276,--,947,947,961,947,947,1153,1033,19216,19216,19216,10768,13547,13547,13547,7067,5000,5000,5000,5070,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
非流动资产合计(万元),59606,65003,63000,62207,59319,43651,40162,39699,39220,55166,54723,54219,45363,53617,53329,54338,47348,28680,27174,22128,22223,16658,15321,14974,11045,12774,12631,12402,11871,7947,7424,6677,6647,6386,6045,5156,3928,2718,
资产总计(万元),252740,245900,250084,259129,259296,231124,219189,217313,213520,203201,202469,194894,190647,170907,167283,166110,168615,158816,156725,155205,158083,151658,145947,146028,148974,145103,141939,138299,130607,127821,126917,124447,122569,118186,24079,23018,21119,16704,
短期借款(万元),43000,41000,48000,49500,49500,39500,27400,21400,11400,20300,17300,14300,7300,4000,4000,3000,8000,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,400,3900,2700,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
