报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),5277,6954,5856,7527,10451,18712,9472,13287,12173,11703,13993,14189,12939,12201,23604,31894,30711,25870,22139,27286,26907,50916,42519,45748,19426,23268,29801,37503,42105,50036,22143,17111,22197,39937,32296,46357,8758,7895,5218,5829,5640,5224,5113,3966,2375,4498,2419,2484,3017,4206,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),13408,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),235,304,254,1461,5661,17176,4846,6892,9859,13205,4287,3145,3790,8950,3055,3594,6836,9061,1952,4254,7277,13831,5869,4357,8975,12962,6938,5219,4731,10384,4742,3936,2658,6398,2127,2884,2805,5245,1026,1580,2043,4073,1029,1501,843,1441,526,1063,352,1460,
应收账款(万元),13422,14603,18071,36287,28487,28031,34700,35587,30342,29106,32605,31995,25814,24062,34382,32233,26430,28558,32128,31879,30989,32077,38743,38799,25967,24455,25373,20600,15871,14601,21542,18443,16375,13504,19915,16739,14810,14479,17909,15929,18019,16484,26668,23397,21011,17809,19901,18674,16844,15160,
预付款项(万元),9258,9328,8242,7997,8215,6494,10014,11053,9053,8034,9327,8668,6140,5663,21343,27812,29045,28717,31887,35387,27774,40598,44297,44115,46681,38108,56762,60231,52811,40680,52355,51468,32181,17435,18794,10035,8547,6683,6011,5919,8155,7764,12050,10659,8186,6757,3938,3730,2181,1776,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
