报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),40187,53187,75099,68703,65116,64760,66396,44410,44175,45009,58932,35875,27618,36383,31764,38946,27615,34922,38190,59708,55208,72919,69782,77351,63428,78092,85875,21134,20534,15293,6008,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,15551,15447,15331,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9000,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),11709,18798,17445,15786,15920,20597,19432,14957,15967,22643,12479,9511,15291,22426,20543,14099,13781,16095,13441,9973,10290,13070,17991,10256,13972,14294,12796,7451,4629,7675,1613,
应收账款(万元),12861,9265,13990,14266,16289,11475,13759,14483,17400,12840,22726,19609,14076,12830,16770,13893,11554,7658,6734,5226,9131,2602,5797,7100,8457,3467,5593,3418,2755,2924,4247,
预付款项(万元),3298,3498,2835,1817,1446,953,1178,1078,1585,1678,3492,3387,1863,2617,1695,1646,1709,2449,1620,999,1240,1027,1157,871,1242,1211,1053,765,783,924,1576,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),18,55,68,59,4,61,13,--,0,2,213,26,56,353,90,90,3,390,341,160,67,291,213,270,103,132,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),184,344,634,691,598,397,633,711,542,580,694,693,730,701,2431,2531,2637,2437,17559,1047,611,4102,655,608,477,284,1151,1508,1405,1292,1242,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),38983,32431,31325,39993,45807,40889,35910,42266,41784,36335,37606,47326,51578,42846,39576,46382,51558,44985,33979,37793,36726,33062,29927,33226,36322,34144,29307,31943,30112,23760,22505,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),5244,5620,54,116,363,602,85,638,1122,1287,355,901,1717,1345,--,--,--,6000,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),112482,123197,141450,141431,145543,139734,137406,134094,138022,135705,136498,117329,112930,119500,112869,117588,108857,114936,111864,114906,113274,127073,125521,129684,124001,131625,135775,66219,60217,51867,46191,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),3005,3005,3005,3005,3005,3005,1505,1505,1505,1505,1505,1505,5,5,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,1489,1489,1573,1573,1875,1880,1857,5,5,5,5,5,5,5,5,5,5,5,5,5,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,1760,1786,1812,1838,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,121375,--,119939,--,139699,--,135279,--,135096,--,130158,--,128233,--,122379,--,109305,--,78335,--,78251,--,77914,--,77612,--,77284,77034,--,--,
累计折旧(万元),--,69266,--,67753,--,82753,--,79805,--,76085,--,72513,--,68312,--,65851,--,64629,--,47222,--,44890,--,42552,--,40179,--,37830,35363,--,--,
固定资产净值(万元),--,52109,--,52186,--,56946,--,55474,--,59011,--,57644,--,59921,--,56528,--,44676,--,31113,--,33361,--,35362,--,37434,--,39454,41671,--,--,
固定资产减值准备(万元),--,1563,--,1735,--,3634,--,1221,--,1221,--,1116,--,1116,--,929,--,967,--,671,--,671,--,649,--,649,--,651,649,--,--,
固定资产(万元),60243,50547,49686,50451,52148,53312,52800,54217,55784,57790,54755,56528,58100,58805,53329,55598,57399,43708,29534,30442,31537,32690,33680,34712,35738,36784,37669,38802,41021,44495,44208,
在建工程(万元),35112,26905,6439,1503,416,158,170,106,83,55,5810,5159,5377,3984,8931,4234,3933,18196,17587,15374,10284,5245,4255,1422,293,121,164,70,68,73,551,
工程物资(万元),1675,506,518,428,139,70,--,--,--,--,--,--,--,13,12,9,12,22,18,18,8,8,6,--,--,--,--,--,--,--,29,
固定资产清理(万元),4,--,--,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),24620,19663,19649,19765,19892,20049,18045,18125,18084,18164,18915,18985,19130,19270,19273,19393,19521,19934,12699,12134,12204,4839,4908,4939,4987,5030,4942,4845,4879,4768,3415,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),7100,1389,1292,1292,1292,1292,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,336,336,336,336,--,
长期待摊费用(万元),258,70,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),413,217,164,164,163,163,213,213,207,207,160,160,134,134,142,142,116,141,168,168,155,155,146,146,136,136,152,152,141,106,161,
其他非流动资产(万元),1750,6027,6282,5302,3780,3005,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),134180,108328,87033,81929,80834,81054,74492,75951,77476,79559,82635,83827,84319,83784,83566,81256,82839,82006,60011,58140,54193,42942,43001,41224,41159,42076,43267,44210,46451,49782,48363,
资产总计(万元),246662,231525,228483,223360,226377,220788,211898,210045,215498,215264,219133,201156,197250,203284,196434,198844,191696,196942,171875,173046,167467,170015,168522,170908,165160,173701,179042,110429,106669,101649,94555,
短期借款(万元),14800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,2000,6500,2000,5000,8500,6500,6500,8100,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),10008,11408,8321,10396,11834,13545,9573,12166,11050,10506,11228,13709,12167,17943,11697,16249,13582,17810,5963,8904,5676,7048,5513,6328,7466,11954,8049,11785,9645,7271,6645,
预收账款(万元),1460,2398,1725,1352,2328,1844,1725,1807,1215,1416,2231,1123,1113,387,1173,1421,392,564,313,310,179,146,1251,593,349,368,518,618,1057,2465,666,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),245,1047,348,319,305,1073,367,288,194,293,266,270,344,485,368,357,319,362,70,109,96,131,122,103,76,129,106,100,103,88,41,
应交税费(万元),282,689,491,712,292,517,430,501,118,605,758,1417,372,618,-1223,-1620,-2966,-2237,-1007,205,-119,-429,183,135,90,331,490,714,-432,202,362,
应付利息(万元),305,29,317,38,313,34,333,53,332,52,322,6,6,6,6,6,6,6,6,6,6,11,10,18,7,18,24,33,25,28,48,
应付股利(万元),102,102,102,102,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9,20,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
