报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),173,467,541,541,823,967,2644,2836,2943,3301,81,332,228,366,70,184,290,404,626,1961,659,2322,6375,397,473,368,481,623,450,457,397,316,175,192,310,403,234,237,238,127,303,104,160,108,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,3,3,3,3,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
应收账款(万元),6,23,19,18,22,28,19,20,53,38,31,30,148,71,121,128,78,90,93,60,15,15,2462,2392,2625,2556,2492,2437,2860,2791,2508,2704,2855,2830,2554,2487,2125,2083,2945,2852,3984,3880,3735,3656,
预付款项(万元),1,1,1,1,321,307,307,302,151,151,1,1,1,1,1,1,75,99,101,75,5,5,199,199,359,299,299,299,299,299,199,199,219,219,219,219,215,215,190,206,1034,425,452,493,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
其他应收款(万元),706,807,767,757,1312,1300,1224,2608,2612,11093,11791,11068,2649,2602,3052,3933,4513,3672,3646,2648,9705,8388,1836,2098,1134,1294,1252,9597,2306,2083,2761,2075,2547,2209,2884,2445,2750,2680,2849,2816,3196,3650,3341,3256,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
存货(万元),0,344,344,352,332,330,362,378,309,292,278,249,246,246,141,103,51,40,33,56,97,1,253310,253159,251998,251890,251892,251722,256622,256514,256745,256641,263220,263049,262877,262743,226142,225940,226089,216105,197169,188484,182572,177646,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
流动资产合计(万元),887,1643,1671,1668,2809,2932,4557,6143,6067,14873,12182,11680,3273,3285,3385,4349,5007,4305,4500,4799,10481,10730,264184,258247,256591,256409,256418,264680,262539,262146,262613,261938,269018,268500,268846,268299,231470,231159,232316,222110,205688,196545,190262,185162,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
可供出售金融资产(万元),7020,7020,7020,7020,7020,7020,7020,7020,15520,7020,7020,7020,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,0,--,--,
持有至到期投资(万元),80,80,80,80,80,80,80,80,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,20,20,0,0,--,--,--,--,--,--,0,--,--,
长期股权投资(万元),4866,5620,6000,6164,7257,7363,7477,7614,7896,7970,8034,8187,15843,15937,16010,16156,17239,17287,17386,17484,12990,13211,20,20,20,20,20,20,20,20,20,0,--,20,20,20,20,20,20,20,20,20,20,20,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,11689,11743,--,--,
固定资产原值(万元),--,12354,--,12354,--,12123,--,12122,--,12065,--,12065,--,11853,--,11851,--,11859,--,11856,--,10576,--,27438,--,27769,--,27769,--,27774,--,27773,--,27862,--,27861,--,28376,--,28376,--,13198,--,27941,
累计折旧(万元),--,6410,--,6297,--,6206,--,6090,--,6105,--,5981,--,5936,--,5818,--,5743,--,5616,--,3873,--,9203,--,9003,--,8698,--,8394,--,8064,--,7785,--,7448,--,7530,--,7135,--,4852,--,6477,
固定资产净值(万元),--,5944,--,6057,--,5916,--,6033,--,5960,--,6084,--,5918,--,6033,--,6116,--,6240,--,6702,--,18235,--,18766,--,19071,--,19381,--,19709,--,20076,--,20412,--,20846,--,21241,--,8346,--,21465,
固定资产减值准备(万元),--,1550,--,1550,--,1550,--,1550,--,1550,--,1550,--,1551,--,1551,--,922,--,922,--,1222,--,2222,--,2222,--,2222,--,1981,--,1981,--,1981,--,1981,--,2061,--,2061,--,1061,--,2061,
固定资产(万元),4001,4394,4454,4508,4310,4367,4424,4483,4502,4410,4472,4534,4534,4367,4423,4482,5126,5194,5249,5318,5480,5480,15865,16013,16390,16544,16684,16848,17244,17399,17563,17728,17928,18095,18252,18431,18602,18785,18982,19180,7156,7285,19196,19403,
在建工程(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,104,104,83,--,--,--,--,--,--,--,--,--,--,--,--,18,18,18,7,--,0,0,--,--,--,--,--,692,9833,9833,9825,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,2,2,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,6,6,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
无形资产(万元),3932,4034,4137,4240,4317,4420,4523,4625,4652,4754,4857,5011,5714,5830,5945,6061,6154,6270,6386,6494,6602,6715,6827,6940,7052,7165,7277,7389,7502,7614,7727,7839,7952,8064,8176,8289,8039,8157,8276,8394,9214,9332,9449,9566,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
商誉(万元),--,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
长期待摊费用(万元),--,--,--,--,28,57,85,114,142,170,199,227,256,284,312,341,369,398,426,454,483,511,540,568,596,625,653,682,9710,10113,10517,10920,11324,11727,12130,12534,937,966,994,1022,1051,1079,1108,1136,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
递延所得税资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,171,171,171,171,614,614,614,614,1027,1027,1027,530,
其他非流动资产(万元),8499,8824,8824,8824,8499,8499,8499,8499,6,6,6,6,--,--,--,--,6,6,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
非流动资产合计(万元),28398,29974,30517,30837,31512,31807,32109,32436,32719,24332,24590,24987,26354,26529,26803,27131,28896,29157,29448,29752,25555,25917,23252,23541,24058,24353,24634,24939,34494,35165,35844,36514,37394,38077,38750,39445,28212,28542,28886,29230,30851,40321,40632,40481,
资产总计(万元),29285,31617,32188,32505,34321,34739,36666,38579,38787,39206,36772,36667,29627,29815,30188,31480,33903,33462,33948,34551,36036,36646,287436,281788,280650,280763,281053,289620,297033,297311,298457,298451,306412,306577,307596,307744,259682,259701,261202,251340,236539,236866,230895,225643,
短期借款(万元),8000,8000,8000,8000,8000,8000,8000,8000,9848,9848,3798,3798,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,1029,1029,1059,1059,1059,1059,1369,1369,1369,1369,1369,6838,6838,6838,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,0,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
应付账款(万元),365,374,374,365,365,372,387,477,412,409,409,389,402,428,428,450,363,361,358,359,1859,1844,49428,49451,47876,47881,48439,48459,44017,44027,44181,44530,43029,43277,43497,43847,14804,15180,24289,25787,31402,32414,32536,32822,
预收账款(万元),42,66,86,43,37,62,87,12,25,36,7,17,93,93,16,16,12,12,24,38,14,14,3194,3195,3194,3196,3196,3197,3449,3450,3429,3480,3331,3331,3466,3466,3374,3375,3375,3375,2750,2750,2750,2751,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
应付职工薪酬(万元),212,212,212,247,210,218,211,242,211,211,269,267,249,226,219,219,211,218,211,211,206,206,1481,1468,1455,1375,1364,1350,1324,1815,2106,2047,2037,1875,1690,1545,1445,1290,1294,1188,1250,1343,1284,1182,
应交税费(万元),4124,4184,4202,4200,4185,4184,4178,4177,4156,4152,4143,4147,4115,4172,4178,4174,4152,4145,4133,4118,4073,4063,13384,13259,13206,13138,13132,13012,12692,12922,12929,12694,11806,11835,11747,11779,11554,11548,12497,13865,13064,13060,13264,13329,
应付利息(万元),79,-241,875,555,79,-241,719,603,211,-181,285,95,--,--,--,--,--,--,--,--,--,--,9829,9829,9005,8946,8998,12198,11267,11114,10949,10718,8772,8723,8681,8663,7114,7085,7055,7026,5385,5252,5165,4987,
应付股利(万元),14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
其他应付款(万元),4802,6024,4575,4527,5041,4950,4913,6360,4492,4416,5549,5359,4345,3957,4068,4882,5315,4273,4322,4219,4624,4401,174907,178177,177856,177770,177095,177037,191120,189987,188450,188127,187142,187054,187006,186557,172836,171932,162841,149752,128109,93504,86690,81091,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,--,
