报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),31352,190123,211208,233020,133404,111242,169450,273528,93956,103955,166487,243419,71316,50779,75471,192024,136597,137539,189423,249768,158047,100565,159437,224133,143270,74351,142599,335652,220984,87203,227558,289200,141771,112352,146617,174827,101576,79015,94010,176391,101389,84210,132793,149956,188098,59198,116945,100411,94235,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,302,132,115,500,1600,--,--,--,0,--,0,0,0,--,444,--,--,--,--,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收票据(万元),244,444,240,240,582,1049,1029,1311,1187,380,550,680,550,23,680,703,887,1416,4188,4119,14196,12565,14165,2466,6412,4849,4214,1509,11900,2604,2974,1412,2034,7067,3573,508,1103,1419,8975,1095,1091,2213,3673,1827,13570,5798,2807,750,1216,
应收账款(万元),1889,2088,4909,7910,4789,5104,5034,11647,5250,5930,5931,8792,9338,19773,22524,22350,17428,62181,66044,64381,71834,91147,92146,118653,113104,99466,126218,126495,121647,111380,110018,104117,90625,103584,78220,115795,71397,86109,88806,73964,84934,95844,109235,105413,80583,78884,92651,93760,69274,
预付款项(万元),5929,7125,6158,14623,10600,11100,11237,13445,10494,11893,11907,13483,10822,12267,12133,13061,11383,11504,15128,22737,32416,62484,78903,61964,42896,132581,112182,169742,94505,174713,166247,257555,260032,132963,123987,163373,100242,82220,82048,66461,36271,25273,19346,20592,19645,33583,22474,33541,16425,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收利息(万元),986,960,1097,925,632,534,312,261,7,--,--,--,469,--,--,--,--,7,7,7,7,7,7,7,66,322,322,315,322,21,21,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,70,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,6,6,6,6,6,6,--,6,--,--,0,0,
其他应收款(万元),--,--,30302,30265,29170,30425,30577,30691,28938,34673,34510,34808,33544,38980,37919,36333,35417,48430,41588,40471,54768,61901,59390,75330,71369,81791,76282,75931,80220,95085,31729,35403,20605,42545,32690,25251,31253,38336,31676,25081,22584,30741,26886,33793,29605,65701,57946,64522,54898,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
存货(万元),24654,57172,60610,78549,78630,77151,82045,91711,85903,85358,89642,103224,110035,105683,110214,133754,135207,127153,118309,129633,383198,435877,470605,531048,482976,373677,449423,522240,581551,417538,508407,619334,648498,245688,300216,356160,330334,154665,171096,226684,252812,102046,130388,207183,249699,182753,221046,265018,262996,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,62,145,241,476,84,147,8134,8624,114,323,63,829,119,201,139,682,52,113,246,741,477,531,603,695,146,220,626,700,--,--,0,958,
其他流动资产(万元),216931,126012,150729,207458,49240,110529,114126,109933,96353,106656,101805,17012,29298,112913,154790,60997,4689,12047,16773,14085,14193,15148,17346,18879,15985,9718,12684,11583,12562,7299,13575,14990,14102,1845,3021,6107,1799,5693,8586,3855,2544,2762,4323,3450,6045,--,--,0,8998,
流动资产合计(万元),304564,415421,465254,572989,307047,347135,413809,532527,322089,348846,410831,421419,265372,340418,413731,459292,341608,400338,451606,525442,729136,779778,892146,1040614,884700,776870,924550,1243662,1124633,896461,1062331,1322149,1178349,646097,688438,842266,638445,447941,485736,574140,502769,343242,426870,522841,587951,425917,513870,558003,509000,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,8000,8000,8000,--,9300,6000,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
可供出售金融资产(万元),2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2651,--,--,--,--,--,0,--,--,--,--,--,2000,2000,--,--,--,0,--,0,0,0,0,--,0,--,--,--,--,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
长期股权投资(万元),71599,73026,74181,75499,76958,80273,81389,74716,32899,11506,11720,11695,11731,9412,3339,3557,3740,7430,8176,8190,8874,8778,8781,8779,8779,9961,10383,9248,9248,5110,1310,1310,1310,181,185,210,210,457,461,476,445,342,359,370,370,437,332,332,318,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,972,983,994,1005,1016,1028,1039,1050,1072,1072,--,--,0,0,
固定资产原值(万元),651871,--,650489,--,652324,--,636779,--,733173,--,749674,--,748822,--,755399,--,757236,--,785419,--,930726,--,931749,--,929797,--,881215,--,876952,--,813162,--,807498,--,736758,--,738603,--,698559,--,660662,--,625232,--,620453,--,591058,0,589325,
累计折旧(万元),298764,--,300968,--,291447,--,288919,--,344260,--,343196,--,329073,--,332817,--,319643,--,331936,--,350483,--,345338,--,326034,--,304663,--,286906,--,269593,--,253099,--,238611,--,227443,0,216759,--,202878,--,198059,--,185369,--,174921,0,162072,
固定资产净值(万元),353107,--,349521,--,360877,--,347860,--,388913,--,406478,--,419749,--,422582,--,437593,--,453483,--,580243,--,586411,--,603762,--,576552,--,590046,--,543570,--,554399,--,498147,--,511160,--,481800,--,457784,--,427173,--,435084,--,416137,0,427253,
固定资产减值准备(万元),34612,--,34552,--,34691,--,26252,--,26345,--,31183,--,31195,--,20444,--,20453,--,16013,--,24530,--,11155,--,11219,--,8171,--,8171,--,6118,--,6118,--,1730,--,1837,0,766,--,766,--,793,--,793,--,800,0,800,
固定资产(万元),318495,310479,314969,320342,326186,317341,321608,315737,362568,371520,375294,381404,388554,395603,402138,409633,417140,422889,437470,445609,555713,567058,575255,584439,592543,563907,568381,575042,581875,532627,537451,540440,548281,491606,496417,513138,509323,475228,481034,468058,457018,420931,426380,430666,434291,412075,415337,420713,426453,
