报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),23581,28096,51988,105644,120287,128920,78161,135189,92044,122172,72733,73312,78388,86649,66612,76153,64582,55027,26428,34447,29991,23963,17270,22517,25415,31540,31762,20657,23462,24853,21666,42897,33125,32408,19279,14866,16092,11640,10140,10707,16341,13073,22832,8356,6171,7436,5591,3944,2057,7425,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
交易性金融资产(万元),--,--,686,686,686,686,1699,3849,4793,515,--,--,--,202,1471,450,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,3092,1326,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,--,0,
应收票据(万元),2862,5073,11054,13505,14026,15002,4929,3998,1048,120,195,186,345,526,289,50,282,2076,53,117,176,355,312,887,885,1438,886,367,1884,601,676,849,841,54,160,205,134,0,63,92,142,1098,239,52,406,84,204,226,383,402,
应收账款(万元),54286,57715,49086,45155,29943,24361,31117,26956,25455,15084,26472,22063,18233,10018,16161,13776,14914,12324,25311,24565,19902,18927,21903,22707,19372,19413,19235,20126,18236,14650,20227,18126,15070,12141,11404,11891,11638,12606,14387,13761,18584,16217,15478,17136,20928,20393,30711,30872,11349,10411,
预付款项(万元),29048,13329,59435,56419,34577,31167,30656,23196,23564,25181,53797,52805,43871,48663,29726,28495,19835,13825,1755,1590,4002,3563,3939,4998,5719,5634,4305,4425,4734,4460,4983,6908,6624,5419,2893,2264,2792,1495,2139,2438,3305,2594,5158,1753,1170,1183,2466,2907,1952,4285,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
其他应收款(万元),--,5314,49752,32438,30349,20377,36402,42867,64914,57443,11546,12375,22148,8981,24471,12127,17468,10439,16950,18855,17951,14039,18529,17097,16679,16283,15251,14833,14224,10998,11064,21011,12418,12772,20434,10850,9321,9075,6663,5903,6525,8221,10142,6795,9893,9244,12165,8765,23961,18712,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
存货(万元),141415,146045,229030,225573,220696,208635,207264,195826,196008,175939,274031,264772,271856,260711,253149,240772,224452,197838,128324,127136,129050,128384,122429,125091,126514,127178,128556,126335,129286,127707,115292,107698,110220,100769,85785,78429,75056,83540,81985,82277,65379,70982,63199,49419,50269,54565,42123,37474,7493,51034,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
其他流动资产(万元),1380,3695,7774,10919,7790,8228,2224,5294,1923,7377,4572,6386,5648,10677,8744,11591,11067,9091,3712,3305,2074,2483,1807,1924,2026,2059,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
流动资产合计(万元),258846,259267,458803,490339,458354,437377,393610,438568,411471,430450,443345,431899,440488,426427,400623,383413,352599,355015,202533,210014,203146,191714,186189,195222,196609,203544,199995,186742,191826,183269,173908,197489,178297,163564,139954,118505,115033,118357,115376,115176,110276,112186,117047,83511,88838,92905,96351,85514,47194,92269,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,737,737,737,737,1325,1325,1325,1325,1430,15,14,14,14,14,14,14,14,14,13,14,14,15,21,21,21,19,20,506,422,374,323,286,261,335,440,713,22,14,14,675,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
长期股权投资(万元),15518,10184,14589,14930,14136,13017,17483,2176,2301,2271,8733,9066,9920,9917,12829,15093,15178,15131,15125,16536,16441,16301,13970,12522,12578,12488,6269,6233,4251,4251,4407,4251,251,241,241,241,241,241,497,497,502,502,8298,8137,9671,9814,11258,10293,11384,11287,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,--,0,
投资性房地产(万元),1078,1110,1608,1640,1190,1217,1527,1559,1591,852,883,906,929,951,974,997,1020,1042,4502,4600,4684,4761,4838,4914,4991,5219,5289,5379,5459,5539,4672,4739,4807,4862,2923,5703,4575,4906,4976,5045,5115,5185,4977,5044,5110,5177,5256,5310,5227,5443,
固定资产原值(万元),--,165473,--,158220,--,151638,--,153730,--,138621,--,167949,--,159505,--,132097,--,130531,--,49810,--,38847,--,37524,--,37193,--,34923,--,34843,--,33545,--,29927,--,67989,--,66291,--,25719,--,28379,--,26332,--,26273,--,38484,--,38818,
累计折旧(万元),--,45357,--,40665,--,35782,--,30835,--,25347,--,33633,--,29039,--,23673,--,19885,--,13422,--,12718,--,12217,--,11341,--,10588,--,9786,--,9241,--,13714,--,15105,--,13511,--,13283,--,14793,--,14237,--,13727,--,15704,--,15030,
固定资产净值(万元),--,120116,--,117555,--,115856,--,122895,--,113273,--,134316,--,130466,--,108424,--,110645,--,36389,--,26128,--,25307,--,25851,--,24335,--,25057,--,24304,--,16213,--,52885,--,52781,--,12436,--,13587,--,12094,--,12546,--,22780,--,23788,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140,--,140,--,140,--,140,--,225,--,225,--,225,--,334,--,267,
固定资产(万元),--,120116,115421,117555,116492,115856,125960,122895,121155,113273,140974,134316,131971,130466,114905,108424,108827,110645,36055,36389,25748,26128,24604,25307,25709,25851,24959,24335,24691,25057,24322,24304,23703,16072,14120,52744,53205,52640,12611,12296,13123,13361,11614,11869,11797,12321,22226,22446,23392,23521,
在建工程(万元),--,5445,14154,13497,18439,13183,1301,1462,1440,2670,9051,10229,8239,10157,5986,6873,7348,5208,9864,6700,17960,17108,14753,13096,12331,8775,3292,2463,1916,1602,8211,7919,2981,1031,491,491,487,487,38383,26350,27102,21725,22868,18234,18518,12156,8715,7474,3200,3200,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,143,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21,21,21,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,0,0,0,
