报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),8151,21888,28139,24454,62801,130138,147637,203994,158780,71661,35980,39295,15622,11915,18699,19963,6669,7623,7868,9768,11027,8287,9070,10503,9220,11705,8820,30883,8879,9160,6749,8326,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1885,1798,2862,5006,6267,6566,5532,14589,11932,7970,943,2618,1835,925,442,361,248,327,187,156,26,221,155,147,161,172,90,18,66,211,--,3,
应收账款(万元),154932,167022,290702,310021,331825,332518,239074,199087,124366,123567,88606,60229,48618,10635,6849,5619,5657,7537,6304,7439,6380,3183,4764,4120,6114,7493,8989,7652,4568,4619,3712,4165,
预付款项(万元),10106,8345,22870,22720,24797,17692,27397,24215,31777,11602,25008,21437,10228,4018,3195,2230,1994,1152,2656,2381,782,618,941,1635,2648,490,10539,4968,5628,3463,2490,3334,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,22522,25671,24699,28949,23834,26988,22450,22370,15903,22387,14725,3481,1512,2399,2154,241,213,661,552,442,126,621,699,192,94,132,165,358,157,114,226,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),82570,81179,91996,93679,85731,90578,93977,85853,64315,45443,45523,42782,31953,18499,19862,18098,17696,15545,12893,13155,12119,13480,14133,12570,13086,11946,12330,9185,7492,7166,6702,6725,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),1026,958,1173,1173,1165,1887,722,722,730,319,667,1923,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),29427,27209,22656,21879,23129,20883,50733,32936,17761,15748,3499,4173,3140,3537,800,1156,289,2403,1588,1385,1419,2081,1303,1043,1090,--,--,0,--,1,216,101,
流动资产合计(万元),304802,330922,486069,503631,564664,624096,592060,583844,432031,292213,222613,187182,114878,51040,52247,49581,32794,34800,32157,34837,32196,27996,30986,30717,32510,31900,40901,52872,26991,24777,19984,22878,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,7111,7111,7229,9564,9126,8150,8150,7719,4436,2188,1938,2078,2020,2000,1500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),15810,15734,29798,30795,24453,24068,2060,2060,1991,2713,1556,1402,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),3049,4198,4091,4109,7056,7056,12582,11352,11620,4170,3975,1287,1325,924,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),7110,7137,6942,6989,6404,6447,4995,5029,3751,3778,3547,2476,2494,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,298139,--,302007,--,287565,--,197754,--,164486,--,131031,--,63456,--,37431,--,35621,--,34392,--,33807,--,16244,--,11061,--,10266,--,9618,7658,--,
累计折旧(万元),--,55014,--,62789,--,50230,--,35734,--,34088,--,29580,--,7825,--,6437,--,5336,--,4959,--,4157,--,3650,--,2759,--,2257,--,1909,1393,--,
固定资产净值(万元),--,243125,--,239217,--,237336,--,162020,--,130398,--,101451,--,55631,--,30994,--,30285,--,29433,--,29650,--,12594,--,8302,--,8009,--,7710,6264,--,
固定资产减值准备(万元),--,9662,--,6229,--,6229,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),--,233463,208470,232989,227674,231107,170829,162020,127928,130398,101151,101451,87059,55631,31238,30994,30026,30285,29149,29433,29357,29650,12481,12594,12368,8302,8276,8009,8060,7710,6264,3893,
在建工程(万元),--,115948,135231,134235,125899,66613,56562,35147,63247,56489,47541,43957,8993,26800,26985,23307,20846,20998,17912,16428,15383,14872,27841,25805,25842,21354,15825,12584,12320,10157,6664,1155,
工程物资(万元),--,69,--,27,18,19,6567,434,435,439,265,209,209,226,214,210,164,57,22,35,15,12,18,23,47,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,1,1,1,1,-6,1,36,--,50,50,--,--,--,--,--,473,127,113,--,143,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),17580,17840,18527,18521,18783,18810,17998,17946,13041,13007,13396,12420,10311,9009,10430,10510,7618,7643,4172,4197,4223,4248,6951,6983,7143,5756,5350,5258,5294,5314,5427,2603,
开发支出(万元),4780,4424,7017,13026,13092,9452,9916,8297,7446,6033,4282,3746,2807,2350,2680,2184,1090,1075,212,212,211,198,--,--,--,--,--,--,--,--,--,--,
商誉(万元),23703,23704,63919,68871,72667,72667,69120,69120,69120,69120,67486,60504,42233,4717,3144,3144,1406,1406,1406,1406,983,1406,1337,1270,1304,--,--,--,--,--,--,--,
长期待摊费用(万元),3906,3994,8783,9116,8703,8053,8146,7445,7415,5116,5697,4967,1848,910,555,433,360,303,650,348,379,193,249,212,350,236,249,187,258,135,125,77,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3139,2662,13427,13065,12801,10403,8375,6868,5392,5012,3309,2518,2173,1564,1101,912,745,721,1125,1099,847,847,1089,765,583,435,367,330,307,326,313,159,
其他非流动资产(万元),10453,8391,17957,13155,13006,15679,29330,30662,21309,23976,16349,15899,15201,4692,9873,7414,5586,3214,8867,9526,10334,6394,8704,8577,5859,5985,--,--,--,--,--,--,
非流动资产合计(万元),439633,444674,521271,552124,540121,479500,404629,364524,340415,324725,270741,252824,176780,108842,88219,80607,67840,65701,63988,62812,61845,57820,58813,56230,53495,42067,30067,26368,26238,23642,18794,7887,
资产总计(万元),744435,775596,1007340,1055755,1104785,1103596,996689,948369,772446,616937,493354,440006,291659,159882,140466,130188,100634,100501,96144,97649,94041,85816,89799,86946,86005,73967,70968,79240,53230,48418,38778,30765,
短期借款(万元),184973,185269,187874,197385,218715,268926,257680,226795,119232,114256,133359,87260,63250,35920,38236,31100,27200,27950,21600,23403,24450,21885,26700,21879,15793,7013,--,10500,12000,9500,11000,6900,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
