报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),38150,42055,8559,11933,6620,10441,10544,17747,17380,13403,14590,16746,13304,15866,22520,23315,15011,18975,24252,23432,24658,26320,27836,28655,27179,30035,30346,32460,34342,4640,3036,2731,1146,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
应收票据(万元),283,221,249,1230,165,251,137,337,212,371,217,74,44,38,1554,2034,239,377,322,610,643,965,770,589,214,254,306,491,--,--,20,0,0,
应收账款(万元),39969,34846,33853,29846,33458,26462,27878,25771,33545,37291,34927,32453,31720,31181,20903,19628,22897,17132,14431,12356,14896,13959,13105,12117,13623,10526,8018,7222,8047,4849,4713,2408,1095,
预付款项(万元),1459,1078,2743,484,2204,1143,2030,218,1107,1215,1058,78,360,216,126,110,618,100,54,167,256,156,197,64,159,169,146,22,64,44,719,10,72,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,0,0,
应收利息(万元),--,--,--,--,5,3,93,126,112,95,94,124,196,302,273,307,443,330,225,136,334,211,272,213,792,598,326,170,--,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,0,0,
其他应收款(万元),2691,2282,2232,1233,1922,1782,2027,1125,1391,1626,1681,944,2637,1041,821,423,1199,1046,1027,232,457,394,227,106,605,309,564,91,188,204,121,77,104,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,0,0,
存货(万元),11661,9911,8466,8024,10760,11250,11929,9448,10639,7933,6273,5816,4672,4332,6471,4259,3172,2436,2422,2137,2351,1613,1533,1991,1740,1833,1937,1863,1802,1743,2009,879,953,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,0,0,
其他流动资产(万元),9,12,9,11,268,170,700,1049,117,92,773,573,660,--,925,6,3000,3000,259,192,--,--,0,0,--,--,--,--,--,--,--,0,0,
流动资产合计(万元),94221,90405,56112,52761,55401,51503,55339,55821,64504,62025,59612,56810,53594,52975,53593,50084,46578,43397,42992,39261,43595,43617,43939,43734,44313,43724,41642,42319,44442,11479,10618,6106,3370,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,0,0,
可供出售金融资产(万元),200,200,200,200,200,200,200,200,200,200,200,200,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
长期应收款(万元),34920,35948,28639,27723,14466,14435,7053,7053,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
长期股权投资(万元),267,267,535,535,476,476,476,476,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,31,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
投资性房地产(万元),2683,2396,2441,2497,1203,1225,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
固定资产原值(万元),--,30493,--,28947,--,27861,--,9505,--,8453,--,8408,--,7774,--,7765,--,7539,--,7262,--,6755,--,6520,--,4276,--,4050,--,3950,2431,0,0,
累计折旧(万元),--,4391,--,3519,--,3378,--,3311,--,3009,--,2639,--,2282,--,1983,--,1685,--,1373,--,1114,--,856,--,654,--,495,--,352,216,0,0,
固定资产净值(万元),--,26102,--,25428,--,24483,--,6193,--,5445,--,5770,--,5493,--,5782,--,5854,--,5889,--,5641,--,5664,--,3622,--,3556,--,3598,2215,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
固定资产(万元),25584,26102,25104,25428,27163,24483,6652,6193,5402,5445,5620,5770,5429,5493,5632,5782,5727,5854,5955,5889,5761,5641,5739,5664,4919,3622,3504,3556,3541,3598,2215,261,205,
在建工程(万元),--,--,1238,--,--,--,18802,18432,16714,16079,14403,12658,12053,10659,8988,8303,7935,6055,4527,3118,1711,414,376,22,972,190,71,--,--,--,--,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
无形资产(万元),623,657,692,750,819,920,838,930,997,1096,1219,1322,1327,1422,1520,1620,1705,1794,1884,1983,1761,1839,1916,1446,879,609,215,199,113,113,95,0,0,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
递延所得税资产(万元),1411,1189,1055,1059,693,642,635,796,961,930,837,802,600,555,311,433,380,317,242,250,202,204,211,208,154,141,123,114,78,79,73,43,37,
其他非流动资产(万元),333,--,--,--,--,--,182,182,--,--,--,--,311,311,311,311,304,304,304,304,295,795,295,295,--,--,--,--,--,--,--,0,0,
非流动资产合计(万元),66022,66760,59903,58192,45020,42380,34839,34263,24275,23750,22279,20752,19720,18440,16763,16449,16050,14324,12912,11543,9731,8893,8537,7634,6925,4561,3914,3869,3732,3790,2384,335,242,
资产总计(万元),160243,157165,116015,110953,100422,93883,90178,90084,88779,85775,81891,77563,73313,71415,70356,66532,62628,57721,55904,50805,53326,52510,52476,51369,51238,48285,45556,46188,48174,15270,13002,6441,3612,
短期借款(万元),11000,11000,5000,5000,--,--,--,--,1000,1000,2335,1000,2780,1438,50,50,--,0,0,0,--,--,100,0,50,50,50,--,1750,1750,1500,0,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
应付票据(万元),--,3440,4731,6704,5128,3473,4655,5892,4968,2792,1772,3370,1568,1291,1251,1060,888,638,249,249,798,1202,426,398,206,425,590,978,1236,1021,761,0,0,
应付账款(万元),--,20720,19025,19567,18361,17118,14360,15277,15165,13345,11991,9613,9430,8694,10334,7656,6626,3217,3428,2368,2894,2301,2595,2699,2227,1291,746,1164,1112,1443,1719,810,536,
预收账款(万元),556,462,724,631,1217,1070,1195,706,751,569,372,543,190,194,108,1037,82,350,236,37,189,195,129,59,110,65,144,190,668,664,637,164,268,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
应付职工薪酬(万元),10,7,13,23,11,16,10,21,12,8,2,13,1,0,0,10,--,0,1,10,7,7,5,0,--,--,--,213,--,--,26,13,0,
应交税费(万元),1355,1053,1490,1773,498,451,230,270,398,1167,916,496,234,829,795,1080,1303,632,284,277,479,468,911,815,1149,934,331,406,218,698,544,417,246,
应付利息(万元),--,--,14,23,--,--,--,6,--,--,--,5,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,3,2,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
其他应付款(万元),280,449,146,227,417,158,6,86,246,315,297,134,492,281,220,23,155,83,76,72,300,334,194,108,192,199,117,90,809,146,105,29,49,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
一年内到期的非流动负债(万元),2990,2390,1868,2016,1000,1000,2275,2275,1254,1297,1023,1023,1035,1056,872,872,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,0,0,
流动负债合计(万元),42636,39522,33012,35964,26634,23287,22731,24533,23795,20492,18708,16198,15730,13783,13631,11788,9055,4921,4274,3012,4667,4508,4359,4080,3935,2964,1978,3042,5791,5723,5294,1433,1099,
长期借款(万元),7829,8577,13250,7250,7014,4562,2990,2990,3500,3500,2269,2269,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
递延所得税负债(万元),30,--,--,--,1,0,14,19,12,11,11,16,29,45,39,45,66,50,34,20,50,32,41,32,119,90,30,25,--,--,--,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,1305,1305,1346,1346,2402,2034,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,0,0,
非流动负债合计(万元),7859,8577,13250,7250,7015,4562,3004,3009,3512,3511,3585,3590,1376,1391,2441,2079,66,50,34,20,50,32,41,32,119,90,30,25,0,0,0,0,0,
负债合计(万元),50495,48098,46262,43214,33648,27850,25735,27542,27307,24002,22292,19788,17106,15175,16072,13867,9121,4970,4308,3032,4718,4540,4400,4111,4054,3054,2008,3067,5791,5723,5294,1433,1099,
实收资本(或股本)(万元),30281,30281,27250,27250,27250,27250,27256,27256,27256,27266,27266,27266,27275,27280,12400,12361,12361,12361,12361,12000,12000,12000,6000,6000,6000,6000,4000,4000,4000,3000,3000,1053,1000,
资本公积(万元),50650,50650,14707,14707,14707,14707,14726,14686,14613,14583,14526,14414,14266,14127,28852,28269,27983,27696,27409,24769,24769,24769,30769,30769,30769,30769,32769,32769,32769,2009,2009,947,0,
减:库存股(万元),--,--,--,--,--,--,1275,1275,1254,1297,2328,2328,2381,2402,3273,2906,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,0,0,
盈余公积(万元),3173,3173,3173,3173,2663,2663,2663,2663,2213,2213,2213,2213,1756,1756,1756,1756,1325,1325,1325,1325,1164,1164,1164,1164,710,710,710,710,345,345,345,334,153,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
未分配利润(万元),25803,25123,24763,22772,22245,21495,21134,19273,18629,18971,17863,16186,15137,15310,14347,13005,11630,11208,10320,9490,10478,10038,10144,9324,9705,7752,6068,5642,5269,4193,2355,2674,1360,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,0,0,
归属于母公司股东权益合计(万元),109906,109226,69893,67902,66865,66115,64504,62603,61457,61736,59540,57750,56053,56071,54081,52485,53299,52590,51416,47584,48411,47970,48076,47257,47185,45231,43547,43121,42383,9546,7708,5009,2513,
少数股东权益(万元),-158,-160,-140,-163,-91,-81,-61,-61,15,36,58,25,154,169,202,180,207,160,181,188,198,--,0,--,--,--,--,--,--,--,--,0,0,
所有者权益(或股东权益)合计(万元),109749,109067,69753,67739,66774,66033,64442,62543,61471,61772,59598,57775,56208,56240,54283,52666,53506,52751,51597,47772,48609,47970,48076,47257,47185,45231,43547,43121,42383,9546,7708,5009,2513,
