报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),214751,220108,282059,388896,383884,301612,166213,119663,119426,63494,64010,82300,99344,124335,65170,63557,76211,79754,40698,94358,133857,156684,117937,188484,218811,172699,136896,164777,216986,243999,227648,67581,94340,39347,38367,39615,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
交易性金融资产(万元),26644,31137,34836,38471,34114,35095,34525,35206,16767,19490,34837,12713,54187,9262,15441,28445,24207,21318,19670,7507,322,--,--,--,3038,15013,--,--,--,--,--,--,0,20,0,174,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收票据(万元),136,200,173,113,101,40,79,--,187,53,--,43,248,140,151,430,257,--,--,--,--,--,--,--,--,--,5,--,--,--,--,--,0,0,0,--,
应收账款(万元),60316,138236,100625,25351,60655,139756,83658,25142,39552,112097,84530,13890,28207,108532,78641,19310,29991,82790,56345,10925,29364,80939,62760,9893,18769,54752,58854,9672,13655,43799,41326,7084,19890,28034,40145,31800,
预付款项(万元),16532,6612,9478,19419,6146,4292,11759,15384,7010,4810,12382,16861,6556,5431,12798,24498,12386,14222,12317,24498,7826,8785,17758,22301,16387,11730,22611,32181,23115,16533,21158,17754,4806,6421,7960,6144,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,5,--,48,44,44,65,53,54,54,42,1,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
其他应收款(万元),4381,4719,4322,5643,5948,5972,5748,2508,2419,2986,3240,6262,577,6272,533,678,446,876,1621,1622,1462,3490,3314,4656,5324,4480,5501,8948,12016,7669,3357,4721,6310,3014,3952,2917,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
