报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),77867,39572,49576,57254,69375,48518,44911,44019,55165,42166,67918,23504,32519,19187,19834,29767,29488,20324,28624,26069,33378,22241,33349,5070,3664,4690,5720,2382,7624,3355,3601,6572,4087,4398,6615,6930,13889,12030,19905,14189,12318,5308,4881,2785,4825,5287,3931,2892,7720,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,430,451,468,475,388,364,432,536,692,426,--,0,852,375,328,415,266,239,276,306,493,450,517,162,0,8,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),28552,8377,14709,26648,26709,8030,11489,28597,25315,7572,3076,2513,10389,6045,8119,8474,6951,4616,5053,7311,9604,9885,1202,413,423,349,447,426,466,938,1259,332,210,469,0,--,48,--,0,--,--,--,100,100,100,--,8,8,--,
应收账款(万元),51105,58890,53469,52951,50300,51638,48977,50009,50538,49144,54637,52722,49847,38377,30602,32942,27892,36480,29168,28861,18394,25180,18349,5348,6060,6054,6114,4438,4136,4309,3924,3494,3069,3592,3618,3416,3583,3653,2601,2019,1965,2449,1703,1684,1870,1673,1724,1228,1226,
预付款项(万元),986,762,1937,1651,1066,2620,2352,1752,1610,3873,7904,6326,4851,5493,2544,4210,2054,2816,2378,1462,4696,12113,4521,1110,877,1335,1080,1526,890,2751,2312,3099,2126,3863,4448,5108,2321,1849,2206,3964,4429,4752,4607,4631,5878,4899,5598,4296,6026,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,172,97,--,--,--,390,390,390,189,189,333,241,--,--,--,--,--,--,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,14,14,14,14,14,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
其他应收款(万元),--,1997,1497,970,1668,928,1519,1419,1152,1489,1465,1659,1942,1672,1561,1429,1350,1009,1998,2815,1982,1457,565,155,207,615,472,520,437,4008,3926,4648,1334,1174,1029,1619,812,8143,6015,5027,2905,3642,2882,6895,3566,3554,3428,6633,1380,
