报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),10272,14960,27648,5093,4547,4338,4600,11798,2193,1407,940,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),3544,4119,2004,3197,2819,2563,2678,1643,2163,1710,656,
应收账款(万元),12792,12949,15334,13878,10261,10117,11097,10186,10203,7422,5735,
预付款项(万元),749,635,543,496,748,447,199,166,228,398,102,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),482,240,281,501,591,441,637,581,552,526,116,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),8151,7770,7395,6868,6110,5857,5720,5733,4902,3962,3263,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),6247,5707,668,581,564,345,1,8,8,--,63,
流动资产合计(万元),42237,46381,53874,30613,25641,24108,24932,30115,20249,15425,10875,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,20120,--,19709,--,19235,17903,--,--,--,--,
累计折旧(万元),--,8828,--,8076,--,7389,6724,--,--,--,--,
固定资产净值(万元),--,11292,--,11633,--,11846,11179,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),13334,11292,11519,11633,11795,11846,11179,10863,10528,10184,10353,
在建工程(万元),15934,12223,11103,10050,8442,6681,3909,2263,1365,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4272,4298,4324,4350,4376,4393,4443,4515,4540,3061,1278,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,5,11,21,37,42,63,84,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),189,185,184,186,156,152,161,135,127,104,56,
其他非流动资产(万元),1642,1610,1383,1095,1167,656,1400,696,947,852,348,
非流动资产合计(万元),35371,29608,28513,27314,25941,23737,21113,18509,17548,14264,12120,
资产总计(万元),77609,75989,82387,57927,51582,47846,46045,48624,37797,29689,22995,
短期借款(万元),200,200,400,400,400,1500,1000,7050,6288,8188,7188,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2160,1322,1381,1619,1198,916,593,698,150,--,215,
应付账款(万元),6611,8029,8866,8207,4908,4974,5310,5092,5071,3500,2500,
预收账款(万元),0,8,--,8,17,16,19,18,28,189,91,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),676,532,437,791,505,405,483,209,508,335,386,
应交税费(万元),424,493,370,544,371,295,591,532,627,329,35,
应付利息(万元),--,--,--,6,0,2,2,13,12,15,14,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),329,372,1377,307,388,346,272,390,341,103,27,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,1500,1500,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),10401,10957,14331,13382,7788,8455,8270,14001,13025,12659,10456,
长期借款(万元),--,--,1698,1698,3198,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,295,1131,1385,2365,--,
专项应付款(万元),--,--,238,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1446,774,549,659,672,684,709,338,350,400,450,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),1446,774,2485,2357,3870,684,1004,1468,1735,2765,450,
负债合计(万元),11847,11731,16816,15739,11657,9139,9274,15470,14760,15424,10906,
实收资本(或股本)(万元),17895,17895,8948,6711,6711,6711,6711,6711,5767,5046,5046,
资本公积(万元),27514,27132,36080,16109,16109,16109,16109,16109,8053,3774,3774,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1879,1879,1879,1879,1386,1386,1386,951,950,600,329,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),18766,17616,18916,17716,15912,14672,12674,9440,8322,4926,2957,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),66036,64516,65821,42416,40126,38884,36917,33233,23102,14347,12106,
少数股东权益(万元),-274,-258,-250,-228,-201,-178,-146,-79,-65,-82,-17,
所有者权益(或股东权益)合计(万元),65762,64258,65570,42188,39925,38706,36771,33154,23037,14265,12089,
负债和所有者权益(或股东权益)总计(万元),77609,75989,82387,57927,51582,47846,46045,48624,37797,29689,22995,		
  
