报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),171612,157572,133386,141673,144550,134279,131530,121803,100196,120469,113169,108680,109877,105741,108134,113428,116685,99272,101054,80834,60642,69935,84072,83277,83603,87756,75455,105104,75886,80291,79054,54892,54970,53340,34884,33496,38530,37305,32137,49535,62051,64771,30560,27802,16815,17910,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,109,113,88,109,111,174,132,204,210,215,232,269,279,159,135,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),36064,31596,25651,21836,19249,18941,20132,18621,15436,15660,17669,19133,20255,23115,22024,21843,22616,20449,19799,18186,16932,16282,15067,17061,15571,18822,18828,16129,13469,13834,15539,5760,2691,5571,4031,4734,7620,3270,2995,2171,1881,1945,1978,1709,1601,1971,
应收账款(万元),41634,42152,35666,34101,33758,34531,33272,33226,31202,36573,32323,30178,27978,31568,32837,31105,27908,33311,33312,29240,23914,25001,24619,24876,21731,20151,24570,23770,21953,22110,25442,26604,28576,28903,29779,30044,27210,30671,40790,39776,39718,43515,37279,36090,39383,34544,
预付款项(万元),2269,2483,6309,4650,3450,3219,3858,3887,4134,3516,7982,6806,17003,11668,5334,5365,7054,5995,6645,6165,5943,5268,5283,8017,6220,4350,4764,6953,7455,8926,6916,8767,8361,8347,6043,7963,5555,6021,8946,7909,10357,7594,8530,9122,10489,10594,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
