报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),36131,35546,83205,154275,136469,186815,268093,208937,139540,170731,210871,389621,87840,99892,49925,96273,88167,84948,58248,46338,51229,19480,40976,52480,35324,57131,50035,53239,30852,21761,29249,53889,55171,61740,6418,5962,3996,4892,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),154,79,1242,1087,5060,7825,4843,5082,7145,6408,7695,2233,1406,1655,667,1190,990,1607,2009,4691,1173,3074,2547,969,4761,391,4816,5044,3287,2263,2174,1027,1352,853,34,624,0,0,
应收账款(万元),137266,117296,114532,133928,94215,97688,99244,99640,108362,106021,98764,103837,94406,102830,99516,89030,91048,100495,91958,89060,83375,50892,47967,38180,33513,30586,29543,29678,26775,26789,22511,17520,17943,16658,12853,11586,8139,5766,
预付款项(万元),43402,43402,29069,21335,31176,20146,14015,14754,73301,30305,65872,14517,27363,11918,25872,26556,18147,33143,24539,14940,26878,10926,12562,12497,11107,7520,8727,7668,6715,6325,6142,4629,5008,4082,4944,3878,8108,2638,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
