报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),20181,21510,26624,35378,5789,9046,9672,6649,5016,5091,6412,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1046,1572,1753,2540,1305,1523,2090,1224,1006,287,309,
应收账款(万元),53731,45846,40206,35977,36731,33186,27293,24112,18370,13429,10845,
预付款项(万元),9860,8656,6938,5638,6814,1917,3265,2358,1853,1027,2419,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),4048,2690,2388,1837,1833,1887,1654,690,701,670,814,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),16438,12762,10406,7605,7358,8581,6598,5585,6085,9168,4206,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),267,329,--,3,--,--,--,--,--,--,--,
流动资产合计(万元),105569,93365,88314,88979,59830,56139,50572,40618,33030,29672,25004,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),6630,6630,2630,1780,1780,1780,1780,1780,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,34523,--,28948,--,23848,21732,16724,13805,10453,6453,
累计折旧(万元),--,15162,--,12924,--,11033,9394,6693,4303,2458,1138,
固定资产净值(万元),--,19361,--,16024,--,12815,12338,10031,9501,7995,5314,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),19470,19361,16599,16024,13797,12815,12338,10031,9501,7995,5314,
在建工程(万元),295,172,141,92,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),749,755,754,760,757,763,775,799,815,838,862,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),11109,4845,--,--,--,--,--,--,--,3,3,
长期待摊费用(万元),987,870,966,734,591,586,229,32,54,140,48,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),453,922,316,879,661,682,632,496,379,231,184,
其他非流动资产(万元),--,863,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),39693,34419,21406,20269,17587,16626,15755,13139,10749,9208,6412,
资产总计(万元),145263,127784,109720,109248,77416,72765,66327,53757,43779,38880,31416,
短期借款(万元),24800,16130,13140,14140,16440,13930,9800,6100,2464,2095,1352,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),3019,2453,1979,846,2533,2963,2582,1918,1466,2155,1136,
预收账款(万元),2292,1551,1497,1355,1141,795,641,798,606,887,541,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1723,1236,734,1833,1081,752,1272,796,436,299,164,
应交税费(万元),1975,1235,1142,955,1384,553,974,654,809,698,947,
