报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),23665,12310,8962,13941,12523,14829,9250,16276,19103,17938,12859,18734,18105,11135,15978,10170,10887,8215,8572,12992,5941,6935,6198,7620,8934,6066,4511,7938,11814,11991,19075,18569,22314,19246,21965,24118,31134,27324,34092,37359,40882,31721,31873,30596,41259,5121,7191,8342,7384,6251,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,--,0,0,0,
应收票据(万元),25611,19393,20042,23205,24951,28600,24532,23939,26236,15451,14216,12820,26720,21737,18420,16496,25866,16123,15510,15768,18373,8856,9312,7139,12355,8413,11782,10937,16158,10385,6142,7383,10449,9800,7835,5973,5677,10621,9335,6692,5133,12896,9559,8628,11158,10855,8853,6540,4061,3460,
应收账款(万元),67887,83209,87158,84045,89498,79148,77906,73997,79923,83934,82608,76778,74865,70013,66597,58607,54539,56836,54119,43138,41376,42333,37095,34371,36203,34298,33176,26736,27789,31103,28546,21694,24092,21570,23098,21503,22142,19476,18497,15001,14626,15708,18991,14975,14587,14070,13115,10725,9095,6422,
预付款项(万元),3006,6332,5082,4961,2284,7706,6281,4792,2992,5970,3971,4395,3665,4913,2233,2615,1732,2654,2276,2716,1893,4392,4518,4569,3516,6996,6502,6295,4128,7759,5290,4268,3661,4933,4610,4195,3172,6836,2995,3335,2452,3591,2548,2915,1681,2121,1839,456,825,679,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,--,0,0,0,
