报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),3502715,3346794,3407273,3517728,3216141,2909699,2719062,2350463,1986722,2193668,2549837,2471481,2425705,2662093,2894147,2864403,2884333,2432759,2405542,2062546,1959279,1818016,1785891,1628377,1580489,1490799,1421430,1288827,1438617,1273617,1145723,1009812,1114651,959477,779783,628245,651412,591934,302739,246159,172655,249717,250012,242083,255514,318276,198545,175563,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,3390,2068,2310,3697,4136,8043,--,56,37,2207,--,--,--,--,--,--,--,--,--,--,--,--,10000,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,0,--,0,
衍生金融资产(万元),3450,4095,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,--,--,0,--,0,
应收票据(万元),1441486,1220814,1242013,1303308,1361361,1235138,1226753,1379656,1326550,1082449,1240277,1267365,1644747,1490488,1403374,1643489,2015086,1642804,1500943,1571101,1563467,1300773,1225074,1100408,1114613,767812,685397,793939,878462,877683,722599,706055,595436,525380,546381,350503,308962,201933,253108,251222,280383,183854,244097,167534,178190,67814,127852,136571,
应收账款(万元),1746972,1690619,1583330,1244800,1408077,1476194,1258580,1224724,1179268,1309319,618339,614139,727524,679933,678497,529578,526804,543365,517766,432684,623631,481381,491085,419672,397070,373133,348219,308183,321125,336413,241331,214152,263762,255866,253895,120465,107159,101835,99334,79457,106377,137819,155915,57890,140485,164048,137328,174638,
预付款项(万元),67178,66290,60335,59069,63652,74247,62216,57854,80175,83868,72246,55687,108212,85637,86061,74708,187900,197753,207805,159147,118793,153872,100437,71901,102935,125062,118727,107523,140769,104688,40945,55573,26621,167349,24935,9729,10174,6713,15702,16861,19867,10968,20352,9425,20857,9350,5913,6736,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,--,--,0,--,0,
应收利息(万元),30800,24191,25572,20364,19778,14627,18003,13532,11998,8975,18594,18373,21012,23248,22213,17849,23447,19835,12945,8771,8249,7016,6183,5912,5012,8911,8860,7252,4950,3710,3342,4362,203,248,--,0,--,0,0,0,0,--,--,--,--,0,--,0,
应收股利(万元),466,466,452,452,452,13139,5452,10165,5452,13139,6082,8583,5452,5452,5452,5452,9245,1875,773,773,1173,--,--,0,--,490,327,327,331,331,1256,1267,--,0,--,0,--,0,0,0,0,--,--,--,--,3,4,0,
其他应收款(万元),--,86558,90131,96126,116277,108832,118881,118042,91842,80785,63719,47857,56165,42001,37836,27280,31966,33491,35215,28182,122028,65724,48590,26741,8404,14080,17577,25647,10851,22433,17616,10189,8173,12150,4031,6309,2493,6475,7040,7344,16909,13238,11194,9286,12079,15415,13715,8801,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,--,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,--,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,--,--,0,--,0,
存货(万元),2086886,2250630,2285051,2150352,1666271,1722636,1675202,1523794,1270609,1325483,803141,855924,574246,628777,731127,755792,572757,570020,656561,686400,522362,541111,714066,709865,529530,470093,560203,596911,421502,419452,413065,355707,301778,253608,225233,174254,156287,184688,216624,185292,230486,355106,416941,292867,210097,195144,154347,168979,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,--,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,--,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,1700,2920,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,0,--,0,
