报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),193594,141263,200758,182276,124819,160693,133530,117815,138802,128173,126064,116375,101446,86391,114763,102963,104017,146907,143700,145826,127031,159795,172069,150580,176452,169308,161752,178839,247505,233769,244836,317089,216872,200669,234759,221230,139692,141441,182663,156122,219568,196609,97970,111258,54019,37113,41026,48542,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,0,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,--,--,0,0,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,1687,9207,8520,10223,11723,--,--,--,0,0,0,--,0,0,0,--,6,23,344,0,--,0,0,
应收账款(万元),4302,5254,5524,5798,5139,5350,6463,7883,6986,7555,5954,7134,7882,7674,7803,7297,6854,8202,5475,4522,5458,8476,5215,6934,6624,11847,5180,6098,7122,4821,4854,3894,3826,3761,4140,4132,5281,4724,5595,6221,6813,7366,9519,9370,8209,9044,9545,8230,
预付款项(万元),7198,7242,7036,6858,10473,6498,9678,5658,5700,6140,10254,5555,9369,11976,22637,20485,18352,21797,29203,23123,23790,25558,26934,25804,79068,78764,40745,41081,111245,92801,49174,54462,45422,38075,62422,47661,25103,26705,24188,24455,15352,15764,11854,14009,31613,30650,27479,24358,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收利息(万元),--,24,74,42,39,39,39,52,15,13,38,108,57,53,45,34,35,8,3,3,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,--,--,0,--,--,0,0,
应收股利(万元),--,--,--,--,1340,1340,1739,--,670,670,670,670,340,1489,1340,1340,--,--,--,--,185,185,185,848,185,485,685,385,385,3045,415,415,215,215,215,0,215,2015,0,0,185,185,185,185,--,--,0,370,
其他应收款(万元),82880,83562,85221,76070,73615,85812,74608,71477,83835,79267,72655,69478,88446,81128,86201,83471,76746,56437,56700,70050,66794,60495,54091,57969,73100,63595,53988,52573,51576,44242,51311,22653,20782,12679,13239,10150,48320,35442,38798,25367,21769,21819,28008,24127,25856,25326,33345,30510,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
存货(万元),60731,57607,55947,52069,51753,37762,37043,41674,50166,49834,50772,50994,46495,283,263,200,238,1013,286,206,11104,10236,10764,10245,11477,9790,10039,9357,9457,9112,9876,9486,8463,8799,9080,8210,8151,7196,7195,7077,7782,7774,7687,8925,9457,10841,10883,8250,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,64,18,42,42,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,--,--,0,--,--,0,0,
其他流动资产(万元),41282,40183,38458,38077,37984,33798,33849,32868,30369,45036,53412,53245,38649,43312,44557,39405,23693,66461,34160,61682,71539,6605,6155,7280,1413,1076,1234,929,--,375,375,375,375,0,0,700,--,0,185,185,--,--,--,0,--,--,0,0,
流动资产合计(万元),391055,336203,394087,362257,305162,334891,300547,281025,316542,316690,319819,303559,292686,232306,277609,255195,229999,300843,269569,305454,305900,271350,275414,259661,348319,336552,282829,297782,437513,399888,360839,408373,295954,264198,323853,292083,226761,217522,258624,219427,271469,249523,155246,168219,129153,112974,122277,120259,
发放贷款及垫款(万元),25491,27805,34352,35486,33219,27377,29189,31206,25744,28766,23134,22361,18881,16236,15270,13877,12802,19261,16471,14557,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
可供出售金融资产(万元),3302,3373,3373,3454,3454,3454,4454,4454,4921,4941,4941,5017,5217,5976,5802,5802,4866,364,364,448,424,344,440,456,319,381,424,348,460,580,776,720,820,752,976,620,--,0,0,0,0,--,--,0,--,--,0,0,
持有至到期投资(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,--,--,0,--,--,0,0,
长期股权投资(万元),219723,220032,220357,219808,216801,212666,181262,162979,161418,159104,155006,150139,148546,145852,144560,142002,132230,136503,134259,133142,130469,129765,124402,124288,99448,95467,92932,84009,81384,61889,53977,52621,45529,36944,32442,30894,29801,28422,29244,28532,28945,28292,28522,30582,38720,38629,35978,41065,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
投资性房地产(万元),688947,693830,698625,703349,655300,646320,650321,653551,429083,293567,276646,276956,211235,110882,88983,85125,83587,83984,83417,78827,61017,61833,62639,65106,65095,65814,66627,67807,63414,65975,62495,63136,52915,53456,54153,54751,55801,56900,58627,58900,55639,56221,54665,55187,38810,37494,36513,43334,
固定资产原值(万元),--,252464,--,249847,--,287256,--,281376,--,412187,--,364285,--,444615,--,380976,--,344125,--,342709,--,354835,--,354988,--,333445,--,327882,--,221670,--,216767,--,205107,0,199941,--,212093,--,209704,--,211164,--,205634,--,176466,--,167207,
累计折旧(万元),--,91696,--,85180,--,93201,--,86247,--,87095,--,78879,--,78770,--,71749,--,67877,--,62576,--,67332,--,61442,--,62054,--,56510,--,52227,--,51725,--,50074,0,51835,--,53865,--,50033,--,46627,--,43029,--,41429,--,36316,
固定资产净值(万元),--,160768,--,164667,--,194055,--,195129,--,325091,--,285406,--,365846,--,309227,--,276249,--,280133,--,287503,--,293546,--,271391,--,271372,--,169443,--,165042,--,155033,0,148106,--,158228,--,159671,--,164537,--,162604,--,135037,--,130890,
固定资产减值准备(万元),--,1366,--,1366,--,1366,--,1366,--,1366,--,1366,--,1366,--,1366,--,1366,--,1366,--,2085,--,1366,--,1367,--,1367,--,1396,--,1396,--,767,0,767,--,767,--,767,--,769,--,736,--,853,--,853,
固定资产(万元),189650,159403,161869,163301,190585,192689,195006,193763,243724,323726,279897,284040,295631,364480,300553,307861,273401,274883,276643,278767,283229,285418,286693,292180,268694,270024,266161,270005,238450,168047,163221,163646,152334,154266,167325,147338,156538,157461,157706,158904,162411,163768,163084,161868,134214,134185,137313,130037,
在建工程(万元),119525,114674,108734,99955,80474,85890,79611,92761,122605,161808,208024,191881,191214,216292,234579,211103,204300,172740,149893,131155,150676,106407,95173,81868,99694,79404,65958,52730,78332,127562,113514,91056,86787,72604,56621,70482,67606,60461,53086,46373,39129,32253,30429,13970,36276,27230,20442,15606,
工程物资(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,--,--,0,--,--,0,0,
固定资产清理(万元),--,32851,31189,31054,30071,28924,28479,28301,27972,27945,27747,27488,27143,26849,26502,25976,25525,27598,27355,27196,15623,15525,15175,14403,--,--,--,--,37,36,--,--,10,0,0,0,--,0,0,0,-2,-2,--,0,-2,-2,232,363,
生产性生物资产(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,3087,3227,3030,2956,2856,2935,2935,3005,2975,3008,2829,2938,3046,2827,2705,2717,2736,2740,2528,2321,2202,2060,2083,2056,2093,2247,2329,2340,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,--,--,0,--,--,0,0,
无形资产(万元),205294,216137,218039,219959,231958,215391,216745,209425,290347,292436,294227,295745,287288,304335,291451,289068,285235,219591,219795,204568,212511,213432,175224,167836,152815,153450,155625,156868,138755,120886,115542,116166,103404,104661,94549,92998,91391,92438,93163,93191,92146,89802,88768,91179,62128,58726,59008,59408,
开发支出(万元),--,--,--,--,0,--,--,--,79,137,--,--,93,92,102,92,83,77,64,60,--,58,58,45,17,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,--,--,0,--,--,0,0,
商誉(万元),910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,1168,1168,1168,1168,1137,1137,1069,1069,844,844,844,844,844,844,844,844,886,886,494,494,199,199,199,0,
长期待摊费用(万元),19620,19872,21672,21514,17924,20696,20564,20311,16460,15109,15294,14905,12186,10928,10478,9868,10427,9861,10136,9011,7106,6909,6747,6456,7491,6513,6724,2535,3102,2832,2617,2561,1652,1735,2915,2760,1098,1231,1394,1582,2167,2543,2604,2841,3773,4002,4543,3486,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
递延所得税资产(万元),4702,4677,5503,5076,5732,4909,4146,4429,6044,10932,11537,12444,11984,12022,12306,12313,13178,13212,13322,13069,11262,11096,10775,9654,8463,11870,11107,10455,9365,10747,8739,8661,5210,5250,5166,5166,3394,3395,4827,4827,3251,3251,3250,3251,2444,2444,2453,2230,
其他非流动资产(万元),18351,20010,18001,18218,18254,38065,35768,41804,40008,45299,28549,27702,19926,22699,24548,21323,21986,22962,24265,25173,21562,21951,50039,35845,104,131,155,184,243,272,300,329,425,431,416,445,474,503,532,560,589,618,647,676,--,--,0,2015,
非流动资产合计(万元),1495514,1513574,1522624,1522086,1484682,1477291,1446455,1443894,1369315,1364680,1325911,1309589,1230255,1237553,1156042,1125321,1068528,981946,956893,916885,897878,856875,831306,802003,706165,687158,669817,649112,617654,562972,525079,502903,452974,433770,418113,409017,409683,404394,401950,396034,387363,379693,374545,362103,318654,305153,299010,299885,
资产总计(万元),1886569,1849777,1916711,1884343,1789845,1812182,1747002,1724919,1685857,1681370,1645730,1613148,1522940,1469859,1433651,1380516,1298527,1282790,1226462,1222339,1203778,1128226,1106720,1061664,1054483,1023710,952646,946894,1055167,962859,885918,911276,748929,697968,741966,701100,636444,621916,660575,615461,658832,629216,529791,530322,447807,418127,421287,420144,
短期借款(万元),486603,449203,500003,454026,455500,453000,395988,377400,388730,428840,425950,425940,427990,300900,327830,277960,257050,338500,312680,326530,303780,246150,207900,329900,340700,326200,242550,232000,182930,165702,178482,176432,69870,55200,103950,91150,77150,79150,131400,100000,132500,53350,44150,53850,61532,32832,35623,42544,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
