报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),37839,44948,78876,66634,29076,221180,23598,24200,10135,12368,10506,12696,8437,8746,14475,15941,20419,9657,20916,26841,24566,37594,46257,24930,13931,12164,12762,18569,15568,26668,21971,34399,31454,29726,45229,9682,11019,8059,8479,3694,1449,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融资产(万元),20477,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收票据(万元),660,232,2174,3404,1209,2278,2126,796,2300,3260,2762,2303,1658,380,1709,460,1381,525,2629,4695,4256,1500,1056,4198,399,586,403,1525,859,145,69,185,528,183,467,98,198,55,967,494,162,
应收账款(万元),182598,173097,133167,87148,104972,90626,60081,64798,60264,49650,42843,46425,49435,53266,48768,50436,44806,48824,44373,44000,41029,38705,36173,24664,27434,25249,19280,18295,19440,20912,20540,18881,16408,18302,14036,9319,9646,8060,7418,8275,5972,
预付款项(万元),7202,3391,4943,9136,11268,8821,3245,1243,2225,727,1489,1168,1340,370,1455,1181,4953,10710,8854,4388,13288,2704,7384,2914,3372,4896,4810,3034,7550,7818,5259,5568,3237,3950,1750,1903,424,489,476,410,715,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收利息(万元),--,127,128,104,105,267,74,65,50,47,53,64,86,113,112,83,73,86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,48,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应收款(万元),12198,11041,11673,17033,12358,6115,3044,3511,3769,3556,789,838,951,801,870,685,1070,1476,1387,1119,1379,1473,2123,962,1180,1261,695,1126,574,581,981,653,1296,1182,975,686,1257,1139,437,129,612,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
存货(万元),22040,21411,17787,19616,23085,25120,25694,29746,28128,20131,23010,18233,15846,14636,20064,19786,18138,17389,17174,16427,24163,22927,24303,21571,22268,14191,15885,11539,14466,9852,9376,9151,11896,9830,10823,8216,7869,5072,6603,7838,4824,
