报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),46800,28054,19457,19342,22488,26337,30403,30248,33778,38986,44201,38608,23399,26392,24028,27855,36403,36181,49005,69953,57737,67904,74067,83115,91017,91408,92874,92503,109099,24250,17813,12610,15393,12441,17693,18121,22799,26367,24770,26253,27413,29024,30155,3485,6030,5579,2277,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
应收票据(万元),536,553,86,386,1132,298,687,1761,1040,751,1754,271,--,292,602,--,--,434,--,207,113,254,536,5,--,295,--,--,--,--,0,--,--,--,0,--,340,0,0,0,0,0,0,0,81,34,0,
应收账款(万元),3129,2480,4231,3671,4298,4553,4022,3551,3902,3711,3267,3924,5148,3849,4151,3788,3834,4094,3636,2923,3231,3434,3261,3817,3269,3915,4667,4567,3694,3735,3659,3043,3225,3910,2848,1870,2284,2178,2161,1651,2146,2668,2142,1563,1864,1374,871,
预付款项(万元),1097,1842,1414,931,1346,694,661,1046,516,470,474,343,179,4773,4335,3914,2451,5341,4409,3162,1725,5584,5086,4950,2619,7053,6913,6841,4987,6889,5997,9182,8251,13645,9367,6406,6367,7384,6875,6132,7455,6537,5090,3865,1786,1217,822,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
应收利息(万元),--,--,--,--,8,--,--,12,22,13,44,--,0,11,13,171,1726,215,164,--,--,693,693,--,--,--,--,--,--,--,0,--,--,--,0,5,0,0,0,0,0,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
其他应收款(万元),--,260,371,284,192,295,343,324,203,231,461,1022,1019,291,495,424,154,342,500,262,256,270,250,412,79,144,215,398,393,1582,2214,61,390,164,370,183,121,66,182,224,173,160,147,140,9,920,39,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
存货(万元),36546,34719,32531,32273,27345,23166,26216,28617,24630,28459,26060,22419,17835,18755,22464,25861,23695,22746,21014,19220,19830,24136,25191,24478,21647,25254,25610,24277,21355,21222,21969,20936,15877,16191,16326,17340,15528,15842,15094,15893,15744,16940,17044,14126,13528,6865,6209,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
其他流动资产(万元),3853,3757,3600,3451,2670,2673,2544,2708,3078,3103,3278,2748,2819,2644,22749,27780,32689,30000,30000,30000,--,--,--,--,--,--,--,--,--,--,0,1,42,120,63,0,1,1,1,0,0,0,5,8,0,1,0,
流动资产合计(万元),93365,71664,61690,60338,59480,58015,64877,68265,67169,75725,79541,69334,50398,57007,78837,89794,100952,99353,108729,125726,82893,102273,109083,116777,118632,128069,130279,128586,139527,57678,51653,45834,43178,46471,46667,43924,47441,51839,49083,50154,52931,55329,54584,23187,23298,15989,10218,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
长期股权投资(万元),14745,14188,14083,14608,15147,14707,15191,17763,18613,19965,19940,19800,20618,22003,22544,23099,21327,19948,12539,12597,10250,10132,5235,2153,2201,1310,884,900,--,--,0,800,800,1300,1300,500,500,0,0,0,0,500,500,500,500,500,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,
固定资产原值(万元),204578,--,196520,--,179252,--,164022,--,151872,--,133082,--,131221,--,119816,--,119114,--,99585,--,98303,--,94582,--,94220,--,84190,--,82266,--,71801,--,68729,--,55963,--,55520,0,43977,0,43095,0,40405,--,39783,26949,--,
累计折旧(万元),72429,--,66975,--,61861,--,59953,--,54937,--,50361,--,47087,--,43419,--,39570,--,36384,--,33277,--,30363,--,27561,--,24853,--,22299,--,19663,--,17417,--,15679,--,13814,0,12471,0,11110,0,9998,--,9134,8041,--,
固定资产净值(万元),132149,--,129544,--,117390,--,104069,--,96934,--,82721,--,84134,--,76397,--,79544,--,63201,--,65026,--,64219,--,66659,--,59337,--,59967,--,52138,--,51312,--,40284,--,41707,0,31506,0,31984,0,30407,--,30649,18909,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,0,0,0,--,0,0,--,
固定资产(万元),132149,127704,129544,125434,117390,101711,104069,99622,96934,81362,82721,82553,84134,74728,76397,78057,79544,63371,63201,63803,65026,63954,64219,65734,66659,59565,59337,58840,59967,51455,52138,50845,51312,39678,40284,41045,41707,38280,31506,32071,31984,30148,30407,30470,30649,18909,18727,
