报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),84095,145116,171897,216527,27473,23494,25498,20578,65422,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,551,--,100,510,--,--,--,
应收账款(万元),70390,56293,29201,29428,24152,16394,10845,7993,3405,
预付款项(万元),5396,7001,4640,4258,4789,2997,2669,1629,2452,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),2205,2081,1295,953,1717,1329,2005,3582,4597,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),17490,18332,15600,12119,11514,11357,8015,9635,5432,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),42886,33289,23987,22762,20378,11778,6048,2535,0,
流动资产合计(万元),222463,262112,247172,286045,90123,67860,55080,45953,81308,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),600,600,600,600,600,600,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),4012,4012,3957,3957,2013,2040,921,717,813,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1425,1436,--,--,--,--,--,--,--,
固定资产原值(万元),--,409263,--,346729,322177,309674,263061,228568,207440,
累计折旧(万元),--,127114,--,117018,107709,100031,82163,65161,48981,
固定资产净值(万元),--,282149,--,229711,214468,209643,180898,163407,158459,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),300333,282149,235584,229711,214468,209643,180898,163407,158459,
在建工程(万元),85040,61044,65315,61581,29858,18740,25788,28874,15001,
工程物资(万元),48262,40931,23929,17888,18999,9456,7333,5957,8828,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),5451,5036,5156,5347,4839,4719,3644,3000,2334,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),76836,66855,53101,52978,46684,44589,43294,48702,50770,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),41,36,1,1,0,0,--,--,--,
其他非流动资产(万元),3036,2138,3170,2768,2757,1621,75,75,--,
非流动资产合计(万元),525036,464235,390813,374831,320218,291408,261952,250732,236205,
资产总计(万元),747499,726348,637985,660876,410341,359267,317033,296685,317513,
短期借款(万元),--,--,--,20000,7000,--,--,7000,20000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),175241,158318,90314,89461,74846,58334,47247,48789,42207,
预收账款(万元),78525,81069,86455,84387,91668,93275,95965,84086,64188,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),15657,14023,8185,20372,9139,14241,10739,8114,6167,
