报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),156716,123950,73356,61291,49790,38817,40281,32104,24991,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),880,--,40,--,--,55,--,--,--,
应收账款(万元),17283,5957,6347,5667,4775,4275,4784,3305,4121,
预付款项(万元),454,271,164,154,131,1049,428,476,102,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),1205,1085,1277,971,678,1073,970,767,794,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),13308,14044,11712,10404,7567,12650,8334,7368,5263,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),20754,1340,575,--,--,--,--,--,--,
流动资产合计(万元),210600,146647,93472,78488,62940,57919,54797,44020,35270,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),400,400,400,100,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),267,165,78,280,274,137,287,305,317,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1436,1451,1481,1542,1602,1633,1663,1723,1776,
固定资产原值(万元),--,50710,50118,46436,43668,43729,--,--,--,
累计折旧(万元),--,25126,23735,22041,20099,19875,--,--,--,
固定资产净值(万元),--,25584,26383,24395,23568,23854,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),26091,25584,26383,24395,23568,23854,24244,22641,16849,
在建工程(万元),2518,1790,1233,1096,254,249,222,924,4635,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),2271,2297,2333,2400,2492,2558,2518,2599,2733,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),5007,5606,6243,6101,4310,5148,6001,4622,5029,
