报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),28690,29658,40081,14257,9020,13612,17870,11609,12671,9611,6944,1963,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),2955,4125,1435,4170,3144,937,4498,1766,2322,2214,1387,380,
应收账款(万元),21384,19479,15825,9223,13619,12582,6058,10683,6610,5038,5255,5470,
预付款项(万元),1566,779,1177,522,613,799,311,166,295,449,133,1258,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),745,539,749,403,328,194,126,313,162,157,35,92,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),15873,14575,15582,15703,13558,11570,11194,9466,10797,6707,6306,4723,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),167,155,133,91,--,--,--,--,--,--,--,--,
流动资产合计(万元),71380,69309,74982,44368,40282,39694,40057,34003,32857,24177,20061,13886,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
