报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),23108,3464,691,1318,4741,2238,1230,191,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),10969,7097,2893,2028,1234,1993,468,304,
应收账款(万元),14721,13521,10465,6921,5429,5472,4498,2559,
预付款项(万元),245,245,286,262,141,307,161,145,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),532,382,183,177,317,348,304,80,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),3359,4237,5314,5055,4472,4230,1949,1581,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,3040,70,
流动资产合计(万元),52934,28945,19831,15761,16334,14588,11650,4931,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),275,251,176,97,28,29,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,21812,20017,5553,--,3029,--,--,
累计折旧(万元),--,1958,1228,908,--,533,--,--,
固定资产净值(万元),--,19855,18789,4645,--,2495,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),19761,19855,18789,4645,3354,2495,1289,1130,
在建工程(万元),1457,280,942,7752,3913,1225,302,--,
工程物资(万元),224,9,10,10,120,61,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),1591,1601,1616,1650,1667,1680,1718,1755,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),177,204,7,4,97,186,--,37,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),209,209,183,195,171,154,120,30,
其他非流动资产(万元),701,614,259,1569,1053,267,196,--,
非流动资产合计(万元),24396,23023,21981,15921,10403,6098,3625,2953,
资产总计(万元),77330,51968,41812,31682,26736,20686,15275,7884,
短期借款(万元),9470,7070,4050,4637,5000,1500,1300,500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),121,121,212,--,--,--,--,--,
应付账款(万元),5947,5017,6177,4010,2820,1779,618,307,
预收账款(万元),494,162,7,22,31,44,17,11,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),498,481,386,324,187,236,172,127,
应交税费(万元),955,784,278,347,196,233,441,85,
应付利息(万元),13,13,15,5,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,100,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),10,13,12,238,553,226,3,139,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1300,1600,1000,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),18809,15261,12136,9582,8787,4018,2650,1169,
长期借款(万元),7940,7940,6000,2500,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),1400,1400,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),141,143,146,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),9481,9483,6146,2500,0,0,0,0,
负债合计(万元),28289,24744,18282,12082,8787,4018,2650,1169,
实收资本(或股本)(万元),8240,6180,6180,6180,6180,6180,3371,3000,
资本公积(万元),23928,7323,7323,7323,7323,7323,4822,1560,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),1036,1036,1036,639,331,331,482,217,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),15837,12685,8991,5458,4116,2834,3934,1712,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),49040,27224,23530,19600,17949,16668,12609,6490,
少数股东权益(万元),--,--,--,--,--,--,16,225,
所有者权益(或股东权益)合计(万元),49040,27224,23530,19600,17949,16668,12625,6715,
负债和所有者权益(或股东权益)总计(万元),77330,51968,41812,31682,26736,20686,15275,7884,		
  
