报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),45530,60727,58475,49820,52473,75064,82013,80941,89051,96043,83687,85085,86125,106325,95914,94402,90593,94844,94960,100164,102977,104375,100920,104215,113231,118408,115871,118578,124933,120113,122738,123334,125889,8578,5098,5562,3799,1997,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,9,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收票据(万元),2166,9301,197,89,166,87,35,--,58,--,--,--,--,35,--,79,13,--,--,--,108,31,116,116,--,--,86,--,--,--,--,0,--,2795,2795,56,0,0,
应收账款(万元),56646,51201,69515,58536,53403,48248,54925,55025,52298,50404,50043,46170,36852,35433,23337,22262,24495,22587,22499,22607,23120,23218,26312,25726,22555,19445,20285,20140,20067,19535,14898,11073,8479,7163,7411,5591,3420,2316,
预付款项(万元),15601,7956,6758,22470,22219,1021,4258,1672,1267,801,1113,1148,1094,1124,615,746,858,676,664,883,618,544,995,768,586,670,736,452,682,330,527,309,467,1061,1733,554,529,455,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
