报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),433473,452777,530756,551943,494701,516469,530337,632464,1028389,64050,75350,95258,56424,73921,102672,120853,34610,47194,68666,98188,53096,91039,82500,98597,24076,22941,31684,70015,28780,37769,23843,41964,29626,16393,23194,42403,21416,24578,16053,24516,15714,10903,35621,54900,47357,49287,52361,16221,
结算备付金(万元),165243,180269,172502,158290,166748,184055,182410,193046,210906,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,--,--,0,--,0,
交易性金融资产(万元),1064744,1003582,939284,927334,775989,686594,550038,120579,68214,2,--,--,--,27,11,0,9006,9670,11857,3542,--,--,--,--,--,3,43,34,28,26,22951,20593,92,103,120,115,1419,1491,1861,1641,2596,2850,4243,7205,6773,1565,45,86,
衍生金融资产(万元),368,2397,1964,--,--,--,407,249,53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,--,--,--,--,0,
应收票据(万元),1368,1174,1249,2150,3070,1232,1600,1527,4095,4230,1888,1556,972,2078,2167,1102,319,143,175,174,392,39,51,216,135,562,222,443,80,472,100,0,97,83,60,125,6,150,500,68,242,246,289,302,503,446,200,44,
应收账款(万元),34478,33345,27209,20680,16396,17635,5372,18229,7729,7932,4689,5649,7484,8409,7453,8570,7849,5076,5304,6109,4351,3729,4456,4673,3342,2117,3127,2899,3269,3675,3917,2551,2611,3330,4356,6062,3846,3760,3446,2814,2380,2061,3363,2667,2614,2672,3974,4589,
预付款项(万元),14131,13604,8457,7384,12414,6884,7166,3459,9606,3331,3981,4408,7239,5983,5578,6418,19000,12516,9695,8644,8054,15243,13083,10301,27002,19562,21251,23870,25927,16583,21425,16969,14024,9974,12262,16077,15657,11701,10995,14938,11801,39890,12754,5902,5283,3840,5181,4373,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,--,--,0,--,0,
应收利息(万元),44722,51653,50370,48437,47266,43114,32734,12434,12111,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,1,0,0,--,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5351,4088,4088,4088,3161,1607,1607,1607,1607,689,814,814,431,431,431,431,1081,140,140,--,0,0,--,--,0,0,0,
其他应收款(万元),--,10418,10449,10096,10051,9481,8645,8318,4495,1466,1673,1449,1840,2457,2855,2929,4542,4774,4688,2002,6434,5762,6004,6051,5084,2541,3440,3693,2585,2407,2646,2070,1274,5829,735,770,1646,1153,1141,1119,1914,1066,821,1987,1831,2164,2306,2751,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,--,--,--,--,0,
