报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),62394,48158,75756,132355,138582,204904,216041,55197,65321,157138,172993,118009,131121,151620,163462,128500,118340,144027,154231,122493,135445,40339,40668,28630,35673,38213,56034,37541,4092,4485,5142,4329,4678,4472,3276,4330,3790,2412,3336,4129,3466,3348,3357,5126,3981,3625,4682,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0,0,0,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0,0,0,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,0,0,0,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0,0,0,0,0,--,--,
应收票据(万元),--,--,--,--,--,--,9081,4788,10728,16423,12612,1618,2738,10570,12591,6132,5317,4175,1143,1213,329,77,550,383,411,544,529,--,61,56,--,92,93,152,179,195,151,72,293,241,334,278,247,420,281,149,145,
应收账款(万元),13979,10305,15230,7967,5645,4561,29727,39654,37789,32124,31311,40868,38448,32469,30849,42237,39793,31327,29287,40748,34793,22853,18499,32568,28245,19155,13887,31513,8968,6850,6108,8905,6732,7394,6250,5750,6121,6930,7458,8889,9084,9992,9017,8527,8227,8866,9398,
预付款项(万元),6321,6796,6711,8685,7995,3188,9200,9235,6394,7683,8256,5092,6671,4701,3509,5254,4927,5286,3830,4867,4591,53742,52380,53168,52934,8211,2709,1920,47,51,79,58,55,70,53,197,260,198,208,279,240,123,187,163,171,1056,117,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0,0,0,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0,0,0,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0,0,0,0,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0,0,0,0,0,--,--,
应收股利(万元),--,--,--,--,--,10506,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,0,--,0,--,0,0,--,0,0,0,0,0,0,--,--,
其他应收款(万元),3589,4842,9847,5848,4025,2196,2659,3066,1983,8606,7595,8398,9324,7695,6405,6436,5364,4737,4084,1827,1623,1107,1331,1271,1949,1169,978,1993,44,45,53,63,61,54,61,77,123,141,57,128,117,154,62,82,153,200,80,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0,0,0,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0,0,0,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0,0,0,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0,0,0,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0,0,0,0,0,--,--,
存货(万元),689,657,439,615,590,482,5269,5736,5610,5673,5377,5149,5269,6680,5312,4683,5420,5510,5062,4513,4153,3914,3767,4318,5045,5798,5405,5747,4875,5491,3693,3302,3356,3824,2660,3690,3733,4909,3383,6113,6060,6397,5447,6486,5625,4769,4079,
