报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),32504,29970,33302,38904,31891,36821,45605,10472,7109,5689,2511,3059,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),6279,10129,10337,9965,8914,6685,6517,10861,2073,484,1029,--,
应收账款(万元),29109,25880,18364,16507,21694,16158,15172,10802,10884,6762,6192,4070,
预付款项(万元),1266,1218,1364,1034,1584,1036,1215,370,300,172,1638,133,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2443,3282,1897,1710,3257,2525,1801,1442,5706,3659,1678,1147,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),8877,7944,8989,7137,7286,7169,6918,6303,6423,5428,3513,3339,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),414,305,186,84,3007,4401,--,7,--,--,--,100,
流动资产合计(万元),80892,78727,74437,75341,77633,74795,77227,40256,32494,22194,16562,11847,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,90,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,2618,--,2437,--,2181,--,2079,1986,--,--,--,
累计折旧(万元),--,1660,--,1503,--,1361,--,1204,889,--,--,--,
固定资产净值(万元),--,957,--,934,--,820,--,874,1096,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),1216,957,959,934,936,820,829,874,1096,970,811,568,
在建工程(万元),18804,14442,11708,9384,7056,6155,5875,5509,909,156,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6396,6423,6469,6421,6466,6490,6521,6563,6701,7496,240,16,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),509,452,438,379,303,318,333,348,408,357,231,167,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),753,609,713,667,629,608,442,362,355,260,--,--,
其他非流动资产(万元),1713,1678,1629,1526,1459,1424,907,871,89,45,36,--,
非流动资产合计(万元),29390,24561,21916,19310,16850,15815,14906,14527,9559,9284,1318,841,
资产总计(万元),110283,103288,96353,94651,94483,90610,92133,54783,42052,31478,17880,12689,
短期借款(万元),--,--,--,--,--,0,1940,3735,2500,3500,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),528,240,318,444,506,447,376,462,170,--,291,285,
应付账款(万元),1882,4093,2664,1572,1882,1784,2279,1009,1144,519,282,252,
预收账款(万元),60,36,153,242,140,295,309,220,243,53,25,30,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1190,1168,554,1813,786,773,338,1115,913,480,372,333,
应交税费(万元),771,2266,965,1166,2760,769,1074,1257,1551,660,355,284,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),320,237,234,169,439,118,552,488,82,90,68,64,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),200,200,200,200,200,200,200,200,200,200,200,200,
流动负债合计(万元),4951,8239,5089,5606,6713,4387,7067,8485,6803,5502,1593,1447,
长期借款(万元),--,--,--,--,--,0,2000,5000,3000,3000,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,754,--,--,--,--,--,--,--,
专项应付款(万元),754,877,877,754,--,754,754,754,794,40,40,262,
预计非流动负债(万元),1733,1657,1469,1347,1468,1293,1150,1150,957,656,506,280,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2487,2534,2346,2101,2222,2047,3904,6904,4751,3696,546,542,
负债合计(万元),7438,10774,7435,7707,8935,6434,10971,15389,11554,9198,2139,1989,
实收资本(或股本)(万元),27040,26700,26700,26700,26700,13350,13350,10000,10000,10000,10000,958,
资本公积(万元),28581,23075,23075,23075,23075,36425,36425,351,351,351,351,530,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6223,6223,6223,6223,4523,5422,4523,4523,3200,1979,953,1371,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),41000,36516,32920,30946,31250,28979,26864,24520,16948,9950,4437,7840,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),102844,92514,88918,86944,85548,84176,81162,39394,30498,22280,15741,10699,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),102844,92514,88918,86944,85548,84176,81162,39394,30498,22280,15741,10699,
负债和所有者权益(或股东权益)总计(万元),110283,103288,96353,94651,94483,90610,92133,54783,42052,31478,17880,12689,		
  
