报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),642404,1021691,729352,865460,927899,1055121,411824,377710,480575,569640,480529,401051,483632,626072,560269,531492,517512,321150,396531,466869,267868,264981,258392,215066,336548,303404,320979,437594,790795,845155,330726,344186,427669,422621,321003,269156,231831,193012,18536,15640,10669,13645,12359,10395,7904,14274,6181,7885,10635,10492,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,100,100,--,0,--,--,--,--,--,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,--,
应收票据(万元),153207,119355,260589,369080,218441,233610,370403,183513,156791,181900,94628,69196,52919,80027,77491,74822,67030,153627,125541,140470,165297,243272,202223,152952,124274,135503,128384,138428,170819,153383,210108,158269,177600,143982,156944,80163,59309,87021,370,967,1246,2356,1895,2698,2592,4093,4425,10,600,451,
应收账款(万元),322579,296482,350002,355748,333979,327693,537541,541824,570508,534107,639764,658200,692422,660582,709127,710610,769872,615267,889908,920051,809361,746441,1125143,1192348,1228051,962149,839459,647423,524386,406841,428935,333198,205976,196829,353803,409185,212169,173690,51795,52634,50266,55098,47822,46671,45297,50512,28843,26730,28368,29445,
预付款项(万元),357300,243700,307299,346930,408932,286146,457614,436625,418336,414341,615829,631275,624008,612296,708793,631831,653403,621300,896548,735291,721663,743017,904553,836471,772038,748494,797884,838431,795130,628705,714302,626750,473909,441235,372940,343141,309910,349007,2178,1490,1296,1428,10671,8540,6420,3837,9591,12878,10877,8347,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),298,588,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,137,32,--,--,--,54,--,--,115,157,--,--,0,24,24,--,0,--,--,--,--,--,0,--,0,0,0,
其他应收款(万元),--,--,89635,83576,112740,88417,176056,187985,184150,184033,442361,410666,428923,412913,529512,526655,518854,493754,131145,127713,96979,101284,119703,102827,122413,117294,137071,64655,101360,82789,156706,103112,98554,76684,117985,152775,135530,30031,1903,1390,1529,1194,1636,1643,1459,1229,1367,1238,982,1071,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
存货(万元),181724,166399,161466,162416,165537,171064,166836,180758,190319,207623,262838,258946,269410,273174,334187,354481,319849,311445,601532,588563,451652,420555,373944,381658,401879,452493,436678,385799,365251,389551,303999,247057,233184,223880,237125,173205,133909,82583,71923,63977,73289,71192,68945,59614,61997,71818,96419,88124,110876,102703,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
其他流动资产(万元),212305,209850,13746,11289,7947,9914,9766,11319,8232,13077,9219,12860,17857,18171,15157,17999,14476,20172,--,--,--,--,154,154,154,319,1144,1144,990,990,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
流动资产合计(万元),1939288,2122571,1912089,2194498,2175476,2171966,2130040,1919735,2008911,2104722,2545168,2442194,2569171,2683234,2934536,2847890,2860996,2536716,3041204,2978956,2512821,2519550,2984114,2881613,2985388,2719655,2661598,2513475,2748785,2507414,2144776,1812686,1617049,1505231,1559800,1427623,1082782,915467,146705,136097,138295,144913,143329,129562,125669,145763,146825,136865,162338,152508,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
可供出售金融资产(万元),39860,39860,39860,39860,40660,40660,41760,41760,41760,41760,11066,11066,11066,11466,11066,11066,11066,11066,8776,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
长期应收款(万元),8960,8960,8960,10160,10160,10160,7060,7060,7060,7060,7060,7060,7060,5700,4500,4500,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
长期股权投资(万元),13887,5887,969,969,969,969,1010,1010,1010,1010,1475,1509,1509,1509,1796,1796,1796,1796,4419,13195,12935,12935,12991,13007,14717,12207,29999,18212,14500,12300,12856,8952,8952,9645,10112,9751,17751,9348,--,0,--,--,--,--,--,0,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,--,
投资性房地产(万元),2087,2087,--,--,--,--,118,118,118,118,118,118,118,118,118,118,118,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
固定资产原值(万元),--,1850174,--,1603282,--,1596091,--,1445599,--,1429765,--,1375315,--,1372856,--,1215337,--,1211439,--,1136657,--,1103738,--,861683,--,841488,--,759990,--,653853,--,274462,--,231513,--,191767,--,184622,--,37913,--,38529,--,37339,--,37120,--,37867,--,34007,
累计折旧(万元),--,487045,--,438918,--,415759,--,396880,--,374715,--,365141,--,344350,--,321540,--,301844,--,264780,--,238497,--,200498,--,177906,--,146167,--,107493,--,85954,--,70133,--,61505,--,56946,--,17579,--,16676,--,15544,--,14041,--,12603,--,11103,
固定资产净值(万元),--,1363128,--,1164364,--,1180332,--,1048719,--,1055050,--,1010173,--,1028506,--,893797,--,909595,--,871877,--,865242,--,661185,--,663582,--,613823,--,546360,--,188508,--,161379,--,130262,--,127675,--,20334,--,21853,--,21795,--,23078,--,25264,--,22904,
固定资产减值准备(万元),--,33915,--,1976,--,1976,--,1976,--,1976,--,1992,--,1992,--,1907,--,1907,--,95,--,95,--,95,--,95,--,105,--,105,--,105,--,105,--,107,--,155,--,85,--,85,--,85,--,85,--,85,--,85,
固定资产(万元),--,1329214,1218669,1162388,1171417,1178356,1035461,1046743,1045054,1053074,999717,1008181,1018294,1026514,904366,891890,902345,907688,877141,871782,871691,865147,657461,661090,662409,663487,617356,613718,540310,546255,194018,188403,166328,161275,131496,130155,126648,127520,19887,20249,20984,21768,21209,21710,22242,22993,25399,25179,22121,22819,
