报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),82865,120640,85938,89952,97244,107141,115898,89454,93521,123288,105779,23750,36404,40568,31891,27843,44714,48340,18512,26207,30795,47542,41928,22145,23958,32051,20104,21901,25160,36375,31027,32517,35957,45876,5238,8741,8073,7189,1518,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收票据(万元),1703,1605,1706,3734,3159,2163,556,364,129,496,101,219,786,899,61,145,284,402,93,264,55,--,37,--,37,--,25,--,--,--,--,0,--,0,2,7,32,0,0,
应收账款(万元),111337,103178,118494,144549,128028,126883,146667,145075,126831,125767,141081,148673,126605,131769,105755,96406,82574,60427,48006,52704,44989,45060,45095,40126,31309,31741,25607,24273,24302,23462,20279,22907,19401,17396,9090,11850,5785,3141,755,
预付款项(万元),19684,21655,14171,11211,10588,10351,13813,11284,7547,11361,10691,13189,10189,11721,12265,16036,16759,12723,17890,15069,20845,15578,17858,15147,15841,13647,11284,10516,11765,7689,9484,4735,4554,2893,3916,1822,2486,1286,1063,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
