报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2008-06-30,2007-12-31,2007-06-30,
货币资金(万元),1020323,1054013,1102012,1049943,1202156,1368125,1457055,1458701,1375975,1562215,1924770,1983511,3002853,2658210,1596070,753470,1001408,606156,558665,557256,581736,645523,667090,743846,777484,791681,718960,718380,876350,967428,951211,1005607,620613,621671,799316,902685,
结算备付金(万元),246015,269467,300037,265068,252544,313642,321424,430228,299997,281120,284039,468411,218804,370878,315198,569249,79361,54985,80468,52306,59807,50681,67115,35209,31153,38405,32263,30812,30188,53870,39507,316724,33245,58438,218926,284852,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),2718287,2138835,2183871,2052856,2055036,1888825,1626267,1528836,1546873,1328007,1085272,925867,719690,657740,359396,310030,265937,191988,204591,241601,254566,244939,240273,90608,87852,61443,45668,58178,48152,35182,6390,26398,68015,--,2110,--,
衍生金融资产(万元),351,1068,52,82,438,1574,701,221,271,19,471,7,2130,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),58490,53208,63498,64711,6101,20174,41713,48515,18776,32635,18137,78686,9680,22368,3053,6498,1110,691,944,500,--,--,--,--,258,238,161,--,312,--,140,--,--,717,--,23631,
预付款项(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3741,3273,3227,--,1154,--,2800,--,--,947,--,--,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
