报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),36,72,108,144,11,20,28,31,18,44,71,98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),22,14,418,668,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),701422,693966,702444,676406,705137,674999,731709,736617,751494,756181,693327,621587,642607,670761,694800,675458,696195,699968,694101,622995,606620,556872,538902,500399,450480,438518,383923,392423,336715,308581,333745,330383,330011,297920,292050,260048,282926,281946,290774,258109,289158,266424,250073,237766,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2594,2594,2594,2594,2594,2594,2594,2594,2594,2594,2230,2230,2230,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
长期股权投资(万元),588,663,734,826,924,1018,1107,1182,1269,1371,1473,1557,1776,3918,3961,4006,3598,3583,3587,3581,3371,3480,3593,3776,2918,2980,2988,2929,2938,2876,2641,2513,2377,2289,2244,2223,2174,2082,1989,1886,1830,1752,1682,1611,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),319,322,326,329,--,--,--,--,--,--,--,--,--,--,--,--,0,724,756,788,820,852,885,918,951,985,1013,1046,1079,1113,1146,1179,1159,1191,1223,1255,--,--,--,--,--,--,0,--,
固定资产原值(万元),--,703077,--,702678,--,695880,--,695159,--,617686,--,616336,--,601827,--,599959,--,437202,--,436502,--,431502,--,430978,--,418207,--,420379,--,398814,--,396461,--,383243,--,381237,--,374622,--,372043,--,368752,--,368836,
累计折旧(万元),--,356399,--,348419,--,343619,--,335428,--,338773,--,330847,--,321538,--,307561,--,297434,--,284998,--,272893,--,260424,--,249363,--,240176,--,229252,--,217524,--,206342,--,195220,--,184418,--,173122,--,161566,--,150753,
固定资产净值(万元),--,346679,--,354260,--,352261,--,359731,--,278913,--,285489,--,280289,--,292398,--,139768,--,151504,--,158609,--,170554,--,168844,--,180204,--,169562,--,178937,--,176902,--,186017,--,190204,--,198921,--,207186,--,218083,
固定资产减值准备(万元),--,2656,--,2656,--,2656,--,2656,--,2754,--,2754,--,2760,--,2760,--,2789,--,2789,--,2804,--,2804,--,2804,--,2834,--,2841,--,2841,--,2841,--,2841,--,3884,--,3884,--,3884,--,3886,
固定资产(万元),339671,344023,347885,351604,345774,349605,353273,357075,272895,276159,279687,282735,271614,277529,282035,289638,131670,136979,142539,148716,149794,155805,161198,167751,159928,166041,171273,177370,161012,166721,170440,176096,168697,174061,177721,183176,181184,186320,189324,195037,197304,203302,209285,214197,
在建工程(万元),124774,114243,108002,110246,112313,111271,97403,106068,169333,173022,163796,163893,132364,100780,92687,83549,176526,138837,132554,130095,109243,113903,106580,102071,95455,80608,67567,58785,25053,20348,19471,17410,20624,17274,16524,14678,20701,17577,12700,11287,5348,3984,3913,2813,
工程物资(万元),1621,15,744,70,325,152,8835,145,2940,15,4097,172,287,715,2078,291,755,276,2257,335,9778,2399,12,2921,583,867,188,1351,40687,40752,10189,8231,10405,4168,4138,4649,5139,4924,5362,3216,503,197,197,197,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),86259,86897,87536,88175,88816,89456,90097,90738,91379,92025,88943,89576,90175,90829,91635,92061,92692,93323,93953,94584,95200,95832,343,335,350,366,382,365,355,360,359,345,351,357,353,359,228,158,163,165,148,151,120,122,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1161,1257,1354,1451,1590,1716,1843,1975,860,945,1030,1115,1289,1426,1563,1700,1144,1280,1496,1751,1218,1434,1650,1866,1916,2137,2358,2580,2256,2472,2687,2903,2526,2714,2901,3088,352,386,420,455,486,519,570,592,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3349,3349,3307,3307,3264,3264,3115,3115,2737,2737,2396,2396,2536,2536,4167,4167,3700,3700,4881,4881,4806,4806,4565,4565,3982,3982,3842,3842,3584,3584,3584,3584,3659,3659,3659,3659,3536,3536,3539,3539,4566,4566,4511,4507,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),560336,553363,552482,558602,555599,559077,558267,562891,544008,548867,543652,543674,502272,477733,478126,475410,410085,378702,382024,384731,374231,378511,278825,284202,266085,257966,249611,248268,236965,238226,210518,212261,209796,205713,208763,213088,213314,214984,213499,215586,210186,214471,220278,224039,
资产总计(万元),1261758,1247330,1254926,1235008,1260736,1234076,1289976,1299509,1295502,1305048,1236980,1165261,1144879,1148494,1172926,1150868,1106280,1078670,1076124,1007727,980851,935383,817727,784601,716565,696484,633534,640692,573680,546806,544263,542643,539808,503633,500813,473136,496240,496930,504273,473695,499344,480895,470351,461806,
短期借款(万元),478803,480008,509843,487869,482695,389172,342940,340581,287223,258884,261703,282958,346708,314049,319159,332583,337021,298402,277712,273455,249948,272115,242231,248500,240983,225400,242277,247870,185354,190339,221339,210639,211347,145378,140378,141378,140997,140815,140915,138815,121438,108438,120938,118338,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),342494,339719,327123,329015,338424,426734,527471,552366,604199,624069,569290,479370,420632,505077,518087,481500,444296,449400,390000,357500,310600,276500,245350,225100,162086,151600,87635,109970,93820,91900,75570,83300,70600,111459,93809,73250,58300,66250,75850,67760,78660,63120,35720,45740,
应付账款(万元),97827,102007,104228,97816,117423,91518,100395,92252,118488,117059,112914,121098,88304,86479,89788,93407,92340,97183,119950,93382,91011,82034,89931,70453,80992,96147,74440,58414,80511,53714,60893,62923,77373,54319,79545,73892,101816,89981,94589,71476,91957,96082,91290,78282,
预收账款(万元),9786,6364,6729,10336,6811,6615,8320,7548,8514,8213,6602,6891,8573,8231,9013,7854,8398,10313,13035,9624,16336,11081,15446,14705,11440,11231,15274,14075,12619,9393,12259,10078,13422,17699,13565,10362,17704,16464,14446,13242,14796,13806,17058,15138,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1517,1438,664,363,1448,1062,540,284,704,751,666,289,2827,1773,1213,285,2375,1389,1024,277,1986,2109,1101,266,1339,1144,817,292,2097,1255,475,320,92,588,166,716,1060,928,229,536,1066,671,598,1475,
应交税费(万元),288,521,4139,4113,2792,6187,3004,1433,2073,2252,1709,1188,3171,1240,2685,1012,1065,491,3748,585,-245,743,1019,836,1742,-1583,934,2222,153,270,-1902,-3767,-410,380,662,-356,2159,1841,1033,-103,1060,873,1847,-138,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,2600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),26882,29584,44142,47073,46979,48565,47126,46190,19032,33498,28102,20775,22251,19004,19569,21412,18615,18740,65486,68246,104414,83357,15888,18446,12446,13023,13295,13533,9297,11106,7901,11910,4038,10963,10553,12156,9900,10243,7900,10705,4966,7371,12982,13695,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,5043,8376,11709,3685,7018,10703,14038,5803,8716,11900,15233,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,3400,10400,10400,13000,16387,21387,21387,21387,
其他流动负债(万元),40,40,67,149,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),957638,964724,1005310,988444,1000256,976871,1040499,1054693,1046036,1056042,992887,927803,892464,935853,959514,938052,904109,875919,870955,803068,774050,727939,610966,578307,511028,496963,434671,446376,383852,357976,376535,375403,376461,340786,338677,311397,335337,336922,345360,315431,330330,311748,301819,293915,
长期借款(万元),65828,45828,15828,15828,17533,17533,13547,13547,8517,8517,13203,13203,17888,17888,22006,22006,26053,26053,28963,28963,31521,31521,31521,31521,31521,27521,27521,23521,20421,20421,--,0,--,0,--,--,--,--,--,--,12187,13000,13000,13000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),3000,3000,3000,3000,13005,13005,10005,10005,21517,21517,21517,21517,40000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,20,--,
长期递延收益(万元),--,--,--,29067,--,28722,--,29168,--,33467,--,27715,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,224,224,224,220,
其他非流动负债(万元),22736,29150,28973,--,29195,--,28929,--,28588,--,28275,--,21938,21938,19444,19444,5486,5486,5608,5608,5768,5768,5695,5695,5560,4195,4280,4280,4240,3840,3840,3840,1200,1200,1000,1000,1000,1000,1000,1000,--,--,--,--,
非流动负债合计(万元),91731,78145,47967,48062,59900,59427,52648,52887,58789,63668,63162,62602,79993,39993,41617,41617,31705,31705,34738,34738,37456,37456,37383,37383,37248,31883,31968,27968,24828,24428,4007,4007,1367,1367,1167,1167,1167,1167,1167,1167,12411,13224,13244,13220,
负债合计(万元),1049369,1042868,1053277,1036506,1060156,1036298,1093147,1107580,1104825,1119709,1056049,990406,972457,975846,1001130,979669,935814,907624,905693,837806,811506,765395,648348,615689,548276,528845,466639,474343,408679,382404,380542,379410,377828,342152,339844,312564,336504,338088,346527,316598,342741,324972,315064,307136,
实收资本(或股本)(万元),130000,130000,130000,130000,130000,130000,130000,130000,130000,130000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,
资本公积(万元),23397,16257,16257,16257,16257,16257,16257,16257,16257,16257,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73457,73412,73412,73412,73404,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),11105,11105,11105,11105,9962,9962,9962,9962,7904,7904,7904,7904,7393,7393,7393,7393,7083,7083,7083,7083,6828,6828,6828,6828,6552,6552,6552,6552,6254,6254,6254,6254,5921,5921,5921,5921,5640,5640,5640,5640,5439,5439,5439,5472,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),47887,47099,44286,41140,44361,41559,40609,35709,36515,31178,47569,41494,39571,39797,38945,38349,37926,38505,37891,37380,37059,37702,37093,36626,36280,35629,34886,34339,33289,32691,32010,31522,30601,30102,29590,29194,28638,27744,26648,25999,25752,25072,24437,23794,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),212389,204461,201648,198502,200580,197778,196829,191929,190676,185339,180931,174855,172422,172648,171795,171199,170466,171045,170431,169920,169344,169988,169379,168911,168289,167638,166896,166348,165001,164403,163722,163233,161980,161481,160969,160572,159736,158842,157746,157097,156603,155923,155288,154670,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),212389,204461,201648,198502,200580,197778,196829,191929,190676,185339,180931,174855,172422,172648,171795,171199,170466,171045,170431,169920,169344,169988,169379,168911,168289,167638,166896,166348,165001,164403,163722,163233,161980,161481,160969,160572,159736,158842,157746,157097,156603,155923,155288,154670,
负债和所有者权益(或股东权益)总计(万元),1261758,1247330,1254926,1235008,1260736,1234076,1289976,1299509,1295502,1305048,1236980,1165261,1144879,1148494,1172926,1150868,1106280,1078670,1076124,1007727,980851,935383,817727,784601,716565,696484,633534,640692,573680,546806,544263,542643,539808,503633,500813,473136,496240,496930,504273,473695,499344,480895,470351,461806,		
  
